# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(10S 0578 4141 1000)",2.0,4,91,37.4169,-122.1129,0,"Palo Alto",""
"UTM:(10S 0578 4142 1000)",3.1,6,90,37.4260,-122.1128,0,"Palo Alto",""
"UTM:(10S 0578 4143 1000)",2.7,5,89,37.4350,-122.1127,0,"Palo Alto",""
"UTM:(10S 0578 4165 1000)",3.5,3,67,37.6333,-122.1103,0,"Hayward",""
"UTM:(10S 0578 4167 1000)",3.4,1,66,37.6513,-122.1101,0,"Hayward",""
"UTM:(10S 0578 4169 1000)",4.6,1,64,37.6694,-122.1099,0,"Hayward",""
"UTM:(10S 0578 4170 1000)",3.3,1,63,37.6784,-122.1098,0,"Hayward",""
"UTM:(10S 0578 4171 1000)",3.3,2,62,37.6873,-122.1096,0,"San Lorenzo",""
"UTM:(10S 0578 4172 1000)",3.4,1,61,37.6963,-122.1096,0,"San Leandro",""
"UTM:(10S 0578 4173 1000)",2.7,5,60,37.7053,-122.1095,0,"Castro Valley",""
"UTM:(10S 0578 4192 1000)",3.4,1,43,37.8766,-122.1074,0,"Lafayette",""
"UTM:(10S 0578 4193 1000)",4.2,5,42,37.8856,-122.1072,0,"Lafayette",""
"UTM:(10S 0578 4194 1000)",4.3,4,41,37.8946,-122.1071,0,"Lafayette",""
"UTM:(10S 0578 4195 1000)",4.0,1,40,37.9036,-122.1070,0,"Lafayette",""
"UTM:(10S 0578 4196 1000)",2.2,1,39,37.9126,-122.1070,0,"Lafayette",""
"UTM:(10S 0578 4198 1000)",3.7,4,38,37.9306,-122.1068,0,"Lafayette",""
"UTM:(10S 0578 4199 1000)",3.4,2,37,37.9397,-122.1067,0,"Lafayette",""
"UTM:(10S 0578 4200 1000)",4.1,1,36,37.9487,-122.1065,0,"Lafayette",""
"UTM:(10S 0578 4201 1000)",4.0,9,35,37.9578,-122.1064,0,"Lafayette",""
"UTM:(10S 0578 4202 1000)",4.5,2,34,37.9668,-122.1063,0,"Martinez",""
"UTM:(10S 0578 4203 1000)",4.0,7,34,37.9757,-122.1062,0,"Pleasant Hill",""
"UTM:(10S 0578 4204 1000)",5.9,3,33,37.9847,-122.1061,0,"Martinez",""
"UTM:(10S 0578 4205 1000)",3.6,5,32,37.9937,-122.1060,0,"Martinez",""
"UTM:(10S 0578 4206 1000)",3.8,7,31,38.0027,-122.1059,0,"Martinez",""
"UTM:(10S 0578 4207 1000)",3.8,1,31,38.0117,-122.1058,0,"Martinez",""
"UTM:(10S 0578 4238 1000)",5.3,1,23,38.2912,-122.1024,0,"Fairfield",""
"UTM:(10S 0578 4241 1000)",4.3,1,24,38.3182,-122.1020,0,"Napa",""
"UTM:(10S 0579 4106 1000)",3.1,1,125,37.1014,-122.1053,0,"Ben Lomond",""
"UTM:(10S 0579 4108 1000)",2.2,1,123,37.1195,-122.1051,0,"Boulder Creek",""
"UTM:(10S 0579 4112 1000)",3.0,1,119,37.1555,-122.1047,0,"Boulder Creek",""
"UTM:(10S 0579 4128 1000)",4.1,1,103,37.2998,-122.1030,0,"Cupertino",""
"UTM:(10S 0579 4132 1000)",3.4,2,99,37.3358,-122.1026,0,"Los Altos",""
"UTM:(10S 0579 4133 1000)",3.1,1,98,37.3448,-122.1024,0,"Los Altos",""
"UTM:(10S 0579 4135 1000)",3.5,6,97,37.3629,-122.1022,0,"Los Altos",""
"UTM:(10S 0579 4136 1000)",2.0,2,96,37.3719,-122.1021,0,"Los Altos",""
"UTM:(10S 0579 4137 1000)",2.0,3,95,37.3808,-122.1020,0,"Los Altos",""
"UTM:(10S 0579 4138 1000)",2.9,7,94,37.3898,-122.1019,0,"Mountain View",""
"UTM:(10S 0579 4139 1000)",3.1,19,93,37.3988,-122.1018,0,"Mountain View",""
"UTM:(10S 0579 4140 1000)",2.1,15,92,37.4078,-122.1017,0,"Palo Alto",""
"UTM:(10S 0579 4141 1000)",2.6,9,91,37.4169,-122.1016,0,"Palo Alto",""
"UTM:(10S 0579 4142 1000)",3.1,6,90,37.4259,-122.1015,0,"Palo Alto",""
"UTM:(10S 0579 4162 1000)",2.8,2,71,37.6061,-122.0993,0,"Hayward",""
"UTM:(10S 0579 4163 1000)",2.2,1,70,37.6151,-122.0992,0,"Hayward",""
"UTM:(10S 0579 4165 1000)",2.9,2,68,37.6332,-122.0990,0,"Hayward",""
"UTM:(10S 0579 4166 1000)",2.9,3,67,37.6422,-122.0989,0,"Hayward",""
"UTM:(10S 0579 4167 1000)",3.1,2,66,37.6513,-122.0987,0,"Hayward",""
"UTM:(10S 0579 4168 1000)",2.0,1,65,37.6603,-122.0986,0,"Hayward",""
"UTM:(10S 0579 4169 1000)",2.0,1,64,37.6692,-122.0985,0,"Hayward",""
"UTM:(10S 0579 4170 1000)",2.8,3,63,37.6782,-122.0984,0,"Hayward",""
"UTM:(10S 0579 4171 1000)",3.1,1,62,37.6872,-122.0984,0,"Hayward",""
"UTM:(10S 0579 4172 1000)",2.2,3,61,37.6962,-122.0982,0,"Castro Valley",""
"UTM:(10S 0579 4173 1000)",2.7,5,60,37.7053,-122.0981,0,"San Leandro",""
"UTM:(10S 0579 4174 1000)",3.1,2,59,37.7143,-122.0980,0,"Castro Valley",""
"UTM:(10S 0579 4190 1000)",3.0,3,45,37.8585,-122.0962,0,"Lafayette",""
"UTM:(10S 0579 4191 1000)",3.4,1,44,37.8675,-122.0961,0,"Lafayette",""
"UTM:(10S 0579 4192 1000)",3.6,3,43,37.8766,-122.0960,0,"Lafayette",""
"UTM:(10S 0579 4193 1000)",3.8,1,42,37.8856,-122.0959,0,"Lafayette",""
"UTM:(10S 0579 4194 1000)",4.6,2,41,37.8945,-122.0958,0,"Lafayette",""
"UTM:(10S 0579 4196 1000)",4.2,5,40,37.9125,-122.0956,0,"Lafayette",""
"UTM:(10S 0579 4197 1000)",4.9,3,39,37.9215,-122.0954,0,"Lafayette",""
"UTM:(10S 0579 4198 1000)",3.9,4,38,37.9306,-122.0953,0,"Lafayette",""
"UTM:(10S 0579 4199 1000)",3.6,2,37,37.9396,-122.0952,0,"Lafayette",""
"UTM:(10S 0579 4200 1000)",4.7,4,36,37.9487,-122.0951,0,"Pleasant Hill",""
"UTM:(10S 0579 4201 1000)",3.5,8,36,37.9577,-122.0951,0,"Pleasant Hill",""
"UTM:(10S 0579 4202 1000)",5.5,2,35,37.9667,-122.0950,0,"Martinez",""
"UTM:(10S 0579 4203 1000)",4.2,4,34,37.9757,-122.0949,0,"Martinez",""
"UTM:(10S 0579 4204 1000)",4.0,8,33,37.9847,-122.0948,0,"Martinez",""
"UTM:(10S 0579 4205 1000)",3.9,4,33,37.9937,-122.0945,0,"Martinez",""
"UTM:(10S 0579 4206 1000)",5.4,1,32,38.0027,-122.0944,0,"Martinez",""
"UTM:(10S 0579 4207 1000)",5.0,1,31,38.0117,-122.0943,0,"Martinez",""
"UTM:(10S 0579 4232 1000)",4.7,2,22,38.2370,-122.0916,0,"Fairfield",""
"UTM:(10S 0579 4237 1000)",4.1,1,23,38.2820,-122.0910,0,"Fairfield",""
"UTM:(10S 0579 4284 1000)",4.1,1,58,38.7056,-122.0857,0,"Capay",""
"UTM:(10S 0580 4104 1000)",2.1,1,127,37.0833,-122.0943,0,"Ben Lomond",""
"UTM:(10S 0580 4105 1000)",2.2,1,126,37.0923,-122.0942,0,"Ben Lomond",""
"UTM:(10S 0580 4107 1000)",4.3,1,124,37.1103,-122.0940,0,"Ben Lomond",""
"UTM:(10S 0580 4132 1000)",3.2,2,100,37.3357,-122.0913,0,"Los Altos",""
"UTM:(10S 0580 4133 1000)",2.3,3,99,37.3447,-122.0912,0,"Los Altos",""
"UTM:(10S 0580 4134 1000)",3.4,1,98,37.3537,-122.0910,0,"Los Altos",""
"UTM:(10S 0580 4135 1000)",3.1,5,97,37.3627,-122.0909,0,"Los Altos",""
"UTM:(10S 0580 4136 1000)",2.4,5,96,37.3717,-122.0908,0,"Mountain View",""
"UTM:(10S 0580 4137 1000)",2.9,6,95,37.3807,-122.0907,0,"Los Altos",""
"UTM:(10S 0580 4138 1000)",2.8,16,94,37.3897,-122.0906,0,"Mountain View",""
"UTM:(10S 0580 4139 1000)",2.5,18,93,37.3987,-122.0905,0,"Mountain View",""
"UTM:(10S 0580 4140 1000)",3.3,14,92,37.4078,-122.0904,0,"Mountain View",""
"UTM:(10S 0580 4141 1000)",2.3,3,91,37.4168,-122.0903,0,"Mountain View",""
"UTM:(10S 0580 4163 1000)",2.8,2,70,37.6150,-122.0879,0,"Hayward",""
"UTM:(10S 0580 4164 1000)",3.1,1,69,37.6241,-122.0877,0,"Hayward",""
"UTM:(10S 0580 4166 1000)",3.1,1,67,37.6422,-122.0875,0,"Hayward",""
"UTM:(10S 0580 4167 1000)",2.5,2,66,37.6512,-122.0874,0,"Hayward",""
"UTM:(10S 0580 4168 1000)",3.1,4,65,37.6602,-122.0873,0,"Hayward",""
"UTM:(10S 0580 4169 1000)",2.0,3,64,37.6692,-122.0872,0,"Hayward",""
"UTM:(10S 0580 4170 1000)",3.4,4,63,37.6782,-122.0871,0,"Hayward",""
"UTM:(10S 0580 4171 1000)",3.1,3,62,37.6872,-122.0870,0,"Castro Valley",""
"UTM:(10S 0580 4172 1000)",3.1,8,61,37.6962,-122.0869,0,"Castro Valley",""
"UTM:(10S 0580 4173 1000)",2.0,2,60,37.7052,-122.0867,0,"Castro Valley",""
"UTM:(10S 0580 4174 1000)",4.2,3,60,37.7142,-122.0866,0,"Castro Valley",""
"UTM:(10S 0580 4175 1000)",3.6,1,59,37.7233,-122.0865,0,"Castro Valley",""
"UTM:(10S 0580 4191 1000)",3.4,1,44,37.8674,-122.0847,0,"Lafayette",""
"UTM:(10S 0580 4193 1000)",4.6,2,43,37.8854,-122.0846,0,"Walnut Creek",""
"UTM:(10S 0580 4194 1000)",3.9,3,42,37.8944,-122.0845,0,"Lafayette",""
"UTM:(10S 0580 4195 1000)",2.0,1,41,37.9034,-122.0844,0,"Walnut Creek",""
"UTM:(10S 0580 4196 1000)",4.0,4,40,37.9124,-122.0842,0,"Walnut Creek",""
"UTM:(10S 0580 4197 1000)",3.3,5,39,37.9215,-122.0841,0,"Walnut Creek",""
"UTM:(10S 0580 4198 1000)",3.2,3,39,37.9305,-122.0839,0,"Pleasant Hill",""
"UTM:(10S 0580 4199 1000)",4.3,6,38,37.9395,-122.0839,0,"Pleasant Hill",""
"UTM:(10S 0580 4200 1000)",3.6,2,37,37.9485,-122.0838,0,"Pleasant Hill",""
"UTM:(10S 0580 4201 1000)",3.9,5,36,37.9575,-122.0837,0,"Pleasant Hill",""
"UTM:(10S 0580 4202 1000)",3.8,5,35,37.9665,-122.0836,0,"Pleasant Hill",""
"UTM:(10S 0580 4203 1000)",3.9,6,35,37.9755,-122.0834,0,"Pleasant Hill",""
"UTM:(10S 0580 4204 1000)",3.7,7,34,37.9845,-122.0833,0,"Martinez",""
"UTM:(10S 0580 4205 1000)",3.9,11,33,37.9935,-122.0832,0,"Martinez",""
"UTM:(10S 0580 4206 1000)",4.3,7,32,38.0026,-122.0831,0,"Martinez",""
"UTM:(10S 0580 4207 1000)",4.6,1,32,38.0116,-122.0830,0,"Martinez",""
"UTM:(10S 0580 4234 1000)",3.4,1,23,38.2550,-122.0799,0,"Fairfield",""
"UTM:(10S 0580 4235 1000)",4.3,3,23,38.2640,-122.0798,0,"Fairfield",""
"UTM:(10S 0580 4236 1000)",5.4,4,24,38.2730,-122.0797,0,"Fairfield",""
"UTM:(10S 0580 4237 1000)",5.2,2,24,38.2820,-122.0796,0,"Fairfield",""
"UTM:(10S 0580 4238 1000)",3.4,1,24,38.2909,-122.0795,0,"Fairfield",""
"UTM:(10S 0580 4319 1000)",4.1,1,92,39.0208,-122.0701,0,"Arbuckle",""
"UTM:(10S 0581 4098 1000)",2.0,1,133,37.0292,-122.0837,0,"Felton",""
"UTM:(10S 0581 4099 1000)",2.0,2,132,37.0382,-122.0836,0,"Felton",""
"UTM:(10S 0581 4101 1000)",2.5,1,130,37.0562,-122.0833,0,"Felton",""
"UTM:(10S 0581 4102 1000)",2.0,2,129,37.0652,-122.0832,0,"Felton",""
"UTM:(10S 0581 4103 1000)",4.3,1,128,37.0742,-122.0832,0,"Ben Lomond",""
"UTM:(10S 0581 4104 1000)",3.0,6,127,37.0832,-122.0831,0,"Ben Lomond",""
"UTM:(10S 0581 4105 1000)",3.1,1,126,37.0922,-122.0829,0,"Ben Lomond",""
"UTM:(10S 0581 4106 1000)",2.0,1,125,37.1013,-122.0828,0,"Ben Lomond",""
"UTM:(10S 0581 4107 1000)",2.0,1,124,37.1103,-122.0827,0,"Ben Lomond",""
"UTM:(10S 0581 4134 1000)",3.7,3,98,37.3537,-122.0798,0,"Los Altos",""
"UTM:(10S 0581 4135 1000)",2.9,5,97,37.3627,-122.0796,0,"Mountain View",""
"UTM:(10S 0581 4136 1000)",2.7,5,96,37.3717,-122.0795,0,"Mountain View",""
"UTM:(10S 0581 4137 1000)",2.1,7,95,37.3807,-122.0794,0,"Mountain View",""
"UTM:(10S 0581 4138 1000)",2.9,24,94,37.3897,-122.0793,0,"San Francisco",""
"UTM:(10S 0581 4139 1000)",3.1,16,93,37.3987,-122.0792,0,"Mountain View",""
"UTM:(10S 0581 4140 1000)",2.4,6,92,37.4077,-122.0791,0,"Mountain View",""
"UTM:(10S 0581 4158 1000)",2.8,2,75,37.5699,-122.0771,0,"Union City",""
"UTM:(10S 0581 4159 1000)",3.1,1,74,37.5789,-122.0770,0,"Union City",""
"UTM:(10S 0581 4160 1000)",2.0,5,73,37.5879,-122.0769,0,"Union City",""
"UTM:(10S 0581 4162 1000)",4.3,3,71,37.6059,-122.0767,0,"Union City",""
"UTM:(10S 0581 4163 1000)",3.8,1,70,37.6150,-122.0765,0,"Hayward",""
"UTM:(10S 0581 4164 1000)",2.1,1,69,37.6240,-122.0764,0,"Hayward",""
"UTM:(10S 0581 4165 1000)",2.0,2,68,37.6330,-122.0763,0,"Hayward",""
"UTM:(10S 0581 4167 1000)",2.3,2,66,37.6510,-122.0761,0,"Hayward",""
"UTM:(10S 0581 4168 1000)",2.7,1,65,37.6600,-122.0760,0,"Hayward",""
"UTM:(10S 0581 4169 1000)",2.8,5,65,37.6690,-122.0759,0,"Hayward",""
"UTM:(10S 0581 4170 1000)",2.5,4,64,37.6780,-122.0757,0,"Hayward",""
"UTM:(10S 0581 4171 1000)",2.1,5,63,37.6871,-122.0756,0,"Hayward",""
"UTM:(10S 0581 4172 1000)",5.1,5,62,37.6961,-122.0755,0,"Castro Valley",""
"UTM:(10S 0581 4173 1000)",3.8,2,61,37.7052,-122.0754,0,"Castro Valley",""
"UTM:(10S 0581 4174 1000)",2.0,2,60,37.7142,-122.0753,0,"Castro Valley",""
"UTM:(10S 0581 4190 1000)",3.9,3,46,37.8584,-122.0736,0,"Walnut Creek",""
"UTM:(10S 0581 4191 1000)",3.4,2,45,37.8674,-122.0734,0,"Walnut Creek",""
"UTM:(10S 0581 4192 1000)",3.8,1,44,37.8764,-122.0733,0,"Walnut Creek",""
"UTM:(10S 0581 4193 1000)",3.7,5,43,37.8854,-122.0731,0,"Walnut Creek",""
"UTM:(10S 0581 4194 1000)",4.0,6,42,37.8944,-122.0730,0,"Walnut Creek",""
"UTM:(10S 0581 4195 1000)",4.2,6,41,37.9034,-122.0729,0,"Walnut Creek",""
"UTM:(10S 0581 4196 1000)",4.0,8,41,37.9124,-122.0728,0,"Walnut Creek",""
"UTM:(10S 0581 4197 1000)",4.2,7,40,37.9214,-122.0727,0,"Walnut Creek",""
"UTM:(10S 0581 4198 1000)",5.3,7,39,37.9305,-122.0727,0,"Pleasant Hill",""
"UTM:(10S 0581 4199 1000)",4.1,12,38,37.9395,-122.0725,0,"Pleasant Hill",""
"UTM:(10S 0581 4200 1000)",4.0,15,37,37.9485,-122.0724,0,"Pleasant Hill",""
"UTM:(10S 0581 4201 1000)",4.6,9,37,37.9575,-122.0722,0,"Pleasant Hill",""
"UTM:(10S 0581 4202 1000)",4.0,3,36,37.9665,-122.0721,0,"Pleasant Hill",""
"UTM:(10S 0581 4203 1000)",4.6,6,35,37.9754,-122.0720,0,"Pleasant Hill",""
"UTM:(10S 0581 4204 1000)",4.3,2,34,37.9844,-122.0719,0,"Martinez",""
"UTM:(10S 0581 4205 1000)",3.1,1,34,37.9935,-122.0719,0,"Martinez",""
"UTM:(10S 0581 4232 1000)",6.1,2,24,38.2368,-122.0687,0,"Fairfield",""
"UTM:(10S 0581 4233 1000)",5.1,6,24,38.2459,-122.0686,0,"Fairfield",""
"UTM:(10S 0581 4234 1000)",5.4,2,24,38.2549,-122.0685,0,"Fairfield",""
"UTM:(10S 0581 4235 1000)",4.5,5,24,38.2638,-122.0684,0,"Fairfield",""
"UTM:(10S 0581 4236 1000)",5.3,4,24,38.2728,-122.0683,0,"Fairfield",""
"UTM:(10S 0581 4237 1000)",3.1,1,25,38.2818,-122.0682,0,"Fairfield",""
"UTM:(10S 0581 4238 1000)",4.1,3,25,38.2908,-122.0680,0,"Fairfield",""
"UTM:(10S 0582 4094 1000)",2.7,1,137,36.9930,-122.0729,0,"Santa Cruz",""
"UTM:(10S 0582 4099 1000)",2.4,2,132,37.0381,-122.0724,0,"Felton",""
"UTM:(10S 0582 4100 1000)",3.8,1,131,37.0471,-122.0722,0,"Felton",""
"UTM:(10S 0582 4101 1000)",3.1,1,130,37.0562,-122.0721,0,"Felton",""
"UTM:(10S 0582 4103 1000)",3.0,2,128,37.0742,-122.0719,0,"Ben Lomond",""
"UTM:(10S 0582 4104 1000)",3.1,2,127,37.0832,-122.0718,0,"Ben Lomond",""
"UTM:(10S 0582 4105 1000)",3.3,1,126,37.0922,-122.0717,0,"Ben Lomond",""
"UTM:(10S 0582 4114 1000)",3.1,1,118,37.1732,-122.0707,0,"Los Gatos",""
"UTM:(10S 0582 4117 1000)",3.1,2,115,37.2004,-122.0703,0,"Los Gatos",""
"UTM:(10S 0582 4118 1000)",2.6,2,114,37.2094,-122.0703,0,"Los Gatos",""
"UTM:(10S 0582 4125 1000)",3.4,1,107,37.2724,-122.0695,0,"Saratoga",""
"UTM:(10S 0582 4129 1000)",2.2,2,103,37.3085,-122.0690,0,"Cupertino",""
"UTM:(10S 0582 4130 1000)",2.8,4,102,37.3175,-122.0689,0,"Cupertino",""
"UTM:(10S 0582 4131 1000)",2.1,5,101,37.3265,-122.0688,0,"Cupertino",""
"UTM:(10S 0582 4132 1000)",3.3,4,100,37.3355,-122.0687,0,"Los Altos",""
"UTM:(10S 0582 4133 1000)",2.0,2,99,37.3445,-122.0686,0,"Los Altos",""
"UTM:(10S 0582 4134 1000)",2.3,8,98,37.3535,-122.0685,0,"Los Altos",""
"UTM:(10S 0582 4135 1000)",2.0,5,97,37.3625,-122.0684,0,"Mountain View",""
"UTM:(10S 0582 4136 1000)",3.3,17,96,37.3715,-122.0682,0,"Mountain View",""
"UTM:(10S 0582 4137 1000)",3.3,10,95,37.3805,-122.0681,0,"Mountain View",""
"UTM:(10S 0582 4138 1000)",2.7,10,94,37.3896,-122.0680,0,"Mountain View",""
"UTM:(10S 0582 4139 1000)",3.3,26,93,37.3986,-122.0679,0,"Mountain View",""
"UTM:(10S 0582 4140 1000)",2.6,2,92,37.4077,-122.0678,0,"Mountain View",""
"UTM:(10S 0582 4141 1000)",3.6,3,91,37.4167,-122.0677,0,"Mountain View",""
"UTM:(10S 0582 4154 1000)",3.8,1,79,37.5338,-122.0662,0,"Newark",""
"UTM:(10S 0582 4157 1000)",3.3,3,76,37.5609,-122.0659,0,"Fremont",""
"UTM:(10S 0582 4158 1000)",3.3,2,75,37.5699,-122.0658,0,"Union City",""
"UTM:(10S 0582 4159 1000)",2.0,4,74,37.5789,-122.0657,0,"Union City",""
"UTM:(10S 0582 4160 1000)",2.7,4,73,37.5879,-122.0656,0,"Fremont",""
"UTM:(10S 0582 4161 1000)",2.7,1,72,37.5969,-122.0654,0,"Union City",""
"UTM:(10S 0582 4162 1000)",3.8,1,71,37.6059,-122.0653,0,"Union City",""
"UTM:(10S 0582 4164 1000)",3.7,6,70,37.6240,-122.0651,0,"Hayward",""
"UTM:(10S 0582 4165 1000)",3.8,2,69,37.6330,-122.0650,0,"Hayward",""
"UTM:(10S 0582 4166 1000)",3.1,1,68,37.6420,-122.0649,0,"Hayward",""
"UTM:(10S 0582 4167 1000)",2.0,1,67,37.6510,-122.0648,0,"Hayward",""
"UTM:(10S 0582 4168 1000)",2.5,4,66,37.6600,-122.0647,0,"Hayward",""
"UTM:(10S 0582 4169 1000)",3.4,2,65,37.6689,-122.0645,0,"Hayward",""
"UTM:(10S 0582 4170 1000)",3.3,3,64,37.6780,-122.0644,0,"Hayward",""
"UTM:(10S 0582 4171 1000)",2.0,3,63,37.6870,-122.0643,0,"Castro Valley",""
"UTM:(10S 0582 4172 1000)",2.7,1,62,37.6960,-122.0642,0,"Castro Valley",""
"UTM:(10S 0582 4173 1000)",2.4,2,61,37.7050,-122.0641,0,"Castro Valley",""
"UTM:(10S 0582 4174 1000)",2.0,1,60,37.7141,-122.0640,0,"Castro Valley",""
"UTM:(10S 0582 4175 1000)",2.3,4,59,37.7231,-122.0639,0,"Castro Valley",""
"UTM:(10S 0582 4176 1000)",2.9,2,58,37.7321,-122.0637,0,"Castro Valley",""
"UTM:(10S 0582 4189 1000)",3.4,2,47,37.8492,-122.0623,0,"Walnut Creek",""
"UTM:(10S 0582 4192 1000)",5.7,1,44,37.8762,-122.0619,0,"Walnut Creek",""
"UTM:(10S 0582 4193 1000)",4.4,3,44,37.8852,-122.0618,0,"Walnut Creek",""
"UTM:(10S 0582 4194 1000)",4.3,3,43,37.8942,-122.0617,0,"Walnut Creek",""
"UTM:(10S 0582 4195 1000)",4.1,8,42,37.9033,-122.0616,0,"Walnut Creek",""
"UTM:(10S 0582 4196 1000)",4.2,11,41,37.9123,-122.0615,0,"Walnut Creek",""
"UTM:(10S 0582 4197 1000)",4.7,14,40,37.9214,-122.0614,0,"Walnut Creek",""
"UTM:(10S 0582 4198 1000)",4.6,15,40,37.9304,-122.0613,0,"Pleasant Hill",""
"UTM:(10S 0582 4199 1000)",4.1,7,39,37.9394,-122.0611,0,"Pleasant Hill",""
"UTM:(10S 0582 4201 1000)",3.9,13,37,37.9573,-122.0608,0,"Pleasant Hill",""
"UTM:(10S 0582 4202 1000)",4.7,5,37,37.9663,-122.0608,0,"Pleasant Hill",""
"UTM:(10S 0582 4204 1000)",4.8,1,35,37.9844,-122.0606,0,"Martinez",""
"UTM:(10S 0582 4233 1000)",5.4,2,25,38.2458,-122.0572,0,"Fairfield",""
"UTM:(10S 0582 4234 1000)",4.0,5,25,38.2548,-122.0571,0,"Fairfield",""
"UTM:(10S 0582 4235 1000)",5.2,2,25,38.2638,-122.0570,0,"Fairfield",""
"UTM:(10S 0582 4236 1000)",3.4,1,25,38.2728,-122.0568,0,"Fairfield",""
"UTM:(10S 0582 4237 1000)",4.5,5,26,38.2818,-122.0567,0,"Fairfield",""
"UTM:(10S 0582 4317 1000)",2.0,1,91,39.0027,-122.0472,0,"Arbuckle",""
"UTM:(10S 0583 4092 1000)",2.7,1,139,36.9749,-122.0618,0,"Santa Cruz",""
"UTM:(10S 0583 4100 1000)",2.0,2,132,37.0470,-122.0610,0,"Felton",""
"UTM:(10S 0583 4102 1000)",2.0,1,130,37.0650,-122.0607,0,"Ben Lomond",""
"UTM:(10S 0583 4114 1000)",4.8,1,118,37.1732,-122.0594,0,"Los Gatos",""
"UTM:(10S 0583 4115 1000)",3.8,1,117,37.1822,-122.0593,0,"Los Gatos",""
"UTM:(10S 0583 4116 1000)",2.7,1,116,37.1912,-122.0592,0,"Los Gatos",""
"UTM:(10S 0583 4117 1000)",3.4,1,115,37.2002,-122.0591,0,"Los Gatos",""
"UTM:(10S 0583 4124 1000)",2.2,1,108,37.2634,-122.0583,0,"Saratoga",""
"UTM:(10S 0583 4128 1000)",3.0,2,104,37.2994,-122.0579,0,"Cupertino",""
"UTM:(10S 0583 4129 1000)",3.1,3,103,37.3084,-122.0577,0,"Cupertino",""
"UTM:(10S 0583 4131 1000)",2.0,2,101,37.3265,-122.0575,0,"Cupertino",""
"UTM:(10S 0583 4132 1000)",2.0,1,100,37.3355,-122.0574,0,"Cupertino",""
"UTM:(10S 0583 4133 1000)",1.0,1,99,37.3445,-122.0573,0,"Sunnyvale",""
"UTM:(10S 0583 4134 1000)",2.0,3,98,37.3534,-122.0572,0,"Sunnyvale",""
"UTM:(10S 0583 4135 1000)",2.0,7,97,37.3624,-122.0571,0,"Sunnyvale",""
"UTM:(10S 0583 4136 1000)",2.2,9,96,37.3714,-122.0570,0,"Sunnyvale",""
"UTM:(10S 0583 4137 1000)",2.6,14,95,37.3805,-122.0568,0,"Mountain View",""
"UTM:(10S 0583 4138 1000)",3.0,5,95,37.3895,-122.0567,0,"Mountain View",""
"UTM:(10S 0583 4139 1000)",2.2,1,94,37.3986,-122.0566,0,"Mountain View",""
"UTM:(10S 0583 4140 1000)",3.3,2,93,37.4076,-122.0565,0,"Mountain View",""
"UTM:(10S 0583 4141 1000)",2.9,1,92,37.4166,-122.0564,0,"Mountain View",""
"UTM:(10S 0583 4154 1000)",2.7,3,79,37.5337,-122.0549,0,"Newark",""
"UTM:(10S 0583 4155 1000)",4.2,1,78,37.5427,-122.0548,0,"Newark",""
"UTM:(10S 0583 4156 1000)",2.6,3,77,37.5517,-122.0547,0,"Fremont",""
"UTM:(10S 0583 4157 1000)",3.1,5,76,37.5607,-122.0546,0,"Fremont",""
"UTM:(10S 0583 4158 1000)",2.8,4,75,37.5697,-122.0545,0,"Fremont",""
"UTM:(10S 0583 4159 1000)",2.7,1,75,37.5787,-122.0543,0,"Fremont",""
"UTM:(10S 0583 4160 1000)",2.3,4,74,37.5877,-122.0542,0,"Fremont",""
"UTM:(10S 0583 4161 1000)",5.0,1,73,37.5968,-122.0541,0,"Union City",""
"UTM:(10S 0583 4162 1000)",3.6,1,72,37.6058,-122.0540,0,"Union City",""
"UTM:(10S 0583 4165 1000)",2.9,1,69,37.6329,-122.0537,0,"Hayward",""
"UTM:(10S 0583 4166 1000)",2.0,1,68,37.6418,-122.0536,0,"Hayward",""
"UTM:(10S 0583 4167 1000)",2.0,1,67,37.6508,-122.0534,0,"Hayward",""
"UTM:(10S 0583 4168 1000)",2.9,2,66,37.6598,-122.0533,0,"Hayward",""
"UTM:(10S 0583 4169 1000)",3.9,2,65,37.6688,-122.0532,0,"Hayward",""
"UTM:(10S 0583 4171 1000)",2.0,6,63,37.6869,-122.0530,0,"Hayward",""
"UTM:(10S 0583 4173 1000)",2.1,1,62,37.7049,-122.0528,0,"Castro Valley",""
"UTM:(10S 0583 4174 1000)",3.6,2,61,37.7139,-122.0526,0,"Castro Valley",""
"UTM:(10S 0583 4190 1000)",4.3,1,47,37.8582,-122.0507,0,"Alamo",""
"UTM:(10S 0583 4191 1000)",4.1,2,46,37.8671,-122.0506,0,"Alamo",""
"UTM:(10S 0583 4192 1000)",3.4,1,45,37.8761,-122.0505,0,"Alamo",""
"UTM:(10S 0583 4193 1000)",3.6,6,44,37.8851,-122.0505,0,"Walnut Creek",""
"UTM:(10S 0583 4194 1000)",4.3,4,43,37.8941,-122.0504,0,"Walnut Creek",""
"UTM:(10S 0583 4195 1000)",4.2,8,43,37.9032,-122.0502,0,"Walnut Creek",""
"UTM:(10S 0583 4196 1000)",3.4,8,42,37.9123,-122.0500,0,"Walnut Creek",""
"UTM:(10S 0583 4198 1000)",4.2,16,40,37.9303,-122.0498,0,"Pleasant Hill",""
"UTM:(10S 0583 4199 1000)",3.9,3,39,37.9393,-122.0497,0,"Concord",""
