# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 039 374 10000)",3.3,9,301,33.8400,-118.1349,0,"UTM:(11S 039 374 10000)",""
"UTM:(11S 039 375 10000)",2.0,3,294,33.9302,-118.1360,0,"UTM:(11S 039 375 10000)",""
"UTM:(11S 039 376 10000)",2.8,3,287,34.0204,-118.1372,0,"UTM:(11S 039 376 10000)",""
"UTM:(11S 039 377 10000)",2.2,47,280,34.1106,-118.1384,0,"UTM:(11S 039 377 10000)",""
"UTM:(11S 039 378 10000)",2.0,7,273,34.2007,-118.1396,0,"UTM:(11S 039 378 10000)",""
"UTM:(11S 039 381 10000)",1.0,1,254,34.4712,-118.1433,0,"UTM:(11S 039 381 10000)",""
"UTM:(11S 039 383 10000)",2.4,9,243,34.6516,-118.1458,0,"UTM:(11S 039 383 10000)",""
"UTM:(11S 039 384 10000)",2.0,2,238,34.7417,-118.1470,0,"UTM:(11S 039 384 10000)",""
"UTM:(11S 039 385 10000)",2.0,1,233,34.8319,-118.1482,0,"UTM:(11S 039 385 10000)",""
"UTM:(11S 039 387 10000)",2.2,1,225,35.0122,-118.1507,0,"UTM:(11S 039 387 10000)",""
"UTM:(11S 039 388 10000)",1.0,1,221,35.1023,-118.1521,0,"UTM:(11S 039 388 10000)",""
"UTM:(11S 040 373 10000)",2.3,4,315,33.7508,-118.0256,0,"UTM:(11S 040 373 10000)",""
"UTM:(11S 040 374 10000)",2.0,8,308,33.8409,-118.0268,0,"UTM:(11S 040 374 10000)",""
"UTM:(11S 040 375 10000)",2.0,3,301,33.9312,-118.0279,0,"UTM:(11S 040 375 10000)",""
"UTM:(11S 040 376 10000)",1.0,1,294,34.0213,-118.0289,0,"UTM:(11S 040 376 10000)",""
"UTM:(11S 040 377 10000)",2.0,5,287,34.1115,-118.0300,0,"UTM:(11S 040 377 10000)",""
"UTM:(11S 040 382 10000)",2.2,1,257,34.5624,-118.0356,0,"UTM:(11S 040 382 10000)",""
"UTM:(11S 040 384 10000)",1.0,1,247,34.7426,-118.0378,0,"UTM:(11S 040 384 10000)",""
"UTM:(11S 040 405 10000)",2.0,1,234,36.6358,-118.0626,0,"UTM:(11S 040 405 10000)",""
"UTM:(11S 041 372 10000)",2.1,16,329,33.6615,-117.9168,0,"UTM:(11S 041 372 10000)",""
"UTM:(11S 041 373 10000)",2.4,14,322,33.7516,-117.9177,0,"UTM:(11S 041 373 10000)",""
"UTM:(11S 041 374 10000)",2.0,8,315,33.8418,-117.9186,0,"UTM:(11S 041 374 10000)",""
"UTM:(11S 041 375 10000)",2.0,2,308,33.9320,-117.9196,0,"UTM:(11S 041 375 10000)",""
"UTM:(11S 041 377 10000)",2.0,2,295,34.1124,-117.9216,0,"UTM:(11S 041 377 10000)",""
"UTM:(11S 041 388 10000)",1.0,1,240,35.1042,-117.9326,0,"UTM:(11S 041 388 10000)",""
"UTM:(11S 042 372 10000)",2.1,20,336,33.6623,-117.8089,0,"UTM:(11S 042 372 10000)",""
"UTM:(11S 042 373 10000)",2.0,12,329,33.7524,-117.8098,0,"UTM:(11S 042 373 10000)",""
"UTM:(11S 042 374 10000)",2.3,7,322,33.8426,-117.8106,0,"UTM:(11S 042 374 10000)",""
"UTM:(11S 042 375 10000)",3.1,1,315,33.9327,-117.8115,0,"UTM:(11S 042 375 10000)",""
"UTM:(11S 042 376 10000)",3.3,3,309,34.0229,-117.8123,0,"UTM:(11S 042 376 10000)",""
"UTM:(11S 042 383 10000)",1.0,1,269,34.6542,-117.8185,0,"UTM:(11S 042 383 10000)",""
"UTM:(11S 043 371 10000)",2.0,3,350,33.5727,-117.7003,0,"UTM:(11S 043 371 10000)",""
"UTM:(11S 043 372 10000)",1.0,1,343,33.6629,-117.7010,0,"UTM:(11S 043 372 10000)",""
"UTM:(11S 043 376 10000)",2.2,2,317,34.0236,-117.7040,0,"UTM:(11S 043 376 10000)",""
"UTM:(11S 043 377 10000)",2.0,3,310,34.1138,-117.7047,0,"UTM:(11S 043 377 10000)",""
"UTM:(11S 043 394 10000)",2.0,1,247,35.6467,-117.7180,0,"UTM:(11S 043 394 10000)",""
"UTM:(11S 043 453 10000)",2.0,1,621,40.9635,-117.7724,0,"UTM:(11S 043 453 10000)",""
"UTM:(11S 044 369 10000)",1.0,2,372,33.3928,-117.5914,0,"UTM:(11S 044 369 10000)",""
"UTM:(11S 044 372 10000)",2.0,1,350,33.6634,-117.5932,0,"UTM:(11S 044 372 10000)",""
"UTM:(11S 044 375 10000)",2.0,2,331,33.9340,-117.5951,0,"UTM:(11S 044 375 10000)",""
"UTM:(11S 044 376 10000)",2.0,1,324,34.0241,-117.5958,0,"UTM:(11S 044 376 10000)",""
"UTM:(11S 044 377 10000)",2.0,2,318,34.1144,-117.5963,0,"UTM:(11S 044 377 10000)",""
"UTM:(11S 044 394 10000)",2.2,1,257,35.6472,-117.6075,0,"UTM:(11S 044 394 10000)",""
"UTM:(11S 045 376 10000)",1.0,1,332,34.0247,-117.4874,0,"UTM:(11S 045 376 10000)",""
"UTM:(11S 045 377 10000)",2.0,4,327,34.1149,-117.4879,0,"UTM:(11S 045 377 10000)",""
"UTM:(11S 045 382 10000)",1.0,1,300,34.5658,-117.4905,0,"UTM:(11S 045 382 10000)",""
"UTM:(11S 046 375 10000)",1.0,1,346,33.9348,-117.3787,0,"UTM:(11S 046 375 10000)",""
"UTM:(11S 046 377 10000)",3.2,2,335,34.1153,-117.3795,0,"UTM:(11S 046 377 10000)",""
"UTM:(11S 046 378 10000)",1.0,2,329,34.2054,-117.3799,0,"UTM:(11S 046 378 10000)",""
"UTM:(11S 047 362 10000)",2.2,1,444,32.7626,-117.2669,0,"UTM:(11S 047 362 10000)",""
"UTM:(11S 047 363 10000)",1.0,2,436,32.8528,-117.2672,0,"UTM:(11S 047 363 10000)",""
"UTM:(11S 047 364 10000)",1.0,1,429,32.9430,-117.2674,0,"UTM:(11S 047 364 10000)",""
"UTM:(11S 047 365 10000)",1.0,1,421,33.0332,-117.2677,0,"UTM:(11S 047 365 10000)",""
"UTM:(11S 047 375 10000)",1.0,2,354,33.9352,-117.2704,0,"UTM:(11S 047 375 10000)",""
"UTM:(11S 047 376 10000)",2.0,3,349,34.0254,-117.2708,0,"UTM:(11S 047 376 10000)",""
"UTM:(11S 047 377 10000)",2.0,8,343,34.1155,-117.2711,0,"UTM:(11S 047 377 10000)",""
"UTM:(11S 047 381 10000)",2.0,1,323,34.4763,-117.2722,0,"UTM:(11S 047 381 10000)",""
"UTM:(11S 047 382 10000)",2.0,1,318,34.5665,-117.2725,0,"UTM:(11S 047 382 10000)",""
"UTM:(11S 048 361 10000)",2.0,1,458,32.6726,-117.1600,0,"UTM:(11S 048 361 10000)",""
"UTM:(11S 048 362 10000)",2.0,3,450,32.7627,-117.1601,0,"UTM:(11S 048 362 10000)",""
"UTM:(11S 048 363 10000)",1.0,4,443,32.8529,-117.1602,0,"UTM:(11S 048 363 10000)",""
"UTM:(11S 048 371 10000)",2.0,2,387,33.5746,-117.1616,0,"UTM:(11S 048 371 10000)",""
"UTM:(11S 048 376 10000)",2.0,5,357,34.0256,-117.1625,0,"UTM:(11S 048 376 10000)",""
"UTM:(11S 049 365 10000)",2.0,2,435,33.0335,-117.0535,0,"UTM:(11S 049 365 10000)",""
"UTM:(11S 049 366 10000)",1.0,1,428,33.1236,-117.0536,0,"UTM:(11S 049 366 10000)",""
"UTM:(11S 049 372 10000)",1.0,1,388,33.6649,-117.0539,0,"UTM:(11S 049 372 10000)",""
"UTM:(11S 050 363 10000)",3.4,1,456,32.8530,-116.9466,0,"UTM:(11S 050 363 10000)",""
"UTM:(11S 050 373 10000)",2.0,2,390,33.7550,-116.9460,0,"UTM:(11S 050 373 10000)",""
"UTM:(11S 050 375 10000)",1.0,1,379,33.9355,-116.9459,0,"UTM:(11S 050 375 10000)",""
"UTM:(11S 052 386 10000)",1.0,1,350,34.9271,-116.7262,0,"UTM:(11S 052 386 10000)",""
"UTM:(11S 052 390 10000)",1.0,1,341,35.2878,-116.7250,0,"UTM:(11S 052 390 10000)",""
"UTM:(11S 054 375 10000)",2.0,1,413,33.9345,-116.5130,0,"UTM:(11S 054 375 10000)",""
"UTM:(11S 055 375 10000)",2.7,1,422,33.9340,-116.4048,0,"UTM:(11S 055 375 10000)",""
"UTM:(11S 058 401 10000)",2.7,1,399,36.2762,-116.0536,0,"UTM:(11S 058 401 10000)",""
"UTM:(11S 065 401 10000)",1.0,1,469,36.2674,-115.2744,0,"UTM:(11S 065 401 10000)",""
"UTM:(11S 066 400 10000)",2.6,4,478,36.1757,-115.1653,0,"UTM:(11S 066 400 10000)",""
"UTM:(11S 068 398 10000)",2.0,1,497,35.9919,-114.9477,0,"UTM:(11S 068 398 10000)",""
"UTM:(11S 090 428 10000)",2.2,1,785,38.6210,-112.3486,0,"UTM:(11S 090 428 10000)",""
