# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(12T 0414 4497 1000)",2.6,2,248,40.6240,-112.0109,0,"UTM:(12T 0414 4497 1000)",""
"UTM:(12T 0414 4507 1000)",2.7,1,245,40.7139,-112.0122,0,"UTM:(12T 0414 4507 1000)",""
"UTM:(12T 0414 4513 1000)",2.7,1,244,40.7681,-112.0130,0,"UTM:(12T 0414 4513 1000)",""
"UTM:(12T 0414 4514 1000)",2.7,3,244,40.7771,-112.0132,0,"UTM:(12T 0414 4514 1000)",""
"UTM:(12T 0414 4550 1000)",2.2,1,239,41.1013,-112.0182,0,"UTM:(12T 0414 4550 1000)",""
"UTM:(12T 0414 4551 1000)",2.7,1,239,41.1103,-112.0183,0,"UTM:(12T 0414 4551 1000)",""
"UTM:(12T 0414 4553 1000)",3.2,5,239,41.1283,-112.0186,0,"UTM:(12T 0414 4553 1000)",""
"UTM:(12T 0414 4554 1000)",2.9,3,239,41.1373,-112.0188,0,"UTM:(12T 0414 4554 1000)",""
"UTM:(12T 0414 4558 1000)",3.9,4,239,41.1733,-112.0193,0,"UTM:(12T 0414 4558 1000)",""
"UTM:(12T 0414 4559 1000)",4.1,1,239,41.1823,-112.0194,0,"UTM:(12T 0414 4559 1000)",""
"UTM:(12T 0414 4562 1000)",2.7,1,239,41.2094,-112.0198,0,"UTM:(12T 0414 4562 1000)",""
"UTM:(12T 0414 4563 1000)",2.8,2,239,41.2184,-112.0200,0,"UTM:(12T 0414 4563 1000)",""
"UTM:(12T 0414 4564 1000)",2.7,2,239,41.2274,-112.0201,0,"UTM:(12T 0414 4564 1000)",""
"UTM:(12T 0414 4568 1000)",3.8,1,239,41.2634,-112.0207,0,"UTM:(12T 0414 4568 1000)",""
"UTM:(12T 0414 4573 1000)",2.0,1,239,41.3085,-112.0214,0,"UTM:(12T 0414 4573 1000)",""
"UTM:(12T 0414 4593 1000)",3.3,2,241,41.4886,-112.0242,0,"UTM:(12T 0414 4593 1000)",""
"UTM:(12T 0414 4594 1000)",2.5,1,241,41.4976,-112.0243,0,"UTM:(12T 0414 4594 1000)",""
"UTM:(12T 0414 4595 1000)",2.2,3,241,41.5066,-112.0245,0,"UTM:(12T 0414 4595 1000)",""
"UTM:(12T 0414 4596 1000)",2.8,3,242,41.5156,-112.0247,0,"UTM:(12T 0414 4596 1000)",""
"UTM:(12T 0414 4597 1000)",2.7,1,242,41.5246,-112.0248,0,"UTM:(12T 0414 4597 1000)",""
"UTM:(12T 0415 4488 1000)",2.2,1,251,40.5430,-111.9978,0,"UTM:(12T 0415 4488 1000)",""
"UTM:(12T 0415 4492 1000)",2.0,2,250,40.5789,-111.9984,0,"UTM:(12T 0415 4492 1000)",""
"UTM:(12T 0415 4507 1000)",2.7,2,246,40.7141,-112.0005,0,"UTM:(12T 0415 4507 1000)",""
"UTM:(12T 0415 4508 1000)",3.6,2,246,40.7231,-112.0006,0,"UTM:(12T 0415 4508 1000)",""
"UTM:(12T 0415 4545 1000)",2.0,1,241,41.0563,-112.0056,0,"UTM:(12T 0415 4545 1000)",""
"UTM:(12T 0415 4548 1000)",2.1,3,240,41.0833,-112.0060,0,"UTM:(12T 0415 4548 1000)",""
"UTM:(12T 0415 4549 1000)",2.3,4,240,41.0923,-112.0061,0,"UTM:(12T 0415 4549 1000)",""
"UTM:(12T 0415 4552 1000)",2.1,2,240,41.1194,-112.0066,0,"UTM:(12T 0415 4552 1000)",""
"UTM:(12T 0415 4557 1000)",3.1,1,240,41.1645,-112.0072,0,"UTM:(12T 0415 4557 1000)",""
"UTM:(12T 0415 4558 1000)",3.1,1,240,41.1735,-112.0074,0,"UTM:(12T 0415 4558 1000)",""
"UTM:(12T 0415 4559 1000)",2.0,1,240,41.1825,-112.0075,0,"UTM:(12T 0415 4559 1000)",""
"UTM:(12T 0415 4562 1000)",2.0,1,240,41.2095,-112.0079,0,"UTM:(12T 0415 4562 1000)",""
"UTM:(12T 0415 4566 1000)",3.3,3,240,41.2455,-112.0085,0,"UTM:(12T 0415 4566 1000)",""
"UTM:(12T 0415 4570 1000)",2.0,1,240,41.2815,-112.0090,0,"UTM:(12T 0415 4570 1000)",""
"UTM:(12T 0415 4597 1000)",2.7,1,243,41.5247,-112.0128,0,"UTM:(12T 0415 4597 1000)",""
"UTM:(12T 0416 4507 1000)",2.5,4,247,40.7142,-111.9886,0,"UTM:(12T 0416 4507 1000)",""
"UTM:(12T 0416 4548 1000)",3.1,1,241,41.0834,-111.9941,0,"UTM:(12T 0416 4548 1000)",""
"UTM:(12T 0416 4549 1000)",3.1,1,241,41.0924,-111.9942,0,"UTM:(12T 0416 4549 1000)",""
"UTM:(12T 0416 4554 1000)",2.7,1,241,41.1376,-111.9949,0,"UTM:(12T 0416 4554 1000)",""
"UTM:(12T 0416 4559 1000)",2.8,3,241,41.1825,-111.9956,0,"UTM:(12T 0416 4559 1000)",""
"UTM:(12T 0416 4561 1000)",3.8,1,241,41.2005,-111.9959,0,"UTM:(12T 0416 4561 1000)",""
"UTM:(12T 0416 4563 1000)",4.3,1,241,41.2186,-111.9961,0,"UTM:(12T 0416 4563 1000)",""
"UTM:(12T 0416 4564 1000)",2.0,1,241,41.2276,-111.9963,0,"UTM:(12T 0416 4564 1000)",""
"UTM:(12T 0416 4570 1000)",2.0,2,241,41.2816,-111.9971,0,"UTM:(12T 0416 4570 1000)",""
"UTM:(12T 0416 4596 1000)",3.1,1,244,41.5157,-112.0007,0,"UTM:(12T 0416 4596 1000)",""
"UTM:(12T 0416 4815 1000)",3.1,1,350,43.4877,-112.0326,0,"UTM:(12T 0416 4815 1000)",""
"UTM:(12T 0417 4485 1000)",3.1,1,254,40.5161,-111.9738,0,"UTM:(12T 0417 4485 1000)",""
"UTM:(12T 0417 4487 1000)",2.0,1,253,40.5341,-111.9742,0,"UTM:(12T 0417 4487 1000)",""
"UTM:(12T 0417 4489 1000)",3.1,1,253,40.5521,-111.9744,0,"UTM:(12T 0417 4489 1000)",""
"UTM:(12T 0417 4500 1000)",3.3,3,250,40.6513,-111.9759,0,"UTM:(12T 0417 4500 1000)",""
"UTM:(12T 0417 4505 1000)",3.1,1,249,40.6962,-111.9764,0,"UTM:(12T 0417 4505 1000)",""
"UTM:(12T 0417 4506 1000)",2.7,1,248,40.7052,-111.9767,0,"UTM:(12T 0417 4506 1000)",""
"UTM:(12T 0417 4507 1000)",2.0,1,248,40.7142,-111.9768,0,"UTM:(12T 0417 4507 1000)",""
"UTM:(12T 0417 4508 1000)",3.3,3,248,40.7233,-111.9768,0,"UTM:(12T 0417 4508 1000)",""
"UTM:(12T 0417 4514 1000)",2.0,1,247,40.7773,-111.9777,0,"UTM:(12T 0417 4514 1000)",""
"UTM:(12T 0417 4515 1000)",3.4,2,246,40.7863,-111.9778,0,"UTM:(12T 0417 4515 1000)",""
"UTM:(12T 0417 4547 1000)",4.5,2,243,41.0746,-111.9821,0,"UTM:(12T 0417 4547 1000)",""
"UTM:(12T 0417 4549 1000)",3.1,2,242,41.0926,-111.9823,0,"UTM:(12T 0417 4549 1000)",""
"UTM:(12T 0417 4550 1000)",3.4,1,242,41.1016,-111.9825,0,"UTM:(12T 0417 4550 1000)",""
"UTM:(12T 0417 4552 1000)",2.0,2,242,41.1197,-111.9827,0,"UTM:(12T 0417 4552 1000)",""
"UTM:(12T 0417 4553 1000)",2.0,1,242,41.1287,-111.9829,0,"UTM:(12T 0417 4553 1000)",""
"UTM:(12T 0417 4561 1000)",3.1,1,242,41.2006,-111.9839,0,"UTM:(12T 0417 4561 1000)",""
"UTM:(12T 0417 4564 1000)",3.1,2,242,41.2276,-111.9843,0,"UTM:(12T 0417 4564 1000)",""
"UTM:(12T 0417 4635 1000)",2.0,1,253,41.8671,-111.9941,0,"UTM:(12T 0417 4635 1000)",""
"UTM:(12T 0418 4492 1000)",3.1,1,253,40.5793,-111.9630,0,"UTM:(12T 0418 4492 1000)",""
"UTM:(12T 0418 4495 1000)",2.0,2,252,40.6063,-111.9633,0,"UTM:(12T 0418 4495 1000)",""
"UTM:(12T 0418 4499 1000)",2.0,1,251,40.6424,-111.9639,0,"UTM:(12T 0418 4499 1000)",""
"UTM:(12T 0418 4506 1000)",2.5,1,249,40.7053,-111.9648,0,"UTM:(12T 0418 4506 1000)",""
"UTM:(12T 0418 4507 1000)",2.0,2,249,40.7143,-111.9650,0,"UTM:(12T 0418 4507 1000)",""
"UTM:(12T 0418 4511 1000)",3.1,1,248,40.7505,-111.9655,0,"UTM:(12T 0418 4511 1000)",""
"UTM:(12T 0418 4545 1000)",5.0,1,244,41.0567,-111.9699,0,"UTM:(12T 0418 4545 1000)",""
"UTM:(12T 0418 4546 1000)",2.7,2,244,41.0657,-111.9700,0,"UTM:(12T 0418 4546 1000)",""
"UTM:(12T 0418 4548 1000)",2.2,2,243,41.0836,-111.9703,0,"UTM:(12T 0418 4548 1000)",""
"UTM:(12T 0418 4551 1000)",2.0,1,243,41.1107,-111.9707,0,"UTM:(12T 0418 4551 1000)",""
"UTM:(12T 0418 4552 1000)",4.0,2,243,41.1197,-111.9708,0,"UTM:(12T 0418 4552 1000)",""
"UTM:(12T 0418 4557 1000)",2.0,1,243,41.1647,-111.9715,0,"UTM:(12T 0418 4557 1000)",""
"UTM:(12T 0418 4559 1000)",2.0,1,243,41.1827,-111.9718,0,"UTM:(12T 0418 4559 1000)",""
"UTM:(12T 0418 4563 1000)",2.5,7,243,41.2188,-111.9723,0,"UTM:(12T 0418 4563 1000)",""
"UTM:(12T 0418 4564 1000)",2.2,2,243,41.2278,-111.9724,0,"UTM:(12T 0418 4564 1000)",""
"UTM:(12T 0418 4568 1000)",3.1,1,243,41.2639,-111.9729,0,"UTM:(12T 0418 4568 1000)",""
"UTM:(12T 0418 4570 1000)",2.7,1,243,41.2818,-111.9732,0,"UTM:(12T 0418 4570 1000)",""
"UTM:(12T 0418 4574 1000)",3.4,1,243,41.3178,-111.9737,0,"UTM:(12T 0418 4574 1000)",""
"UTM:(12T 0418 4654 1000)",3.4,1,260,42.0384,-111.9847,0,"UTM:(12T 0418 4654 1000)",""
"UTM:(12T 0419 4485 1000)",3.3,2,256,40.5164,-111.9503,0,"UTM:(12T 0419 4485 1000)",""
"UTM:(12T 0419 4490 1000)",2.7,1,254,40.5614,-111.9509,0,"UTM:(12T 0419 4490 1000)",""
"UTM:(12T 0419 4493 1000)",3.1,1,253,40.5883,-111.9513,0,"UTM:(12T 0419 4493 1000)",""
"UTM:(12T 0419 4498 1000)",2.2,1,252,40.6334,-111.9520,0,"UTM:(12T 0419 4498 1000)",""
"UTM:(12T 0419 4505 1000)",3.4,1,251,40.6964,-111.9528,0,"UTM:(12T 0419 4505 1000)",""
"UTM:(12T 0419 4509 1000)",2.0,1,250,40.7325,-111.9534,0,"UTM:(12T 0419 4509 1000)",""
"UTM:(12T 0419 4513 1000)",2.7,2,249,40.7686,-111.9538,0,"UTM:(12T 0419 4513 1000)",""
"UTM:(12T 0419 4514 1000)",2.2,1,249,40.7776,-111.9539,0,"UTM:(12T 0419 4514 1000)",""
"UTM:(12T 0419 4515 1000)",2.9,5,248,40.7865,-111.9541,0,"UTM:(12T 0419 4515 1000)",""
"UTM:(12T 0419 4516 1000)",2.5,3,248,40.7955,-111.9543,0,"UTM:(12T 0419 4516 1000)",""
"UTM:(12T 0419 4542 1000)",2.0,1,245,41.0297,-111.9576,0,"UTM:(12T 0419 4542 1000)",""
"UTM:(12T 0419 4543 1000)",2.7,1,245,41.0388,-111.9577,0,"UTM:(12T 0419 4543 1000)",""
"UTM:(12T 0419 4557 1000)",3.1,1,244,41.1649,-111.9596,0,"UTM:(12T 0419 4557 1000)",""
"UTM:(12T 0419 4559 1000)",2.0,1,244,41.1829,-111.9598,0,"UTM:(12T 0419 4559 1000)",""
"UTM:(12T 0419 4563 1000)",2.7,2,244,41.2189,-111.9604,0,"UTM:(12T 0419 4563 1000)",""
"UTM:(12T 0419 4567 1000)",3.4,1,244,41.2550,-111.9609,0,"UTM:(12T 0419 4567 1000)",""
"UTM:(12T 0419 4569 1000)",2.2,1,244,41.2730,-111.9611,0,"UTM:(12T 0419 4569 1000)",""
"UTM:(12T 0419 4841 1000)",1.0,1,371,43.7221,-111.9994,0,"UTM:(12T 0419 4841 1000)",""
"UTM:(12T 0420 4492 1000)",2.0,1,255,40.5795,-111.9393,0,"UTM:(12T 0420 4492 1000)",""
"UTM:(12T 0420 4496 1000)",2.7,2,254,40.6155,-111.9399,0,"UTM:(12T 0420 4496 1000)",""
"UTM:(12T 0420 4497 1000)",2.0,2,253,40.6245,-111.9400,0,"UTM:(12T 0420 4497 1000)",""
"UTM:(12T 0420 4502 1000)",2.5,1,252,40.6696,-111.9406,0,"UTM:(12T 0420 4502 1000)",""
"UTM:(12T 0420 4503 1000)",2.7,1,252,40.6786,-111.9408,0,"UTM:(12T 0420 4503 1000)",""
"UTM:(12T 0420 4506 1000)",2.8,2,251,40.7056,-111.9411,0,"UTM:(12T 0420 4506 1000)",""
"UTM:(12T 0420 4507 1000)",2.2,1,251,40.7146,-111.9412,0,"UTM:(12T 0420 4507 1000)",""
"UTM:(12T 0420 4508 1000)",2.0,3,251,40.7236,-111.9413,0,"UTM:(12T 0420 4508 1000)",""
"UTM:(12T 0420 4512 1000)",2.2,1,250,40.7597,-111.9419,0,"UTM:(12T 0420 4512 1000)",""
"UTM:(12T 0420 4513 1000)",3.0,6,250,40.7687,-111.9420,0,"UTM:(12T 0420 4513 1000)",""
"UTM:(12T 0420 4514 1000)",2.4,3,250,40.7777,-111.9421,0,"UTM:(12T 0420 4514 1000)",""
"UTM:(12T 0420 4517 1000)",3.4,2,249,40.8046,-111.9425,0,"UTM:(12T 0420 4517 1000)",""
"UTM:(12T 0420 4544 1000)",2.0,1,246,41.0478,-111.9460,0,"UTM:(12T 0420 4544 1000)",""
"UTM:(12T 0420 4559 1000)",3.4,1,245,41.1830,-111.9479,0,"UTM:(12T 0420 4559 1000)",""
"UTM:(12T 0420 4562 1000)",3.1,1,245,41.2099,-111.9483,0,"UTM:(12T 0420 4562 1000)",""
"UTM:(12T 0420 4564 1000)",2.0,1,245,41.2279,-111.9486,0,"UTM:(12T 0420 4564 1000)",""
"UTM:(12T 0420 4565 1000)",2.0,1,245,41.2370,-111.9487,0,"UTM:(12T 0420 4565 1000)",""
"UTM:(12T 0420 4573 1000)",2.2,1,245,41.3090,-111.9497,0,"UTM:(12T 0420 4573 1000)",""
"UTM:(12T 0421 4471 1000)",2.2,1,262,40.3905,-111.9249,0,"UTM:(12T 0421 4471 1000)",""
"UTM:(12T 0421 4487 1000)",2.2,1,257,40.5345,-111.9269,0,"UTM:(12T 0421 4487 1000)",""
"UTM:(12T 0421 4489 1000)",2.0,1,257,40.5525,-111.9272,0,"UTM:(12T 0421 4489 1000)",""
"UTM:(12T 0421 4490 1000)",2.0,1,256,40.5615,-111.9273,0,"UTM:(12T 0421 4490 1000)",""
"UTM:(12T 0421 4497 1000)",2.7,1,254,40.6247,-111.9282,0,"UTM:(12T 0421 4497 1000)",""
"UTM:(12T 0421 4500 1000)",2.2,1,254,40.6517,-111.9286,0,"UTM:(12T 0421 4500 1000)",""
"UTM:(12T 0421 4503 1000)",3.1,1,253,40.6787,-111.9289,0,"UTM:(12T 0421 4503 1000)",""
"UTM:(12T 0421 4505 1000)",4.7,1,252,40.6967,-111.9291,0,"UTM:(12T 0421 4505 1000)",""
"UTM:(12T 0421 4506 1000)",3.1,1,252,40.7056,-111.9292,0,"UTM:(12T 0421 4506 1000)",""
"UTM:(12T 0421 4508 1000)",2.8,4,252,40.7236,-111.9296,0,"UTM:(12T 0421 4508 1000)",""
"UTM:(12T 0421 4512 1000)",2.2,1,251,40.7597,-111.9300,0,"UTM:(12T 0421 4512 1000)",""
"UTM:(12T 0421 4514 1000)",2.7,4,251,40.7777,-111.9303,0,"UTM:(12T 0421 4514 1000)",""
"UTM:(12T 0421 4558 1000)",2.0,1,246,41.1741,-111.9359,0,"UTM:(12T 0421 4558 1000)",""
"UTM:(12T 0421 4562 1000)",2.2,1,246,41.2100,-111.9364,0,"UTM:(12T 0421 4562 1000)",""
"UTM:(12T 0421 4742 1000)",2.2,1,305,42.8311,-111.9605,0,"UTM:(12T 0421 4742 1000)",""
"UTM:(12T 0422 4488 1000)",2.0,1,258,40.5436,-111.9153,0,"UTM:(12T 0422 4488 1000)",""
"UTM:(12T 0422 4491 1000)",2.7,1,257,40.5707,-111.9155,0,"UTM:(12T 0422 4491 1000)",""
"UTM:(12T 0422 4492 1000)",4.1,1,257,40.5797,-111.9158,0,"UTM:(12T 0422 4492 1000)",""
"UTM:(12T 0422 4503 1000)",3.0,4,254,40.6788,-111.9170,0,"UTM:(12T 0422 4503 1000)",""
"UTM:(12T 0422 4505 1000)",2.1,3,253,40.6968,-111.9173,0,"UTM:(12T 0422 4505 1000)",""
"UTM:(12T 0422 4508 1000)",2.7,1,253,40.7237,-111.9177,0,"UTM:(12T 0422 4508 1000)",""
"UTM:(12T 0422 4509 1000)",2.0,1,253,40.7327,-111.9178,0,"UTM:(12T 0422 4509 1000)",""
"UTM:(12T 0422 4510 1000)",2.2,1,252,40.7417,-111.9179,0,"UTM:(12T 0422 4510 1000)",""
"UTM:(12T 0422 4511 1000)",2.2,1,252,40.7508,-111.9180,0,"UTM:(12T 0422 4511 1000)",""
"UTM:(12T 0422 4512 1000)",3.4,1,252,40.7599,-111.9181,0,"UTM:(12T 0422 4512 1000)",""
"UTM:(12T 0422 4513 1000)",3.1,1,252,40.7689,-111.9183,0,"UTM:(12T 0422 4513 1000)",""
"UTM:(12T 0422 4519 1000)",2.2,1,251,40.8229,-111.9190,0,"UTM:(12T 0422 4519 1000)",""
"UTM:(12T 0422 4524 1000)",2.7,2,250,40.8680,-111.9196,0,"UTM:(12T 0422 4524 1000)",""
"UTM:(12T 0422 4525 1000)",2.0,1,250,40.8770,-111.9198,0,"UTM:(12T 0422 4525 1000)",""
"UTM:(12T 0422 4540 1000)",2.0,2,248,41.0121,-111.9216,0,"UTM:(12T 0422 4540 1000)",""
"UTM:(12T 0422 4542 1000)",2.0,1,248,41.0301,-111.9219,0,"UTM:(12T 0422 4542 1000)",""
"UTM:(12T 0422 4549 1000)",3.4,1,247,41.0931,-111.9228,0,"UTM:(12T 0422 4549 1000)",""
"UTM:(12T 0422 4551 1000)",2.5,1,247,41.1110,-111.9230,0,"UTM:(12T 0422 4551 1000)",""
"UTM:(12T 0422 4556 1000)",2.7,1,247,41.1561,-111.9237,0,"UTM:(12T 0422 4556 1000)",""
"UTM:(12T 0422 4610 1000)",3.1,1,252,41.6424,-111.9306,0,"UTM:(12T 0422 4610 1000)",""
"UTM:(12T 0423 4466 1000)",2.2,1,266,40.3456,-111.9008,0,"UTM:(12T 0423 4466 1000)",""
"UTM:(12T 0423 4470 1000)",2.2,1,264,40.3816,-111.9013,0,"UTM:(12T 0423 4470 1000)",""
"UTM:(12T 0423 4490 1000)",2.9,6,258,40.5618,-111.9036,0,"UTM:(12T 0423 4490 1000)",""
"UTM:(12T 0423 4498 1000)",2.2,1,256,40.6338,-111.9047,0,"UTM:(12T 0423 4498 1000)",""
"UTM:(12T 0423 4503 1000)",2.9,2,255,40.6788,-111.9052,0,"UTM:(12T 0423 4503 1000)",""
"UTM:(12T 0423 4504 1000)",2.9,1,255,40.6878,-111.9053,0,"UTM:(12T 0423 4504 1000)",""
"UTM:(12T 0423 4506 1000)",3.1,2,254,40.7058,-111.9056,0,"UTM:(12T 0423 4506 1000)",""
"UTM:(12T 0423 4507 1000)",4.1,1,254,40.7148,-111.9057,0,"UTM:(12T 0423 4507 1000)",""
"UTM:(12T 0423 4508 1000)",3.9,6,254,40.7238,-111.9059,0,"UTM:(12T 0423 4508 1000)",""
"UTM:(12T 0423 4512 1000)",3.1,5,253,40.7600,-111.9064,0,"UTM:(12T 0423 4512 1000)",""
"UTM:(12T 0423 4513 1000)",2.9,10,253,40.7690,-111.9065,0,"UTM:(12T 0423 4513 1000)",""
"UTM:(12T 0423 4515 1000)",3.1,1,252,40.7870,-111.9067,0,"UTM:(12T 0423 4515 1000)",""
"UTM:(12T 0423 4557 1000)",4.1,1,248,41.1653,-111.9119,0,"UTM:(12T 0423 4557 1000)",""
"UTM:(12T 0424 4470 1000)",2.0,1,265,40.3817,-111.8895,0,"UTM:(12T 0424 4470 1000)",""
"UTM:(12T 0424 4471 1000)",2.7,2,265,40.3907,-111.8895,0,"UTM:(12T 0424 4471 1000)",""
"UTM:(12T 0424 4473 1000)",2.0,2,264,40.4087,-111.8898,0,"UTM:(12T 0424 4473 1000)",""
"UTM:(12T 0424 4490 1000)",2.0,1,259,40.5618,-111.8919,0,"UTM:(12T 0424 4490 1000)",""
"UTM:(12T 0424 4491 1000)",3.4,1,259,40.5709,-111.8920,0,"UTM:(12T 0424 4491 1000)",""
"UTM:(12T 0424 4492 1000)",2.7,2,259,40.5799,-111.8921,0,"UTM:(12T 0424 4492 1000)",""
"UTM:(12T 0424 4495 1000)",2.7,1,258,40.6069,-111.8924,0,"UTM:(12T 0424 4495 1000)",""
"UTM:(12T 0424 4501 1000)",3.1,2,256,40.6609,-111.8931,0,"UTM:(12T 0424 4501 1000)",""
"UTM:(12T 0424 4504 1000)",2.9,2,256,40.6880,-111.8936,0,"UTM:(12T 0424 4504 1000)",""
"UTM:(12T 0424 4507 1000)",2.2,2,255,40.7150,-111.8939,0,"UTM:(12T 0424 4507 1000)",""
"UTM:(12T 0424 4508 1000)",2.7,2,255,40.7240,-111.8940,0,"UTM:(12T 0424 4508 1000)",""
"UTM:(12T 0424 4509 1000)",2.6,6,255,40.7330,-111.8941,0,"UTM:(12T 0424 4509 1000)",""
"UTM:(12T 0424 4510 1000)",3.0,4,254,40.7420,-111.8942,0,"UTM:(12T 0424 4510 1000)",""
"UTM:(12T 0424 4511 1000)",2.7,1,254,40.7510,-111.8944,0,"UTM:(12T 0424 4511 1000)",""
"UTM:(12T 0424 4512 1000)",3.2,17,254,40.7600,-111.8945,0,"UTM:(12T 0424 4512 1000)",""
"UTM:(12T 0424 4513 1000)",2.9,6,254,40.7691,-111.8946,0,"UTM:(12T 0424 4513 1000)",""
"UTM:(12T 0424 4529 1000)",2.5,1,251,40.9132,-111.8965,0,"UTM:(12T 0424 4529 1000)",""
"UTM:(12T 0425 4472 1000)",2.0,2,266,40.3997,-111.8779,0,"UTM:(12T 0425 4472 1000)",""
"UTM:(12T 0425 4473 1000)",3.4,1,265,40.4087,-111.8781,0,"UTM:(12T 0425 4473 1000)",""
"UTM:(12T 0425 4474 1000)",2.2,1,265,40.4177,-111.8782,0,"UTM:(12T 0425 4474 1000)",""
"UTM:(12T 0425 4475 1000)",2.7,1,265,40.4268,-111.8783,0,"UTM:(12T 0425 4475 1000)",""
"UTM:(12T 0425 4481 1000)",3.1,1,263,40.4809,-111.8790,0,"UTM:(12T 0425 4481 1000)",""
"UTM:(12T 0425 4482 1000)",2.7,1,262,40.4899,-111.8791,0,"UTM:(12T 0425 4482 1000)",""
"UTM:(12T 0425 4485 1000)",3.1,2,262,40.5169,-111.8794,0,"UTM:(12T 0425 4485 1000)",""
"UTM:(12T 0425 4498 1000)",2.0,1,258,40.6339,-111.8809,0,"UTM:(12T 0425 4498 1000)",""
"UTM:(12T 0425 4500 1000)",3.4,1,258,40.6519,-111.8812,0,"UTM:(12T 0425 4500 1000)",""
"UTM:(12T 0425 4502 1000)",2.7,1,257,40.6701,-111.8815,0,"UTM:(12T 0425 4502 1000)",""
"UTM:(12T 0425 4504 1000)",2.9,1,257,40.6881,-111.8817,0,"UTM:(12T 0425 4504 1000)",""
"UTM:(12T 0425 4510 1000)",3.5,5,255,40.7420,-111.8824,0,"UTM:(12T 0425 4510 1000)",""
"UTM:(12T 0425 4511 1000)",2.8,5,255,40.7510,-111.8826,0,"UTM:(12T 0425 4511 1000)",""
"UTM:(12T 0425 4512 1000)",3.5,24,255,40.7600,-111.8826,0,"UTM:(12T 0425 4512 1000)",""
"UTM:(12T 0425 4513 1000)",2.7,12,255,40.7691,-111.8828,0,"UTM:(12T 0425 4513 1000)",""
"UTM:(12T 0425 4514 1000)",2.6,2,255,40.7781,-111.8828,0,"UTM:(12T 0425 4514 1000)",""
"UTM:(12T 0425 4528 1000)",1.0,1,252,40.9043,-111.8845,0,"UTM:(12T 0425 4528 1000)",""
"UTM:(12T 0425 4534 1000)",4.3,3,252,40.9582,-111.8853,0,"UTM:(12T 0425 4534 1000)",""
"UTM:(12T 0425 4614 1000)",2.0,1,256,41.6788,-111.8950,0,"UTM:(12T 0425 4614 1000)",""
"UTM:(12T 0425 4637 1000)",2.0,1,261,41.8860,-111.8979,0,"UTM:(12T 0425 4637 1000)",""
"UTM:(12T 0426 4468 1000)",2.0,1,268,40.3638,-111.8657,0,"UTM:(12T 0426 4468 1000)",""
"UTM:(12T 0426 4471 1000)",2.2,1,267,40.3909,-111.8660,0,"UTM:(12T 0426 4471 1000)",""
"UTM:(12T 0426 4481 1000)",2.7,1,264,40.4809,-111.8672,0,"UTM:(12T 0426 4481 1000)",""
"UTM:(12T 0426 4488 1000)",2.7,1,262,40.5439,-111.8680,0,"UTM:(12T 0426 4488 1000)",""
"UTM:(12T 0426 4493 1000)",2.2,1,260,40.5891,-111.8685,0,"UTM:(12T 0426 4493 1000)",""
"UTM:(12T 0426 4500 1000)",2.0,1,258,40.6521,-111.8693,0,"UTM:(12T 0426 4500 1000)",""
"UTM:(12T 0426 4504 1000)",3.3,2,258,40.6882,-111.8698,0,"UTM:(12T 0426 4504 1000)",""
"UTM:(12T 0426 4508 1000)",2.0,1,257,40.7242,-111.8704,0,"UTM:(12T 0426 4508 1000)",""
"UTM:(12T 0426 4509 1000)",2.0,1,256,40.7331,-111.8705,0,"UTM:(12T 0426 4509 1000)",""
"UTM:(12T 0426 4512 1000)",2.5,3,256,40.7601,-111.8708,0,"UTM:(12T 0426 4512 1000)",""
"UTM:(12T 0426 4513 1000)",2.6,6,256,40.7691,-111.8709,0,"UTM:(12T 0426 4513 1000)",""
"UTM:(12T 0426 4514 1000)",2.2,2,256,40.7781,-111.8710,0,"UTM:(12T 0426 4514 1000)",""
"UTM:(12T 0426 4523 1000)",2.0,2,254,40.8593,-111.8721,0,"UTM:(12T 0426 4523 1000)",""
"UTM:(12T 0426 4610 1000)",2.5,1,256,41.6428,-111.8825,0,"UTM:(12T 0426 4610 1000)",""
"UTM:(12T 0427 4470 1000)",2.7,1,268,40.3820,-111.8542,0,"UTM:(12T 0427 4470 1000)",""
"UTM:(12T 0427 4471 1000)",3.8,1,268,40.3910,-111.8543,0,"UTM:(12T 0427 4471 1000)",""
"UTM:(12T 0427 4473 1000)",2.5,3,267,40.4090,-111.8544,0,"UTM:(12T 0427 4473 1000)",""
"UTM:(12T 0427 4503 1000)",2.7,1,259,40.6792,-111.8579,0,"UTM:(12T 0427 4503 1000)",""
"UTM:(12T 0427 4504 1000)",3.1,1,259,40.6882,-111.8580,0,"UTM:(12T 0427 4504 1000)",""
"UTM:(12T 0427 4508 1000)",2.7,1,258,40.7242,-111.8585,0,"UTM:(12T 0427 4508 1000)",""
"UTM:(12T 0427 4509 1000)",3.2,3,257,40.7332,-111.8586,0,"UTM:(12T 0427 4509 1000)",""
"UTM:(12T 0427 4512 1000)",3.1,1,257,40.7602,-111.8589,0,"UTM:(12T 0427 4512 1000)",""
"UTM:(12T 0427 4513 1000)",3.8,2,257,40.7692,-111.8590,0,"UTM:(12T 0427 4513 1000)",""
"UTM:(12T 0427 4651 1000)",2.9,1,267,42.0121,-111.8756,0,"UTM:(12T 0427 4651 1000)",""
