# Columns: ZIP/Location,CDI,No. of responses,Epicentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 052 390 10000)",5.8,25,92,35.2878,-116.7250,0,"UTM:(11S 052 390 10000)",""
"UTM:(11S 052 408 10000)",3.4,1,261,36.9106,-116.7193,0,"UTM:(11S 052 408 10000)",""
"UTM:(11S 053 363 10000)",2.7,4,198,32.8526,-116.6259,0,"UTM:(11S 053 363 10000)",""
"UTM:(11S 053 365 10000)",4.0,4,178,33.0329,-116.6251,0,"UTM:(11S 053 365 10000)",""
"UTM:(11S 053 366 10000)",3.4,3,169,33.1232,-116.6248,0,"UTM:(11S 053 366 10000)",""
"UTM:(11S 053 370 10000)",5.0,1,131,33.4839,-116.6232,0,"UTM:(11S 053 370 10000)",""
"UTM:(11S 053 371 10000)",3.0,3,121,33.5741,-116.6228,0,"UTM:(11S 053 371 10000)",""
"UTM:(11S 053 374 10000)",4.1,1,94,33.8447,-116.6217,0,"UTM:(11S 053 374 10000)",""
"UTM:(11S 053 376 10000)",5.0,4,77,34.0251,-116.6209,0,"UTM:(11S 053 376 10000)",""
"UTM:(11S 053 385 10000)",6.7,10,51,34.8367,-116.6172,0,"UTM:(11S 053 385 10000)",""
"UTM:(11S 053 386 10000)",6.3,3,57,34.9269,-116.6167,0,"UTM:(11S 053 386 10000)",""
"UTM:(11S 054 361 10000)",3.4,3,216,32.6717,-116.5200,0,"UTM:(11S 054 361 10000)",""
"UTM:(11S 054 363 10000)",3.1,2,197,32.8521,-116.5190,0,"UTM:(11S 054 363 10000)",""
"UTM:(11S 054 365 10000)",3.8,1,177,33.0326,-116.5181,0,"UTM:(11S 054 365 10000)",""
"UTM:(11S 054 367 10000)",4.8,1,157,33.2130,-116.5171,0,"UTM:(11S 054 367 10000)",""
"UTM:(11S 054 371 10000)",4.2,2,119,33.5737,-116.5151,0,"UTM:(11S 054 371 10000)",""
"UTM:(11S 054 373 10000)",4.8,33,100,33.7541,-116.5140,0,"UTM:(11S 054 373 10000)",""
"UTM:(11S 054 374 10000)",5.2,95,91,33.8443,-116.5136,0,"UTM:(11S 054 374 10000)",""
"UTM:(11S 054 375 10000)",5.1,32,82,33.9345,-116.5130,0,"UTM:(11S 054 375 10000)",""
"UTM:(11S 054 376 10000)",5.3,4,73,34.0246,-116.5126,0,"UTM:(11S 054 376 10000)",""
"UTM:(11S 054 377 10000)",4.7,9,65,34.1149,-116.5121,0,"UTM:(11S 054 377 10000)",""
"UTM:(11S 054 378 10000)",5.4,1,57,34.2050,-116.5115,0,"UTM:(11S 054 378 10000)",""
"UTM:(11S 054 379 10000)",5.8,1,50,34.2952,-116.5110,0,"UTM:(11S 054 379 10000)",""
"UTM:(11S 055 363 10000)",2.9,2,196,32.8517,-116.4122,0,"UTM:(11S 055 363 10000)",""
"UTM:(11S 055 367 10000)",4.1,5,156,33.2125,-116.4098,0,"UTM:(11S 055 367 10000)",""
"UTM:(11S 055 368 10000)",4.6,3,147,33.3026,-116.4092,0,"UTM:(11S 055 368 10000)",""
"UTM:(11S 055 371 10000)",3.8,1,118,33.5733,-116.4074,0,"UTM:(11S 055 371 10000)",""
"UTM:(11S 055 372 10000)",5.3,8,108,33.6634,-116.4068,0,"UTM:(11S 055 372 10000)",""
"UTM:(11S 055 373 10000)",4.9,50,98,33.7536,-116.4061,0,"UTM:(11S 055 373 10000)",""
"UTM:(11S 055 374 10000)",5.0,17,89,33.8439,-116.4055,0,"UTM:(11S 055 374 10000)",""
"UTM:(11S 055 375 10000)",4.6,2,80,33.9340,-116.4048,0,"UTM:(11S 055 375 10000)",""
"UTM:(11S 055 377 10000)",5.3,60,62,34.1144,-116.4036,0,"UTM:(11S 055 377 10000)",""
"UTM:(11S 055 378 10000)",5.8,14,54,34.2045,-116.4030,0,"UTM:(11S 055 378 10000)",""
"UTM:(11S 055 379 10000)",6.6,10,46,34.2947,-116.4023,0,"UTM:(11S 055 379 10000)",""
"UTM:(11S 056 367 10000)",4.3,2,156,33.2119,-116.3025,0,"UTM:(11S 056 367 10000)",""
"UTM:(11S 056 372 10000)",4.7,15,107,33.6629,-116.2989,0,"UTM:(11S 056 372 10000)",""
"UTM:(11S 056 373 10000)",5.1,39,98,33.7531,-116.2981,0,"UTM:(11S 056 373 10000)",""
"UTM:(11S 056 376 10000)",5.2,2,70,34.0236,-116.2959,0,"UTM:(11S 056 376 10000)",""
"UTM:(11S 056 377 10000)",5.5,44,61,34.1138,-116.2952,0,"UTM:(11S 056 377 10000)",""
"UTM:(11S 056 378 10000)",5.7,7,52,34.2040,-116.2945,0,"UTM:(11S 056 378 10000)",""
"UTM:(11S 056 379 10000)",5.6,4,44,34.2942,-116.2937,0,"UTM:(11S 056 379 10000)",""
"UTM:(11S 057 360 10000)",3.8,1,225,32.5799,-116.2009,0,"UTM:(11S 057 360 10000)",""
"UTM:(11S 057 372 10000)",5.8,5,108,33.6623,-116.1911,0,"UTM:(11S 057 372 10000)",""
"UTM:(11S 057 373 10000)",5.3,4,98,33.7524,-116.1902,0,"UTM:(11S 057 373 10000)",""
"UTM:(11S 057 376 10000)",3.8,2,70,34.0230,-116.1876,0,"UTM:(11S 057 376 10000)",""
"UTM:(11S 057 377 10000)",6.7,9,61,34.1131,-116.1867,0,"UTM:(11S 057 377 10000)",""
"UTM:(11S 057 378 10000)",6.2,6,53,34.2033,-116.1859,0,"UTM:(11S 057 378 10000)",""
"UTM:(11S 057 379 10000)",6.7,3,45,34.2935,-116.1851,0,"UTM:(11S 057 379 10000)",""
"UTM:(11S 057 381 10000)",7.3,6,33,34.4738,-116.1833,0,"UTM:(11S 057 381 10000)",""
"UTM:(11S 058 375 10000)",3.8,1,81,33.9320,-116.0803,0,"UTM:(11S 058 375 10000)",""
"UTM:(11S 058 377 10000)",6.6,117,63,34.1123,-116.0783,0,"UTM:(11S 058 377 10000)",""
"UTM:(11S 058 378 10000)",7.0,61,55,34.2026,-116.0773,0,"UTM:(11S 058 378 10000)",""
"UTM:(11S 058 379 10000)",5.4,2,48,34.2927,-116.0764,0,"UTM:(11S 058 379 10000)",""
"UTM:(11S 058 390 10000)",4.1,1,84,35.2845,-116.0652,0,"UTM:(11S 058 390 10000)",""
"UTM:(11S 058 400 10000)",4.6,6,180,36.1860,-116.0547,0,"UTM:(11S 058 400 10000)",""
"UTM:(11S 058 401 10000)",3.6,3,189,36.2762,-116.0536,0,"UTM:(11S 058 401 10000)",""
"UTM:(11S 059 369 10000)",4.8,1,139,33.3901,-115.9785,0,"UTM:(11S 059 369 10000)",""
"UTM:(11S 059 377 10000)",7.1,6,67,34.1115,-115.9699,0,"UTM:(11S 059 377 10000)",""
"UTM:(11S 059 378 10000)",6.3,2,59,34.2017,-115.9688,0,"UTM:(11S 059 378 10000)",""
"UTM:(11S 059 399 10000)",4.6,6,171,36.0950,-115.9446,0,"UTM:(11S 059 399 10000)",""
"UTM:(11S 059 400 10000)",4.2,7,181,36.1851,-115.9435,0,"UTM:(11S 059 400 10000)",""
"UTM:(11S 060 368 10000)",4.7,1,151,33.2990,-115.8722,0,"UTM:(11S 060 368 10000)",""
"UTM:(11S 060 377 10000)",6.8,1,72,34.1106,-115.8615,0,"UTM:(11S 060 377 10000)",""
"UTM:(11S 060 378 10000)",6.7,2,64,34.2007,-115.8603,0,"UTM:(11S 060 378 10000)",""
"UTM:(11S 061 372 10000)",6.1,1,117,33.6587,-115.7596,0,"UTM:(11S 061 372 10000)",""
"UTM:(11S 061 377 10000)",4.8,1,77,34.1095,-115.7532,0,"UTM:(11S 061 377 10000)",""
"UTM:(11S 062 362 10000)",3.9,2,213,32.7557,-115.6655,0,"UTM:(11S 062 362 10000)",""
"UTM:(11S 062 363 10000)",3.6,2,204,32.8460,-115.6642,0,"UTM:(11S 062 363 10000)",""
"UTM:(11S 062 365 10000)",5.3,1,185,33.0263,-115.6615,0,"UTM:(11S 062 365 10000)",""
"UTM:(11S 062 373 10000)",6.5,1,113,33.7477,-115.6504,0,"UTM:(11S 062 373 10000)",""
"UTM:(11S 062 388 10000)",5.6,1,86,35.1000,-115.6285,0,"UTM:(11S 062 388 10000)",""
"UTM:(11S 062 396 10000)",5.7,2,151,35.8212,-115.6162,0,"UTM:(11S 062 396 10000)",""
"UTM:(11S 063 361 10000)",2.7,1,226,32.6644,-115.5603,0,"UTM:(11S 063 361 10000)",""
"UTM:(11S 063 362 10000)",3.8,30,216,32.7546,-115.5589,0,"UTM:(11S 063 362 10000)",""
"UTM:(11S 063 363 10000)",3.6,22,207,32.8448,-115.5574,0,"UTM:(11S 063 363 10000)",""
"UTM:(11S 063 364 10000)",3.2,13,197,32.9350,-115.5559,0,"UTM:(11S 063 364 10000)",""
"UTM:(11S 063 365 10000)",4.0,10,188,33.0251,-115.5545,0,"UTM:(11S 063 365 10000)",""
"UTM:(11S 063 366 10000)",4.4,2,179,33.1153,-115.5530,0,"UTM:(11S 063 366 10000)",""
"UTM:(11S 064 361 10000)",3.1,2,229,32.6632,-115.4537,0,"UTM:(11S 064 361 10000)",""
"UTM:(11S 064 363 10000)",3.3,3,210,32.8435,-115.4506,0,"UTM:(11S 064 363 10000)",""
"UTM:(11S 064 364 10000)",4.1,1,201,32.9337,-115.4490,0,"UTM:(11S 064 364 10000)",""
"UTM:(11S 064 373 10000)",4.8,3,125,33.7451,-115.4346,0,"UTM:(11S 064 373 10000)",""
"UTM:(11S 064 395 10000)",3.4,1,151,35.7283,-115.3967,0,"UTM:(11S 064 395 10000)",""
"UTM:(11S 064 397 10000)",5.4,1,168,35.9085,-115.3931,0,"UTM:(11S 064 397 10000)",""
"UTM:(11S 064 400 10000)",3.4,1,195,36.1789,-115.3876,0,"UTM:(11S 064 400 10000)",""
"UTM:(11S 065 362 10000)",3.4,8,223,32.7520,-115.3454,0,"UTM:(11S 065 362 10000)",""
"UTM:(11S 065 363 10000)",3.5,8,214,32.8421,-115.3438,0,"UTM:(11S 065 363 10000)",""
"UTM:(11S 065 397 10000)",4.8,1,173,35.9070,-115.2823,0,"UTM:(11S 065 397 10000)",""
"UTM:(11S 065 399 10000)",3.9,17,190,36.0872,-115.2784,0,"UTM:(11S 065 399 10000)",""
"UTM:(11S 065 400 10000)",3.6,65,199,36.1774,-115.2764,0,"UTM:(11S 065 400 10000)",""
"UTM:(11S 065 401 10000)",3.9,37,208,36.2674,-115.2744,0,"UTM:(11S 065 401 10000)",""
"UTM:(11S 066 383 10000)",3.6,1,102,34.6437,-115.1997,0,"UTM:(11S 066 383 10000)",""
"UTM:(11S 066 398 10000)",4.1,23,187,35.9955,-115.1694,0,"UTM:(11S 066 398 10000)",""
"UTM:(11S 066 399 10000)",4.3,94,195,36.0856,-115.1673,0,"UTM:(11S 066 399 10000)",""
"UTM:(11S 066 400 10000)",4.2,58,204,36.1757,-115.1653,0,"UTM:(11S 066 400 10000)",""
"UTM:(11S 066 401 10000)",4.0,40,212,36.2658,-115.1632,0,"UTM:(11S 066 401 10000)",""
"UTM:(11S 067 398 10000)",3.2,27,192,35.9937,-115.0585,0,"UTM:(11S 067 398 10000)",""
"UTM:(11S 067 399 10000)",3.9,55,200,36.0838,-115.0563,0,"UTM:(11S 067 399 10000)",""
"UTM:(11S 067 400 10000)",4.1,64,209,36.1740,-115.0541,0,"UTM:(11S 067 400 10000)",""
"UTM:(11S 067 401 10000)",3.9,7,217,36.2640,-115.0519,0,"UTM:(11S 067 401 10000)",""
"UTM:(11S 068 398 10000)",3.7,20,198,35.9919,-114.9477,0,"UTM:(11S 068 398 10000)",""
"UTM:(11S 068 399 10000)",4.0,13,206,36.0820,-114.9453,0,"UTM:(11S 068 399 10000)",""
"UTM:(11S 068 402 10000)",3.8,1,231,36.3523,-114.9382,0,"UTM:(11S 068 402 10000)",""
"UTM:(11S 068 434 10000)",3.1,1,530,39.2345,-114.8565,0,"UTM:(11S 068 434 10000)",""
"UTM:(11S 069 363 10000)",4.6,2,233,32.8357,-114.9166,0,"UTM:(11S 069 363 10000)",""
"UTM:(11S 069 398 10000)",3.8,6,204,35.9900,-114.8368,0,"UTM:(11S 069 398 10000)",""
"UTM:(11S 070 359 10000)",3.1,1,272,32.4733,-114.8186,0,"UTM:(11S 070 359 10000)",""
"UTM:(11S 071 361 10000)",4.2,5,261,32.6517,-114.7077,0,"UTM:(11S 071 361 10000)",""
"UTM:(11S 071 362 10000)",3.8,16,253,32.7418,-114.7053,0,"UTM:(11S 071 362 10000)",""
"UTM:(11S 071 372 10000)",4.8,2,182,33.6431,-114.6817,0,"UTM:(11S 071 372 10000)",""
"UTM:(11S 071 385 10000)",5.5,27,153,34.8146,-114.6494,0,"UTM:(11S 071 385 10000)",""
"UTM:(11S 071 386 10000)",5.2,8,155,34.9047,-114.6468,0,"UTM:(11S 071 386 10000)",""
"UTM:(11S 071 387 10000)",5.3,1,157,34.9948,-114.6442,0,"UTM:(11S 071 387 10000)",""
"UTM:(11S 071 388 10000)",5.4,52,161,35.0849,-114.6416,0,"UTM:(11S 071 388 10000)",""
"UTM:(11S 071 389 10000)",5.2,10,164,35.1749,-114.6390,0,"UTM:(11S 071 389 10000)",""
"UTM:(11S 071 416 10000)",3.1,1,368,37.6069,-114.5643,0,"UTM:(11S 071 416 10000)",""
"UTM:(11S 072 360 10000)",3.1,2,275,32.5596,-114.6035,0,"UTM:(11S 072 360 10000)",""
"UTM:(11S 072 361 10000)",3.9,41,267,32.6497,-114.6011,0,"UTM:(11S 072 361 10000)",""
"UTM:(11S 072 362 10000)",4.3,16,259,32.7399,-114.5987,0,"UTM:(11S 072 362 10000)",""
"UTM:(11S 072 371 10000)",4.3,2,196,33.5509,-114.5765,0,"UTM:(11S 072 371 10000)",""
"UTM:(11S 072 372 10000)",4.7,33,191,33.6411,-114.5739,0,"UTM:(11S 072 372 10000)",""
"UTM:(11S 072 382 10000)",3.1,1,160,34.5421,-114.5481,0,"UTM:(11S 072 382 10000)",""
"UTM:(11S 072 385 10000)",5.7,2,162,34.8124,-114.5402,0,"UTM:(11S 072 385 10000)",""
"UTM:(11S 072 386 10000)",4.7,8,164,34.9025,-114.5375,0,"UTM:(11S 072 386 10000)",""
"UTM:(11S 072 387 10000)",5.3,2,167,34.9926,-114.5348,0,"UTM:(11S 072 387 10000)",""
"UTM:(11S 072 388 10000)",4.7,13,170,35.0827,-114.5320,0,"UTM:(11S 072 388 10000)",""
"UTM:(11S 072 389 10000)",5.0,22,173,35.1728,-114.5293,0,"UTM:(11S 072 389 10000)",""
"UTM:(11S 072 390 10000)",4.1,1,178,35.2629,-114.5266,0,"UTM:(11S 072 390 10000)",""
"UTM:(11S 072 404 10000)",4.3,2,269,36.5239,-114.4871,0,"UTM:(11S 072 404 10000)",""
"UTM:(11S 072 405 10000)",3.8,2,277,36.6140,-114.4841,0,"UTM:(11S 072 405 10000)",""
"UTM:(11S 072 418 10000)",2.0,1,391,37.7847,-114.4449,0,"UTM:(11S 072 418 10000)",""
"UTM:(11S 073 361 10000)",3.8,10,273,32.6476,-114.4946,0,"UTM:(11S 073 361 10000)",""
"UTM:(11S 073 362 10000)",3.8,1,265,32.7378,-114.4921,0,"UTM:(11S 073 362 10000)",""
"UTM:(11S 073 377 10000)",3.8,1,178,34.0894,-114.4529,0,"UTM:(11S 073 377 10000)",""
"UTM:(11S 073 382 10000)",5.6,1,170,34.5399,-114.4392,0,"UTM:(11S 073 382 10000)",""
"UTM:(11S 073 385 10000)",5.0,1,172,34.8102,-114.4309,0,"UTM:(11S 073 385 10000)",""
"UTM:(11S 074 361 10000)",3.8,35,279,32.6454,-114.3880,0,"UTM:(11S 074 361 10000)",""
"UTM:(11S 074 378 10000)",4.7,9,185,34.1772,-114.3418,0,"UTM:(11S 074 378 10000)",""
"UTM:(11S 074 381 10000)",4.2,59,180,34.4475,-114.3332,0,"UTM:(11S 074 381 10000)",""
"UTM:(11S 074 382 10000)",4.1,41,180,34.5375,-114.3304,0,"UTM:(11S 074 382 10000)",""
"UTM:(11S 074 389 10000)",5.4,1,192,35.1681,-114.3099,0,"UTM:(11S 074 389 10000)",""
"UTM:(11S 074 390 10000)",2.2,1,195,35.2582,-114.3069,0,"UTM:(11S 074 390 10000)",""
"UTM:(11S 074 394 10000)",3.8,1,214,35.6184,-114.2949,0,"UTM:(11S 074 394 10000)",""
"UTM:(11S 075 378 10000)",4.2,6,195,34.1748,-114.2334,0,"UTM:(11S 075 378 10000)",""
"UTM:(11S 075 379 10000)",5.8,1,193,34.2649,-114.2304,0,"UTM:(11S 075 379 10000)",""
"UTM:(11S 075 381 10000)",3.9,15,190,34.4450,-114.2245,0,"UTM:(11S 075 381 10000)",""
"UTM:(11S 075 382 10000)",4.2,3,190,34.5351,-114.2215,0,"UTM:(11S 075 382 10000)",""
"UTM:(11S 075 390 10000)",4.0,3,205,35.2557,-114.1971,0,"UTM:(11S 075 390 10000)",""
"UTM:(11S 075 407 10000)",2.0,1,311,36.7865,-114.1423,0,"UTM:(11S 075 407 10000)",""
"UTM:(11S 076 361 10000)",4.3,1,292,32.6409,-114.1750,0,"UTM:(11S 076 361 10000)",""
"UTM:(11S 076 390 10000)",3.7,3,214,35.2531,-114.0873,0,"UTM:(11S 076 390 10000)",""
"UTM:(11S 076 391 10000)",3.4,1,218,35.3431,-114.0841,0,"UTM:(11S 076 391 10000)",""
"UTM:(11S 076 398 10000)",3.1,1,254,35.9734,-114.0610,0,"UTM:(11S 076 398 10000)",""
"UTM:(11S 076 407 10000)",3.2,6,317,36.7837,-114.0304,0,"UTM:(11S 076 407 10000)",""
"UTM:(11S 077 361 10000)",3.8,1,299,32.6384,-114.0686,0,"UTM:(11S 077 361 10000)",""
"UTM:(11S 077 362 10000)",3.1,1,292,32.7285,-114.0657,0,"UTM:(11S 077 362 10000)",""
"UTM:(11S 077 389 10000)",3.6,12,220,35.1604,-113.9809,0,"UTM:(11S 077 389 10000)",""
"UTM:(11S 077 390 10000)",4.4,18,223,35.2503,-113.9776,0,"UTM:(11S 077 390 10000)",""
"UTM:(11S 077 394 10000)",3.4,1,240,35.6106,-113.9641,0,"UTM:(11S 077 394 10000)",""
"UTM:(11S 078 392 10000)",3.6,2,240,35.4276,-113.8608,0,"UTM:(11S 078 392 10000)",""
"UTM:(11S 079 411 10000)",2.2,2,367,37.1349,-113.6791,0,"UTM:(11S 079 411 10000)",""
"UTM:(11S 080 412 10000)",2.2,1,381,37.2216,-113.5626,0,"UTM:(11S 080 412 10000)",""
"UTM:(11S 084 411 10000)",2.7,1,400,37.1178,-113.1173,0,"UTM:(11S 084 411 10000)",""
"UTM:(11S 085 412 10000)",2.7,1,414,37.2039,-113.0003,0,"UTM:(11S 085 412 10000)",""
"UTM:(11S 088 371 10000)",3.4,1,338,33.5053,-112.8562,0,"UTM:(11S 088 371 10000)",""
"UTM:(11S 089 376 10000)",2.0,1,335,33.9513,-112.7266,0,"UTM:(11S 089 376 10000)",""
"UTM:(11S 090 375 10000)",3.4,1,346,33.8576,-112.6233,0,"UTM:(11S 090 375 10000)",""
"UTM:(11S 090 383 10000)",2.2,1,339,34.5770,-112.5858,0,"UTM:(11S 090 383 10000)",""
"UTM:(11S 091 382 10000)",2.0,2,349,34.4831,-112.4820,0,"UTM:(11S 091 382 10000)",""
"UTM:(11S 091 383 10000)",2.9,10,349,34.5730,-112.4772,0,"UTM:(11S 091 383 10000)",""
"UTM:(11S 091 384 10000)",2.9,3,349,34.6629,-112.4723,0,"UTM:(11S 091 384 10000)",""
"UTM:(11S 091 385 10000)",2.9,5,350,34.7528,-112.4673,0,"UTM:(11S 091 385 10000)",""
"UTM:(11S 091 386 10000)",2.0,1,350,34.8427,-112.4624,0,"UTM:(11S 091 386 10000)",""
"UTM:(11S 092 369 10000)",2.1,2,382,33.3103,-112.4363,0,"UTM:(11S 092 369 10000)",""
"UTM:(11S 092 370 10000)",2.5,1,379,33.4002,-112.4316,0,"UTM:(11S 092 370 10000)",""
"UTM:(11S 092 371 10000)",3.0,2,376,33.4901,-112.4269,0,"UTM:(11S 092 371 10000)",""
"UTM:(11S 092 372 10000)",4.6,1,373,33.5800,-112.4221,0,"UTM:(11S 092 372 10000)",""
"UTM:(11S 092 373 10000)",3.7,15,370,33.6700,-112.4173,0,"UTM:(11S 092 373 10000)",""
"UTM:(11S 092 379 10000)",2.7,1,360,34.2094,-112.3883,0,"UTM:(11S 092 379 10000)",""
"UTM:(11S 092 383 10000)",2.5,7,359,34.5689,-112.3685,0,"UTM:(11S 092 383 10000)",""
"UTM:(11S 092 384 10000)",3.0,6,359,34.6588,-112.3635,0,"UTM:(11S 092 384 10000)",""
"UTM:(11S 093 370 10000)",3.4,1,389,33.3962,-112.3244,0,"UTM:(11S 093 370 10000)",""
"UTM:(11S 093 371 10000)",3.0,13,385,33.4861,-112.3195,0,"UTM:(11S 093 371 10000)",""
"UTM:(11S 093 372 10000)",2.6,8,383,33.5760,-112.3148,0,"UTM:(11S 093 372 10000)",""
"UTM:(11S 093 373 10000)",2.6,3,380,33.6659,-112.3098,0,"UTM:(11S 093 373 10000)",""
"UTM:(11S 093 383 10000)",3.9,5,369,34.5648,-112.2599,0,"UTM:(11S 093 383 10000)",""
"UTM:(11S 093 452 10000)",2.0,1,788,40.7609,-111.8473,0,"UTM:(11S 093 452 10000)",""
"UTM:(11S 094 370 10000)",4.5,1,398,33.3922,-112.2173,0,"UTM:(11S 094 370 10000)",""
"UTM:(11S 094 371 10000)",3.9,20,395,33.4821,-112.2123,0,"UTM:(11S 094 371 10000)",""
"UTM:(11S 094 372 10000)",3.1,30,392,33.5720,-112.2073,0,"UTM:(11S 094 372 10000)",""
"UTM:(11S 094 373 10000)",2.9,17,390,33.6617,-112.2023,0,"UTM:(11S 094 373 10000)",""
"UTM:(11S 094 378 10000)",2.0,1,381,34.1112,-112.1771,0,"UTM:(11S 094 378 10000)",""
"UTM:(11S 095 369 10000)",4.2,2,411,33.2981,-112.1151,0,"UTM:(11S 095 369 10000)",""
"UTM:(11S 095 370 10000)",4.1,1,407,33.3880,-112.1101,0,"UTM:(11S 095 370 10000)",""
"UTM:(11S 095 371 10000)",2.6,23,405,33.4778,-112.1051,0,"UTM:(11S 095 371 10000)",""
"UTM:(11S 095 372 10000)",3.2,27,402,33.5677,-112.1000,0,"UTM:(11S 095 372 10000)",""
"UTM:(11S 095 373 10000)",3.2,20,399,33.6576,-112.0949,0,"UTM:(11S 095 373 10000)",""
"UTM:(11S 095 385 10000)",2.3,5,389,34.7358,-112.0319,0,"UTM:(11S 095 385 10000)",""
"UTM:(11S 096 369 10000)",2.9,16,420,33.2938,-112.0082,0,"UTM:(11S 096 369 10000)",""
"UTM:(11S 096 370 10000)",2.7,12,417,33.3837,-112.0030,0,"UTM:(11S 096 370 10000)",""
"UTM:(11S 096 371 10000)",2.9,25,414,33.4736,-111.9978,0,"UTM:(11S 096 371 10000)",""
"UTM:(11S 096 372 10000)",2.0,10,411,33.5633,-111.9926,0,"UTM:(11S 096 372 10000)",""
"UTM:(11S 096 373 10000)",2.8,20,409,33.6532,-111.9874,0,"UTM:(11S 096 373 10000)",""
"UTM:(11S 096 374 10000)",3.1,3,407,33.7431,-111.9822,0,"UTM:(11S 096 374 10000)",""
"UTM:(11S 097 368 10000)",3.7,3,433,33.1997,-111.9064,0,"UTM:(11S 097 368 10000)",""
"UTM:(11S 097 369 10000)",3.1,33,429,33.2895,-111.9012,0,"UTM:(11S 097 369 10000)",""
"UTM:(11S 097 370 10000)",2.5,19,426,33.3793,-111.8959,0,"UTM:(11S 097 370 10000)",""
"UTM:(11S 097 371 10000)",2.7,18,424,33.4692,-111.8906,0,"UTM:(11S 097 371 10000)",""
"UTM:(11S 097 372 10000)",2.2,19,421,33.5590,-111.8853,0,"UTM:(11S 097 372 10000)",""
"UTM:(11S 097 373 10000)",3.2,8,419,33.6488,-111.8800,0,"UTM:(11S 097 373 10000)",""
"UTM:(11S 097 374 10000)",2.7,1,417,33.7386,-111.8747,0,"UTM:(11S 097 374 10000)",""
"UTM:(11S 097 383 10000)",3.1,1,408,34.5471,-111.8254,0,"UTM:(11S 097 383 10000)",""
"UTM:(11S 098 368 10000)",2.9,1,442,33.1952,-111.7995,0,"UTM:(11S 098 368 10000)",""
"UTM:(11S 098 369 10000)",2.8,10,439,33.2850,-111.7942,0,"UTM:(11S 098 369 10000)",""
"UTM:(11S 098 370 10000)",2.5,4,436,33.3748,-111.7888,0,"UTM:(11S 098 370 10000)",""
"UTM:(11S 098 371 10000)",1.0,2,433,33.4646,-111.7834,0,"UTM:(11S 098 371 10000)",""
"UTM:(11S 098 373 10000)",2.0,4,428,33.6444,-111.7726,0,"UTM:(11S 098 373 10000)",""
"UTM:(11S 099 365 10000)",3.1,1,462,32.9213,-111.7089,0,"UTM:(11S 099 365 10000)",""
"UTM:(11S 099 370 10000)",2.3,6,446,33.3703,-111.6817,0,"UTM:(11S 099 370 10000)",""
"UTM:(11S 099 371 10000)",2.0,2,443,33.4601,-111.6763,0,"UTM:(11S 099 371 10000)",""
"UTM:(11S 099 373 10000)",3.1,1,438,33.6397,-111.6653,0,"UTM:(11S 099 373 10000)",""
"UTM:(11S 099 391 10000)",2.5,3,437,35.2558,-111.5611,0,"UTM:(11S 099 391 10000)",""
"UTM:(11S 099 409 10000)",2.0,2,504,36.8712,-111.4485,0,"UTM:(11S 099 409 10000)",""
"UTM:(11S 100 369 10000)",3.4,1,458,33.2758,-111.5804,0,"UTM:(11S 100 369 10000)",""
"UTM:(11S 101 354 10000)",2.0,1,530,31.9243,-111.5558,0,"UTM:(11S 101 354 10000)",""
"UTM:(11S 101 363 10000)",2.0,1,488,32.7325,-111.5070,0,"UTM:(11S 101 363 10000)",""
"UTM:(11S 106 358 10000)",3.4,1,554,32.2594,-111.0061,0,"UTM:(11S 106 358 10000)",""
"UTM:(11S 106 359 10000)",1.0,2,550,32.3492,-111.0001,0,"UTM:(11S 106 359 10000)",""
"UTM:(11S 107 358 10000)",2.0,6,563,32.2543,-110.9005,0,"UTM:(11S 107 358 10000)",""
"UTM:(11S 108 356 10000)",2.2,1,581,32.0698,-110.8072,0,"UTM:(11S 108 356 10000)",""
"UTM:(11S 108 358 10000)",2.5,1,572,32.2492,-110.7950,0,"UTM:(11S 108 358 10000)",""
"UTM:(11S 144 393 10000)",2.0,1,882,35.1131,-106.6488,0,"UTM:(11S 144 393 10000)",""
"UTM:(11S 153 444 10000)",2.1,1,1144,39.5273,-104.9738,0,"UTM:(11S 153 444 10000)",""
"UTM:(11S 240 432 10000)",4.9,42,1880,37.0955,-95.6868,0,"UTM:(11S 240 432 10000)",""
