# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 0550 3738 1000)",4.2,5,201,33.7854,-116.4545,0,"UTM:(11S 0550 3738 1000)",""
"UTM:(11S 0550 3742 1000)",4.5,3,205,33.8215,-116.4543,0,"UTM:(11S 0550 3742 1000)",""
"UTM:(11S 0550 3754 1000)",4.2,2,215,33.9297,-116.4536,0,"UTM:(11S 0550 3754 1000)",""
"UTM:(11S 0550 3774 1000)",3.1,1,232,34.1101,-116.4524,0,"UTM:(11S 0550 3774 1000)",""
"UTM:(11S 0550 4295 1000)",2.2,1,733,38.8068,-116.4184,0,"UTM:(11S 0550 4295 1000)",""
"UTM:(11S 0551 3736 1000)",5.0,1,199,33.7674,-116.4438,0,"UTM:(11S 0551 3736 1000)",""
"UTM:(11S 0551 3738 1000)",2.2,1,201,33.7854,-116.4437,0,"UTM:(11S 0551 3738 1000)",""
"UTM:(11S 0551 3741 1000)",4.3,1,203,33.8124,-116.4436,0,"UTM:(11S 0551 3741 1000)",""
"UTM:(11S 0551 3742 1000)",3.1,2,204,33.8215,-116.4435,0,"UTM:(11S 0551 3742 1000)",""
"UTM:(11S 0551 3743 1000)",4.5,2,205,33.8305,-116.4434,0,"UTM:(11S 0551 3743 1000)",""
"UTM:(11S 0551 3774 1000)",3.4,1,232,34.1101,-116.4417,0,"UTM:(11S 0551 3774 1000)",""
"UTM:(11S 0551 3776 1000)",3.8,1,233,34.1281,-116.4415,0,"UTM:(11S 0551 3776 1000)",""
"UTM:(11S 0552 3659 1000)",4.3,1,141,33.0728,-116.4375,0,"UTM:(11S 0552 3659 1000)",""
"UTM:(11S 0552 3660 1000)",4.1,1,141,33.0818,-116.4375,0,"UTM:(11S 0552 3660 1000)",""
"UTM:(11S 0552 3752 1000)",4.1,1,212,33.9116,-116.4321,0,"UTM:(11S 0552 3752 1000)",""
"UTM:(11S 0552 3753 1000)",2.2,1,213,33.9206,-116.4321,0,"UTM:(11S 0552 3753 1000)",""
"UTM:(11S 0552 3776 1000)",3.4,1,233,34.1281,-116.4306,0,"UTM:(11S 0552 3776 1000)",""
"UTM:(11S 0552 3788 1000)",3.1,2,244,34.2362,-116.4299,0,"UTM:(11S 0552 3788 1000)",""
"UTM:(11S 0553 3612 1000)",4.8,1,116,32.6488,-116.4296,0,"UTM:(11S 0553 3612 1000)",""
"UTM:(11S 0553 3736 1000)",4.1,1,198,33.7673,-116.4222,0,"UTM:(11S 0553 3736 1000)",""
"UTM:(11S 0553 3772 1000)",2.9,1,229,34.0919,-116.4201,0,"UTM:(11S 0553 3772 1000)",""
"UTM:(11S 0554 3609 1000)",5.8,2,114,32.6217,-116.4190,0,"UTM:(11S 0554 3609 1000)",""
"UTM:(11S 0554 3728 1000)",3.4,2,191,33.6951,-116.4119,0,"UTM:(11S 0554 3728 1000)",""
"UTM:(11S 0554 3733 1000)",6.7,1,195,33.7401,-116.4117,0,"UTM:(11S 0554 3733 1000)",""
"UTM:(11S 0554 3734 1000)",3.4,1,196,33.7492,-116.4116,0,"UTM:(11S 0554 3734 1000)",""
"UTM:(11S 0554 3735 1000)",4.3,1,196,33.7582,-116.4115,0,"UTM:(11S 0554 3735 1000)",""
"UTM:(11S 0554 3736 1000)",5.0,1,197,33.7672,-116.4115,0,"UTM:(11S 0554 3736 1000)",""
"UTM:(11S 0554 3738 1000)",3.1,1,199,33.7853,-116.4113,0,"UTM:(11S 0554 3738 1000)",""
"UTM:(11S 0554 3739 1000)",4.8,1,200,33.7942,-116.4112,0,"UTM:(11S 0554 3739 1000)",""
"UTM:(11S 0554 3740 1000)",4.1,1,201,33.8033,-116.4112,0,"UTM:(11S 0554 3740 1000)",""
"UTM:(11S 0555 3733 1000)",4.1,1,194,33.7401,-116.4008,0,"UTM:(11S 0555 3733 1000)",""
"UTM:(11S 0555 3735 1000)",5.4,1,196,33.7581,-116.4007,0,"UTM:(11S 0555 3735 1000)",""
"UTM:(11S 0555 3782 1000)",2.7,1,237,34.1820,-116.3978,0,"UTM:(11S 0555 3782 1000)",""
"UTM:(11S 0556 3677 1000)",4.1,2,150,33.2350,-116.3936,0,"UTM:(11S 0556 3677 1000)",""
"UTM:(11S 0556 3680 1000)",5.4,2,152,33.2620,-116.3934,0,"UTM:(11S 0556 3680 1000)",""
"UTM:(11S 0556 3681 1000)",6.4,1,153,33.2711,-116.3933,0,"UTM:(11S 0556 3681 1000)",""
"UTM:(11S 0556 3683 1000)",4.8,3,154,33.2891,-116.3932,0,"UTM:(11S 0556 3683 1000)",""
"UTM:(11S 0556 3735 1000)",5.3,1,195,33.7581,-116.3899,0,"UTM:(11S 0556 3735 1000)",""
"UTM:(11S 0556 3738 1000)",5.4,2,198,33.7852,-116.3897,0,"UTM:(11S 0556 3738 1000)",""
"UTM:(11S 0556 3742 1000)",2.7,2,201,33.8212,-116.3895,0,"UTM:(11S 0556 3742 1000)",""
"UTM:(11S 0556 3743 1000)",4.3,3,202,33.8302,-116.3894,0,"UTM:(11S 0556 3743 1000)",""
"UTM:(11S 0556 3775 1000)",3.6,3,230,34.1188,-116.3873,0,"UTM:(11S 0556 3775 1000)",""
"UTM:(11S 0556 3780 1000)",3.1,2,235,34.1639,-116.3870,0,"UTM:(11S 0556 3780 1000)",""
"UTM:(11S 0557 3676 1000)",4.9,3,148,33.2259,-116.3829,0,"UTM:(11S 0557 3676 1000)",""
"UTM:(11S 0557 3677 1000)",5.5,2,149,33.2349,-116.3828,0,"UTM:(11S 0557 3677 1000)",""
"UTM:(11S 0557 3678 1000)",3.8,1,150,33.2439,-116.3828,0,"UTM:(11S 0557 3678 1000)",""
"UTM:(11S 0557 3680 1000)",2.2,1,151,33.2620,-116.3826,0,"UTM:(11S 0557 3680 1000)",""
"UTM:(11S 0557 3683 1000)",3.4,1,153,33.2890,-116.3825,0,"UTM:(11S 0557 3683 1000)",""
"UTM:(11S 0557 3730 1000)",4.8,1,191,33.7129,-116.3794,0,"UTM:(11S 0557 3730 1000)",""
"UTM:(11S 0557 3731 1000)",4.7,2,191,33.7219,-116.3794,0,"UTM:(11S 0557 3731 1000)",""
"UTM:(11S 0557 3732 1000)",4.8,3,192,33.7310,-116.3793,0,"UTM:(11S 0557 3732 1000)",""
"UTM:(11S 0557 3735 1000)",4.3,1,195,33.7580,-116.3791,0,"UTM:(11S 0557 3735 1000)",""
"UTM:(11S 0557 3738 1000)",4.3,2,197,33.7851,-116.3790,0,"UTM:(11S 0557 3738 1000)",""
"UTM:(11S 0557 3739 1000)",2.5,2,198,33.7941,-116.3788,0,"UTM:(11S 0557 3739 1000)",""
"UTM:(11S 0557 3777 1000)",3.1,1,231,34.1368,-116.3764,0,"UTM:(11S 0557 3777 1000)",""
"UTM:(11S 0558 3675 1000)",5.3,1,147,33.2168,-116.3722,0,"UTM:(11S 0558 3675 1000)",""
"UTM:(11S 0558 3676 1000)",5.9,4,148,33.2259,-116.3722,0,"UTM:(11S 0558 3676 1000)",""
"UTM:(11S 0558 3677 1000)",5.3,2,148,33.2349,-116.3721,0,"UTM:(11S 0558 3677 1000)",""
"UTM:(11S 0558 3678 1000)",4.5,2,149,33.2439,-116.3720,0,"UTM:(11S 0558 3678 1000)",""
"UTM:(11S 0558 3679 1000)",4.6,5,150,33.2529,-116.3720,0,"UTM:(11S 0558 3679 1000)",""
"UTM:(11S 0559 3677 1000)",3.8,1,148,33.2348,-116.3614,0,"UTM:(11S 0559 3677 1000)",""
"UTM:(11S 0559 3680 1000)",3.1,1,150,33.2618,-116.3612,0,"UTM:(11S 0559 3680 1000)",""
"UTM:(11S 0559 3732 1000)",4.3,1,191,33.7309,-116.3578,0,"UTM:(11S 0559 3732 1000)",""
"UTM:(11S 0560 3678 1000)",6.0,1,148,33.2438,-116.3506,0,"UTM:(11S 0560 3678 1000)",""
"UTM:(11S 0560 3775 1000)",3.8,2,228,34.1186,-116.3440,0,"UTM:(11S 0560 3775 1000)",""
"UTM:(11S 0561 3674 1000)",4.3,2,144,33.2077,-116.3401,0,"UTM:(11S 0561 3674 1000)",""
"UTM:(11S 0561 3734 1000)",4.8,1,192,33.7488,-116.3360,0,"UTM:(11S 0561 3734 1000)",""
"UTM:(11S 0562 3731 1000)",2.2,1,189,33.7216,-116.3254,0,"UTM:(11S 0562 3731 1000)",""
"UTM:(11S 0562 3776 1000)",5.0,1,228,34.1275,-116.3222,0,"UTM:(11S 0562 3776 1000)",""
"UTM:(11S 0563 3610 1000)",4.5,3,106,32.6303,-116.3230,0,"UTM:(11S 0563 3610 1000)",""
"UTM:(11S 0563 3672 1000)",3.7,3,141,33.1895,-116.3188,0,"UTM:(11S 0563 3672 1000)",""
"UTM:(11S 0563 3725 1000)",3.4,1,183,33.6675,-116.3150,0,"UTM:(11S 0563 3725 1000)",""
"UTM:(11S 0563 3732 1000)",3.8,2,189,33.7306,-116.3145,0,"UTM:(11S 0563 3732 1000)",""
"UTM:(11S 0563 3734 1000)",4.1,1,191,33.7486,-116.3144,0,"UTM:(11S 0563 3734 1000)",""
"UTM:(11S 0563 3736 1000)",4.3,1,193,33.7667,-116.3143,0,"UTM:(11S 0563 3736 1000)",""
"UTM:(11S 0563 3737 1000)",4.8,1,193,33.7757,-116.3141,0,"UTM:(11S 0563 3737 1000)",""
"UTM:(11S 0563 3773 1000)",2.0,1,225,34.1004,-116.3115,0,"UTM:(11S 0563 3773 1000)",""
"UTM:(11S 0563 3775 1000)",3.4,1,227,34.1184,-116.3115,0,"UTM:(11S 0563 3775 1000)",""
"UTM:(11S 0563 3777 1000)",3.9,2,229,34.1364,-116.3113,0,"UTM:(11S 0563 3777 1000)",""
"UTM:(11S 0564 3610 1000)",5.8,2,105,32.6302,-116.3124,0,"UTM:(11S 0564 3610 1000)",""
"UTM:(11S 0564 3726 1000)",4.7,2,184,33.6765,-116.3042,0,"UTM:(11S 0564 3726 1000)",""
"UTM:(11S 0564 3734 1000)",5.6,1,190,33.7486,-116.3036,0,"UTM:(11S 0564 3734 1000)",""
"UTM:(11S 0564 3736 1000)",3.8,1,192,33.7666,-116.3034,0,"UTM:(11S 0564 3736 1000)",""
"UTM:(11S 0565 3618 1000)",4.1,1,107,32.7023,-116.3012,0,"UTM:(11S 0565 3618 1000)",""
"UTM:(11S 0565 3728 1000)",4.6,2,185,33.6945,-116.2933,0,"UTM:(11S 0565 3728 1000)",""
"UTM:(11S 0565 3730 1000)",4.1,1,186,33.7125,-116.2931,0,"UTM:(11S 0565 3730 1000)",""
"UTM:(11S 0565 3731 1000)",3.9,5,187,33.7215,-116.2930,0,"UTM:(11S 0565 3731 1000)",""
"UTM:(11S 0565 3732 1000)",5.3,2,188,33.7305,-116.2929,0,"UTM:(11S 0565 3732 1000)",""
"UTM:(11S 0565 3733 1000)",4.5,2,189,33.7395,-116.2929,0,"UTM:(11S 0565 3733 1000)",""
"UTM:(11S 0565 3734 1000)",3.9,2,190,33.7486,-116.2928,0,"UTM:(11S 0565 3734 1000)",""
"UTM:(11S 0565 3736 1000)",3.8,3,192,33.7666,-116.2927,0,"UTM:(11S 0565 3736 1000)",""
"UTM:(11S 0565 3737 1000)",4.3,2,192,33.7756,-116.2926,0,"UTM:(11S 0565 3737 1000)",""
"UTM:(11S 0565 3738 1000)",3.4,1,193,33.7846,-116.2925,0,"UTM:(11S 0565 3738 1000)",""
"UTM:(11S 0566 3614 1000)",4.3,4,105,32.6662,-116.2908,0,"UTM:(11S 0566 3614 1000)",""
"UTM:(11S 0566 3731 1000)",5.4,1,187,33.7214,-116.2823,0,"UTM:(11S 0566 3731 1000)",""
"UTM:(11S 0566 3732 1000)",3.6,4,188,33.7305,-116.2822,0,"UTM:(11S 0566 3732 1000)",""
"UTM:(11S 0566 3733 1000)",4.6,2,188,33.7394,-116.2821,0,"UTM:(11S 0566 3733 1000)",""
"UTM:(11S 0566 3738 1000)",3.8,1,193,33.7845,-116.2817,0,"UTM:(11S 0566 3738 1000)",""
"UTM:(11S 0566 3739 1000)",3.3,2,194,33.7936,-116.2816,0,"UTM:(11S 0566 3739 1000)",""
"UTM:(11S 0567 3673 1000)",5.4,1,139,33.1983,-116.2758,0,"UTM:(11S 0567 3673 1000)",""
"UTM:(11S 0567 3723 1000)",2.2,1,179,33.6492,-116.2721,0,"UTM:(11S 0567 3723 1000)",""
"UTM:(11S 0567 3726 1000)",4.3,1,182,33.6762,-116.2719,0,"UTM:(11S 0567 3726 1000)",""
"UTM:(11S 0567 3728 1000)",4.3,1,184,33.6943,-116.2716,0,"UTM:(11S 0567 3728 1000)",""
"UTM:(11S 0567 3730 1000)",3.8,1,185,33.7124,-116.2715,0,"UTM:(11S 0567 3730 1000)",""
"UTM:(11S 0567 3732 1000)",3.4,1,187,33.7304,-116.2713,0,"UTM:(11S 0567 3732 1000)",""
"UTM:(11S 0567 3733 1000)",4.6,2,188,33.7394,-116.2713,0,"UTM:(11S 0567 3733 1000)",""
"UTM:(11S 0567 3737 1000)",2.2,2,191,33.7754,-116.2709,0,"UTM:(11S 0567 3737 1000)",""
"UTM:(11S 0567 3772 1000)",3.4,2,223,34.0911,-116.2683,0,"UTM:(11S 0567 3772 1000)",""
"UTM:(11S 0568 3615 1000)",5.6,1,103,32.6750,-116.2694,0,"UTM:(11S 0568 3615 1000)",""
"UTM:(11S 0568 3723 1000)",4.1,1,179,33.6491,-116.2612,0,"UTM:(11S 0568 3723 1000)",""
"UTM:(11S 0568 3725 1000)",3.8,2,181,33.6672,-116.2611,0,"UTM:(11S 0568 3725 1000)",""
"UTM:(11S 0568 3726 1000)",3.8,1,181,33.6762,-116.2610,0,"UTM:(11S 0568 3726 1000)",""
"UTM:(11S 0568 3729 1000)",5.0,1,184,33.7032,-116.2608,0,"UTM:(11S 0568 3729 1000)",""
"UTM:(11S 0568 3737 1000)",3.4,1,191,33.7754,-116.2602,0,"UTM:(11S 0568 3737 1000)",""
"UTM:(11S 0568 3785 1000)",2.0,1,234,34.2083,-116.2565,0,"UTM:(11S 0568 3785 1000)",""
"UTM:(11S 0569 3721 1000)",4.3,1,177,33.6311,-116.2507,0,"UTM:(11S 0569 3721 1000)",""
"UTM:(11S 0569 3728 1000)",4.8,1,183,33.6942,-116.2501,0,"UTM:(11S 0569 3728 1000)",""
"UTM:(11S 0569 3732 1000)",5.4,1,186,33.7302,-116.2498,0,"UTM:(11S 0569 3732 1000)",""
"UTM:(11S 0569 3735 1000)",5.4,1,189,33.7573,-116.2495,0,"UTM:(11S 0569 3735 1000)",""
"UTM:(11S 0570 3719 1000)",4.3,1,174,33.6129,-116.2400,0,"UTM:(11S 0570 3719 1000)",""
"UTM:(11S 0570 3729 1000)",4.6,2,183,33.7032,-116.2392,0,"UTM:(11S 0570 3729 1000)",""
"UTM:(11S 0570 3731 1000)",4.8,1,185,33.7212,-116.2390,0,"UTM:(11S 0570 3731 1000)",""
"UTM:(11S 0570 3734 1000)",3.4,1,187,33.7482,-116.2388,0,"UTM:(11S 0570 3734 1000)",""
"UTM:(11S 0570 3789 1000)",2.2,1,237,34.2442,-116.2344,0,"UTM:(11S 0570 3789 1000)",""
"UTM:(11S 0571 3722 1000)",4.3,1,176,33.6399,-116.2290,0,"UTM:(11S 0571 3722 1000)",""
"UTM:(11S 0571 3734 1000)",3.1,1,187,33.7481,-116.2280,0,"UTM:(11S 0571 3734 1000)",""
"UTM:(11S 0572 3723 1000)",4.6,1,177,33.6489,-116.2182,0,"UTM:(11S 0572 3723 1000)",""
"UTM:(11S 0572 3727 1000)",5.3,1,180,33.6850,-116.2178,0,"UTM:(11S 0572 3727 1000)",""
"UTM:(11S 0572 3729 1000)",4.8,1,182,33.7030,-116.2176,0,"UTM:(11S 0572 3729 1000)",""
"UTM:(11S 0572 3730 1000)",5.3,2,183,33.7120,-116.2176,0,"UTM:(11S 0572 3730 1000)",""
"UTM:(11S 0573 3727 1000)",3.8,1,180,33.6849,-116.2071,0,"UTM:(11S 0573 3727 1000)",""
"UTM:(11S 0573 3728 1000)",4.2,2,181,33.6939,-116.2070,0,"UTM:(11S 0573 3728 1000)",""
"UTM:(11S 0575 3726 1000)",3.8,1,178,33.6758,-116.1856,0,"UTM:(11S 0575 3726 1000)",""
"UTM:(11S 0576 3609 1000)",5.1,6,93,32.6204,-116.1846,0,"UTM:(11S 0576 3609 1000)",""
"UTM:(11S 0577 3776 1000)",2.2,1,222,34.1265,-116.1595,0,"UTM:(11S 0577 3776 1000)",""
"UTM:(11S 0577 3777 1000)",3.1,1,223,34.1355,-116.1594,0,"UTM:(11S 0577 3777 1000)",""
"UTM:(11S 0579 3812 1000)",2.0,1,255,34.4509,-116.1345,0,"UTM:(11S 0579 3812 1000)",""
"UTM:(11S 0582 3712 1000)",5.0,1,162,33.5490,-116.1114,0,"UTM:(11S 0582 3712 1000)",""
"UTM:(11S 0583 3661 1000)",6.6,2,120,33.0889,-116.1053,0,"UTM:(11S 0583 3661 1000)",""
"UTM:(11S 0583 3789 1000)",3.1,1,232,34.2433,-116.0932,0,"UTM:(11S 0583 3789 1000)",""
"UTM:(11S 0586 3778 1000)",2.7,1,221,34.1439,-116.0617,0,"UTM:(11S 0586 3778 1000)",""
"UTM:(11S 0586 3779 1000)",2.9,2,222,34.1529,-116.0617,0,"UTM:(11S 0586 3779 1000)",""
"UTM:(11S 0586 3787 1000)",2.7,1,229,34.2249,-116.0609,0,"UTM:(11S 0586 3787 1000)",""
"UTM:(11S 0587 3777 1000)",3.1,1,220,34.1347,-116.0510,0,"UTM:(11S 0587 3777 1000)",""
"UTM:(11S 0587 3784 1000)",3.1,1,226,34.1979,-116.0503,0,"UTM:(11S 0587 3784 1000)",""
"UTM:(11S 0587 3785 1000)",3.8,1,227,34.2069,-116.0502,0,"UTM:(11S 0587 3785 1000)",""
"UTM:(11S 0588 3778 1000)",3.4,1,220,34.1437,-116.0401,0,"UTM:(11S 0588 3778 1000)",""
"UTM:(11S 0589 3776 1000)",4.6,1,218,34.1256,-116.0294,0,"UTM:(11S 0589 3776 1000)",""
"UTM:(11S 0594 3690 1000)",5.3,1,137,33.3496,-115.9844,0,"UTM:(11S 0594 3690 1000)",""
"UTM:(11S 0596 3688 1000)",5.3,1,135,33.3314,-115.9631,0,"UTM:(11S 0596 3688 1000)",""
"UTM:(11S 0597 3684 1000)",5.7,2,131,33.2951,-115.9528,0,"UTM:(11S 0597 3684 1000)",""
"UTM:(11S 0597 3778 1000)",2.0,1,217,34.1428,-115.9425,0,"UTM:(11S 0597 3778 1000)",""
"UTM:(11S 0598 3712 1000)",4.3,1,155,33.5476,-115.9390,0,"UTM:(11S 0598 3712 1000)",""
"UTM:(11S 0605 4009 1000)",1.0,1,442,36.2246,-115.8261,0,"UTM:(11S 0605 4009 1000)",""
"UTM:(11S 0606 3628 1000)",4.3,1,80,32.7892,-115.8627,0,"UTM:(11S 0606 3628 1000)",""
"UTM:(11S 0618 3635 1000)",7.1,1,78,32.8512,-115.7336,0,"UTM:(11S 0618 3635 1000)",""
"UTM:(11S 0622 3623 1000)",7.7,1,66,32.7426,-115.6925,0,"UTM:(11S 0622 3623 1000)",""
"UTM:(11S 0628 3631 1000)",6.3,2,70,32.8139,-115.6274,0,"UTM:(11S 0628 3631 1000)",""
"UTM:(11S 0629 3673 1000)",2.5,1,108,33.1927,-115.6107,0,"UTM:(11S 0629 3673 1000)",""
"UTM:(11S 0631 3624 1000)",4.1,1,62,32.7506,-115.5963,0,"UTM:(11S 0631 3624 1000)",""
"UTM:(11S 0632 3628 1000)",7.9,1,65,32.7865,-115.5851,0,"UTM:(11S 0632 3628 1000)",""
"UTM:(11S 0632 3636 1000)",6.7,1,72,32.8586,-115.5839,0,"UTM:(11S 0632 3636 1000)",""
"UTM:(11S 0633 3627 1000)",7.4,2,64,32.7773,-115.5745,0,"UTM:(11S 0633 3627 1000)",""
"UTM:(11S 0633 3629 1000)",6.7,1,66,32.7953,-115.5743,0,"UTM:(11S 0633 3629 1000)",""
"UTM:(11S 0633 3636 1000)",7.1,1,72,32.8585,-115.5733,0,"UTM:(11S 0633 3636 1000)",""
"UTM:(11S 0634 3625 1000)",7.6,1,62,32.7591,-115.5641,0,"UTM:(11S 0634 3625 1000)",""
"UTM:(11S 0634 3633 1000)",4.8,1,69,32.8314,-115.5630,0,"UTM:(11S 0634 3633 1000)",""
"UTM:(11S 0635 3632 1000)",7.4,1,68,32.8222,-115.5524,0,"UTM:(11S 0635 3632 1000)",""
"UTM:(11S 0635 3649 1000)",5.3,1,83,32.9754,-115.5499,0,"UTM:(11S 0635 3649 1000)",""
"UTM:(11S 0636 3649 1000)",5.8,2,83,32.9753,-115.5393,0,"UTM:(11S 0636 3649 1000)",""
"UTM:(11S 0636 3650 1000)",6.7,2,84,32.9843,-115.5391,0,"UTM:(11S 0636 3650 1000)",""
"UTM:(11S 0638 3616 1000)",6.7,1,52,32.6775,-115.5228,0,"UTM:(11S 0638 3616 1000)",""
"UTM:(11S 0638 3666 1000)",6.6,1,99,33.1283,-115.5153,0,"UTM:(11S 0638 3666 1000)",""
"UTM:(11S 0639 3616 1000)",7.2,1,51,32.6774,-115.5121,0,"UTM:(11S 0639 3616 1000)",""
"UTM:(11S 0640 3616 1000)",7.9,2,51,32.6773,-115.5015,0,"UTM:(11S 0640 3616 1000)",""
"UTM:(11S 0643 3680 1000)",4.3,1,111,33.2540,-115.4595,0,"UTM:(11S 0643 3680 1000)",""
"UTM:(11S 0644 3660 1000)",6.7,1,92,33.0735,-115.4520,0,"UTM:(11S 0644 3660 1000)",""
"UTM:(11S 0648 3645 1000)",7.1,1,76,32.9377,-115.4116,0,"UTM:(11S 0648 3645 1000)",""
"UTM:(11S 0648 3731 1000)",3.4,1,161,33.7131,-115.3974,0,"UTM:(11S 0648 3731 1000)",""
"UTM:(11S 0649 3631 1000)",5.3,1,63,32.8114,-115.4031,0,"UTM:(11S 0649 3631 1000)",""
"UTM:(11S 0654 4004 1000)",2.0,1,434,36.1730,-115.2820,0,"UTM:(11S 0654 4004 1000)",""
"UTM:(11S 0656 3997 1000)",1.0,1,427,36.1095,-115.2613,0,"UTM:(11S 0656 3997 1000)",""
"UTM:(11S 0662 4016 1000)",4.6,1,446,36.2798,-115.1907,0,"UTM:(11S 0662 4016 1000)",""
"UTM:(11S 0663 3998 1000)",4.7,3,428,36.1174,-115.1833,0,"UTM:(11S 0663 3998 1000)",""
"UTM:(11S 0664 3995 1000)",4.3,1,425,36.0902,-115.1728,0,"UTM:(11S 0664 3995 1000)",""
"UTM:(11S 0665 3998 1000)",3.4,1,428,36.1171,-115.1611,0,"UTM:(11S 0665 3998 1000)",""
"UTM:(11S 0665 3999 1000)",2.0,1,429,36.1261,-115.1608,0,"UTM:(11S 0665 3999 1000)",""
"UTM:(11S 0665 4000 1000)",2.7,1,430,36.1351,-115.1607,0,"UTM:(11S 0665 4000 1000)",""
"UTM:(11S 0666 3999 1000)",2.7,1,429,36.1259,-115.1497,0,"UTM:(11S 0666 3999 1000)",""
"UTM:(11S 0667 3985 1000)",2.0,1,415,35.9996,-115.1416,0,"UTM:(11S 0667 3985 1000)",""
"UTM:(11S 0667 4004 1000)",3.8,1,434,36.1708,-115.1376,0,"UTM:(11S 0667 4004 1000)",""
"UTM:(11S 0668 3986 1000)",2.7,1,416,36.0084,-115.1303,0,"UTM:(11S 0668 3986 1000)",""
"UTM:(11S 0668 3989 1000)",2.0,1,419,36.0354,-115.1296,0,"UTM:(11S 0668 3989 1000)",""
"UTM:(11S 0668 3997 1000)",2.0,1,427,36.1076,-115.1279,0,"UTM:(11S 0668 3997 1000)",""
"UTM:(11S 0668 3998 1000)",2.7,1,428,36.1166,-115.1277,0,"UTM:(11S 0668 3998 1000)",""
"UTM:(11S 0668 4015 1000)",2.0,1,445,36.2698,-115.1241,0,"UTM:(11S 0668 4015 1000)",""
"UTM:(11S 0669 3991 1000)",2.0,1,421,36.0533,-115.1181,0,"UTM:(11S 0669 3991 1000)",""
"UTM:(11S 0669 3994 1000)",2.0,2,424,36.0803,-115.1175,0,"UTM:(11S 0669 3994 1000)",""
"UTM:(11S 0669 4000 1000)",2.2,1,430,36.1344,-115.1163,0,"UTM:(11S 0669 4000 1000)",""
"UTM:(11S 0669 4003 1000)",2.0,1,433,36.1615,-115.1156,0,"UTM:(11S 0669 4003 1000)",""
"UTM:(11S 0670 3991 1000)",2.0,1,421,36.0532,-115.1071,0,"UTM:(11S 0670 3991 1000)",""
"UTM:(11S 0670 3997 1000)",2.0,1,427,36.1072,-115.1058,0,"UTM:(11S 0670 3997 1000)",""
"UTM:(11S 0670 3998 1000)",2.0,1,428,36.1162,-115.1055,0,"UTM:(11S 0670 3998 1000)",""
"UTM:(11S 0673 3779 1000)",2.7,2,209,34.1420,-115.1182,0,"UTM:(11S 0673 3779 1000)",""
"UTM:(11S 0673 3995 1000)",2.2,1,425,36.0887,-115.0729,0,"UTM:(11S 0673 3995 1000)",""
"UTM:(11S 0674 3993 1000)",4.1,1,423,36.0705,-115.0623,0,"UTM:(11S 0674 3993 1000)",""
"UTM:(11S 0676 3999 1000)",2.0,1,429,36.1242,-115.0387,0,"UTM:(11S 0676 3999 1000)",""
"UTM:(11S 0676 4006 1000)",2.7,1,436,36.1872,-115.0371,0,"UTM:(11S 0676 4006 1000)",""
"UTM:(11S 0677 3997 1000)",2.0,1,427,36.1059,-115.0281,0,"UTM:(11S 0677 3997 1000)",""
"UTM:(11S 0680 3991 1000)",2.0,1,421,36.0513,-114.9961,0,"UTM:(11S 0680 3991 1000)",""
"UTM:(11S 0694 3715 1000)",2.7,1,149,33.5615,-114.9047,0,"UTM:(11S 0694 3715 1000)",""
"UTM:(11S 0702 3628 1000)",4.6,1,71,32.7758,-114.8380,0,"UTM:(11S 0702 3628 1000)",""
"UTM:(11S 0706 3594 1000)",5.7,1,52,32.4686,-114.8028,0,"UTM:(11S 0706 3594 1000)",""
"UTM:(11S 0708 3596 1000)",7.9,1,54,32.4862,-114.7810,0,"UTM:(11S 0708 3596 1000)",""
"UTM:(11S 0709 3597 1000)",6.1,1,56,32.4950,-114.7702,0,"UTM:(11S 0709 3597 1000)",""
"UTM:(11S 0709 3607 1000)",4.6,1,61,32.5852,-114.7679,0,"UTM:(11S 0709 3607 1000)",""
"UTM:(11S 0711 3701 1000)",4.8,1,140,33.4321,-114.7250,0,"UTM:(11S 0711 3701 1000)",""
"UTM:(11S 0711 3721 1000)",2.2,1,159,33.6123,-114.7203,0,"UTM:(11S 0711 3721 1000)",""
"UTM:(11S 0714 3608 1000)",5.4,1,66,32.5932,-114.7145,0,"UTM:(11S 0714 3608 1000)",""
"UTM:(11S 0714 3609 1000)",5.8,1,66,32.6022,-114.7142,0,"UTM:(11S 0714 3609 1000)",""
"UTM:(11S 0714 3877 1000)",2.5,1,311,35.0174,-114.6491,0,"UTM:(11S 0714 3877 1000)",""
"UTM:(11S 0715 3886 1000)",4.6,1,320,35.0983,-114.6358,0,"UTM:(11S 0715 3886 1000)",""
"UTM:(11S 0716 3890 1000)",3.1,1,324,35.1341,-114.6238,0,"UTM:(11S 0716 3890 1000)",""
"UTM:(11S 0717 3620 1000)",4.6,1,75,32.7008,-114.6797,0,"UTM:(11S 0717 3620 1000)",""
"UTM:(11S 0717 3621 1000)",5.5,5,76,32.7098,-114.6796,0,"UTM:(11S 0717 3621 1000)",""
"UTM:(11S 0717 3688 1000)",5.6,1,131,33.3137,-114.6636,0,"UTM:(11S 0717 3688 1000)",""
"UTM:(11S 0717 3692 1000)",3.4,1,134,33.3497,-114.6627,0,"UTM:(11S 0717 3692 1000)",""
"UTM:(11S 0717 3715 1000)",5.4,1,155,33.5570,-114.6571,0,"UTM:(11S 0717 3715 1000)",""
