# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(11S 0478 3640 1000)",3.4,18,127,32.9025,-117.2299,0,"UTM:(11S 0478 3640 1000)",""
"UTM:(11S 0478 3641 1000)",3.1,9,126,32.9115,-117.2300,0,"UTM:(11S 0478 3641 1000)",""
"UTM:(11S 0478 3642 1000)",3.4,8,125,32.9205,-117.2300,0,"UTM:(11S 0478 3642 1000)",""
"UTM:(11S 0478 3644 1000)",3.6,25,123,32.9385,-117.2300,0,"UTM:(11S 0478 3644 1000)",""
"UTM:(11S 0478 3645 1000)",3.4,1,122,32.9476,-117.2301,0,"UTM:(11S 0478 3645 1000)",""
"UTM:(11S 0478 3646 1000)",3.6,6,121,32.9566,-117.2301,0,"UTM:(11S 0478 3646 1000)",""
"UTM:(11S 0478 3647 1000)",3.9,4,120,32.9656,-117.2301,0,"UTM:(11S 0478 3647 1000)",""
"UTM:(11S 0478 3650 1000)",2.7,1,118,32.9927,-117.2302,0,"UTM:(11S 0478 3650 1000)",""
"UTM:(11S 0478 3655 1000)",2.0,2,113,33.0378,-117.2303,0,"UTM:(11S 0478 3655 1000)",""
"UTM:(11S 0478 3657 1000)",3.8,2,111,33.0558,-117.2303,0,"UTM:(11S 0478 3657 1000)",""
"UTM:(11S 0478 3659 1000)",2.7,1,110,33.0739,-117.2303,0,"UTM:(11S 0478 3659 1000)",""
"UTM:(11S 0478 3660 1000)",3.1,1,109,33.0829,-117.2303,0,"UTM:(11S 0478 3660 1000)",""
"UTM:(11S 0478 3663 1000)",4.1,5,106,33.1099,-117.2304,0,"UTM:(11S 0478 3663 1000)",""
"UTM:(11S 0478 3664 1000)",2.7,1,105,33.1190,-117.2304,0,"UTM:(11S 0478 3664 1000)",""
"UTM:(11S 0478 3665 1000)",3.4,2,104,33.1280,-117.2304,0,"UTM:(11S 0478 3665 1000)",""
"UTM:(11S 0478 3666 1000)",3.0,10,103,33.1370,-117.2305,0,"UTM:(11S 0478 3666 1000)",""
"UTM:(11S 0478 3667 1000)",3.0,5,103,33.1461,-117.2305,0,"UTM:(11S 0478 3667 1000)",""
"UTM:(11S 0478 3668 1000)",3.1,1,102,33.1551,-117.2305,0,"UTM:(11S 0478 3668 1000)",""
"UTM:(11S 0478 3669 1000)",2.4,4,101,33.1641,-117.2305,0,"UTM:(11S 0478 3669 1000)",""
"UTM:(11S 0478 3670 1000)",3.8,2,100,33.1731,-117.2306,0,"UTM:(11S 0478 3670 1000)",""
"UTM:(11S 0478 3671 1000)",2.0,2,99,33.1821,-117.2306,0,"UTM:(11S 0478 3671 1000)",""
"UTM:(11S 0478 3672 1000)",3.1,1,98,33.1912,-117.2306,0,"UTM:(11S 0478 3672 1000)",""
"UTM:(11S 0478 3673 1000)",3.3,2,97,33.2002,-117.2306,0,"UTM:(11S 0478 3673 1000)",""
"UTM:(11S 0478 3674 1000)",3.0,3,97,33.2092,-117.2307,0,"UTM:(11S 0478 3674 1000)",""
"UTM:(11S 0478 3675 1000)",2.9,2,96,33.2182,-117.2308,0,"UTM:(11S 0478 3675 1000)",""
"UTM:(11S 0478 3676 1000)",3.4,1,95,33.2272,-117.2308,0,"UTM:(11S 0478 3676 1000)",""
"UTM:(11S 0478 3677 1000)",2.7,2,94,33.2362,-117.2308,0,"UTM:(11S 0478 3677 1000)",""
"UTM:(11S 0478 3684 1000)",4.3,2,88,33.2994,-117.2310,0,"UTM:(11S 0478 3684 1000)",""
"UTM:(11S 0478 3689 1000)",3.8,1,84,33.3445,-117.2311,0,"UTM:(11S 0478 3689 1000)",""
"UTM:(11S 0478 3692 1000)",3.1,1,82,33.3715,-117.2312,0,"UTM:(11S 0478 3692 1000)",""
"UTM:(11S 0478 3693 1000)",3.8,1,81,33.3805,-117.2312,0,"UTM:(11S 0478 3693 1000)",""
"UTM:(11S 0478 3698 1000)",4.1,1,77,33.4257,-117.2312,0,"UTM:(11S 0478 3698 1000)",""
"UTM:(11S 0478 3713 1000)",3.4,1,66,33.5609,-117.2317,0,"UTM:(11S 0478 3713 1000)",""
"UTM:(11S 0478 3714 1000)",5.5,2,66,33.5699,-117.2317,0,"UTM:(11S 0478 3714 1000)",""
"UTM:(11S 0478 3715 1000)",5.4,3,65,33.5790,-117.2317,0,"UTM:(11S 0478 3715 1000)",""
"UTM:(11S 0478 3720 1000)",5.0,3,62,33.6241,-117.2318,0,"UTM:(11S 0478 3720 1000)",""
"UTM:(11S 0478 3725 1000)",5.2,2,59,33.6692,-117.2319,0,"UTM:(11S 0478 3725 1000)",""
"UTM:(11S 0478 3727 1000)",4.8,1,58,33.6872,-117.2320,0,"UTM:(11S 0478 3727 1000)",""
"UTM:(11S 0478 3728 1000)",3.1,2,58,33.6962,-117.2320,0,"UTM:(11S 0478 3728 1000)",""
"UTM:(11S 0478 3735 1000)",4.1,1,55,33.7593,-117.2321,0,"UTM:(11S 0478 3735 1000)",""
"UTM:(11S 0478 3736 1000)",4.1,2,54,33.7684,-117.2322,0,"UTM:(11S 0478 3736 1000)",""
"UTM:(11S 0478 3737 1000)",3.1,1,54,33.7774,-117.2322,0,"UTM:(11S 0478 3737 1000)",""
"UTM:(11S 0478 3738 1000)",3.1,7,54,33.7864,-117.2322,0,"UTM:(11S 0478 3738 1000)",""
"UTM:(11S 0478 3739 1000)",3.6,4,53,33.7955,-117.2322,0,"UTM:(11S 0478 3739 1000)",""
"UTM:(11S 0478 3742 1000)",3.8,1,52,33.8225,-117.2323,0,"UTM:(11S 0478 3742 1000)",""
"UTM:(11S 0478 3745 1000)",3.8,1,52,33.8496,-117.2324,0,"UTM:(11S 0478 3745 1000)",""
"UTM:(11S 0478 3751 1000)",4.1,1,51,33.9037,-117.2326,0,"UTM:(11S 0478 3751 1000)",""
"UTM:(11S 0478 3752 1000)",4.3,3,50,33.9127,-117.2326,0,"UTM:(11S 0478 3752 1000)",""
"UTM:(11S 0478 3753 1000)",2.0,1,50,33.9217,-117.2326,0,"UTM:(11S 0478 3753 1000)",""
"UTM:(11S 0478 3754 1000)",3.4,1,50,33.9308,-117.2326,0,"UTM:(11S 0478 3754 1000)",""
"UTM:(11S 0478 3755 1000)",3.9,2,50,33.9398,-117.2327,0,"UTM:(11S 0478 3755 1000)",""
"UTM:(11S 0478 3757 1000)",2.0,1,50,33.9578,-117.2327,0,"UTM:(11S 0478 3757 1000)",""
"UTM:(11S 0478 3758 1000)",3.7,5,50,33.9668,-117.2327,0,"UTM:(11S 0478 3758 1000)",""
"UTM:(11S 0478 3760 1000)",2.7,1,50,33.9849,-117.2328,0,"UTM:(11S 0478 3760 1000)",""
"UTM:(11S 0478 3767 1000)",4.7,1,51,34.0480,-117.2330,0,"UTM:(11S 0478 3767 1000)",""
"UTM:(11S 0478 3769 1000)",4.1,1,52,34.0660,-117.2330,0,"UTM:(11S 0478 3769 1000)",""
"UTM:(11S 0478 3777 1000)",4.4,2,54,34.1381,-117.2332,0,"UTM:(11S 0478 3777 1000)",""
"UTM:(11S 0478 3779 1000)",3.4,1,55,34.1562,-117.2332,0,"UTM:(11S 0478 3779 1000)",""
"UTM:(11S 0478 3788 1000)",4.2,2,59,34.2373,-117.2335,0,"UTM:(11S 0478 3788 1000)",""
"UTM:(11S 0478 3789 1000)",3.3,2,60,34.2464,-117.2335,0,"UTM:(11S 0478 3789 1000)",""
"UTM:(11S 0478 3806 1000)",4.1,1,70,34.3997,-117.2339,0,"UTM:(11S 0478 3806 1000)",""
"UTM:(11S 0478 3810 1000)",4.3,2,73,34.4358,-117.2340,0,"UTM:(11S 0478 3810 1000)",""
"UTM:(11S 0478 3811 1000)",4.3,1,74,34.4448,-117.2340,0,"UTM:(11S 0478 3811 1000)",""
"UTM:(11S 0478 3822 1000)",3.4,1,82,34.5440,-117.2344,0,"UTM:(11S 0478 3822 1000)",""
"UTM:(11S 0479 3617 1000)",3.1,3,149,32.6950,-117.2187,0,"UTM:(11S 0479 3617 1000)",""
"UTM:(11S 0479 3621 1000)",3.1,5,145,32.7311,-117.2188,0,"UTM:(11S 0479 3621 1000)",""
"UTM:(11S 0479 3622 1000)",2.7,5,144,32.7401,-117.2188,0,"UTM:(11S 0479 3622 1000)",""
"UTM:(11S 0479 3623 1000)",3.2,5,143,32.7492,-117.2189,0,"UTM:(11S 0479 3623 1000)",""
"UTM:(11S 0479 3624 1000)",3.1,11,142,32.7582,-117.2189,0,"UTM:(11S 0479 3624 1000)",""
"UTM:(11S 0479 3629 1000)",3.3,3,137,32.8033,-117.2190,0,"UTM:(11S 0479 3629 1000)",""
"UTM:(11S 0479 3630 1000)",2.8,5,136,32.8123,-117.2190,0,"UTM:(11S 0479 3630 1000)",""
"UTM:(11S 0479 3631 1000)",3.4,1,135,32.8213,-117.2190,0,"UTM:(11S 0479 3631 1000)",""
"UTM:(11S 0479 3632 1000)",3.4,1,135,32.8303,-117.2191,0,"UTM:(11S 0479 3632 1000)",""
"UTM:(11S 0479 3633 1000)",2.0,1,134,32.8393,-117.2191,0,"UTM:(11S 0479 3633 1000)",""
"UTM:(11S 0479 3634 1000)",2.8,3,133,32.8484,-117.2191,0,"UTM:(11S 0479 3634 1000)",""
"UTM:(11S 0479 3635 1000)",2.8,7,132,32.8574,-117.2191,0,"UTM:(11S 0479 3635 1000)",""
"UTM:(11S 0479 3636 1000)",3.4,23,131,32.8664,-117.2192,0,"UTM:(11S 0479 3636 1000)",""
"UTM:(11S 0479 3637 1000)",3.1,34,130,32.8755,-117.2192,0,"UTM:(11S 0479 3637 1000)",""
"UTM:(11S 0479 3638 1000)",3.4,16,129,32.8845,-117.2192,0,"UTM:(11S 0479 3638 1000)",""
"UTM:(11S 0479 3639 1000)",3.8,30,128,32.8935,-117.2192,0,"UTM:(11S 0479 3639 1000)",""
"UTM:(11S 0479 3640 1000)",3.4,20,127,32.9025,-117.2192,0,"UTM:(11S 0479 3640 1000)",""
"UTM:(11S 0479 3641 1000)",3.1,1,126,32.9115,-117.2192,0,"UTM:(11S 0479 3641 1000)",""
"UTM:(11S 0479 3642 1000)",2.2,1,125,32.9205,-117.2192,0,"UTM:(11S 0479 3642 1000)",""
"UTM:(11S 0479 3643 1000)",2.9,2,124,32.9295,-117.2192,0,"UTM:(11S 0479 3643 1000)",""
"UTM:(11S 0479 3645 1000)",2.0,1,123,32.9476,-117.2193,0,"UTM:(11S 0479 3645 1000)",""
"UTM:(11S 0479 3646 1000)",2.2,2,122,32.9566,-117.2193,0,"UTM:(11S 0479 3646 1000)",""
"UTM:(11S 0479 3647 1000)",2.0,1,121,32.9656,-117.2193,0,"UTM:(11S 0479 3647 1000)",""
"UTM:(11S 0479 3650 1000)",3.1,1,118,32.9927,-117.2194,0,"UTM:(11S 0479 3650 1000)",""
"UTM:(11S 0479 3653 1000)",2.7,1,115,33.0198,-117.2195,0,"UTM:(11S 0479 3653 1000)",""
"UTM:(11S 0479 3661 1000)",3.8,1,108,33.0919,-117.2197,0,"UTM:(11S 0479 3661 1000)",""
"UTM:(11S 0479 3662 1000)",4.1,3,107,33.1009,-117.2197,0,"UTM:(11S 0479 3662 1000)",""
"UTM:(11S 0479 3665 1000)",4.1,1,105,33.1280,-117.2198,0,"UTM:(11S 0479 3665 1000)",""
"UTM:(11S 0479 3666 1000)",3.2,12,104,33.1371,-117.2198,0,"UTM:(11S 0479 3666 1000)",""
"UTM:(11S 0479 3667 1000)",3.5,5,103,33.1461,-117.2199,0,"UTM:(11S 0479 3667 1000)",""
"UTM:(11S 0479 3668 1000)",3.2,7,102,33.1551,-117.2199,0,"UTM:(11S 0479 3668 1000)",""
"UTM:(11S 0479 3669 1000)",3.3,2,101,33.1641,-117.2199,0,"UTM:(11S 0479 3669 1000)",""
"UTM:(11S 0479 3670 1000)",3.1,3,100,33.1731,-117.2199,0,"UTM:(11S 0479 3670 1000)",""
"UTM:(11S 0479 3672 1000)",3.4,1,99,33.1912,-117.2200,0,"UTM:(11S 0479 3672 1000)",""
"UTM:(11S 0479 3673 1000)",2.2,1,98,33.2002,-117.2200,0,"UTM:(11S 0479 3673 1000)",""
"UTM:(11S 0479 3675 1000)",2.8,3,96,33.2182,-117.2200,0,"UTM:(11S 0479 3675 1000)",""
"UTM:(11S 0479 3676 1000)",3.2,5,95,33.2272,-117.2200,0,"UTM:(11S 0479 3676 1000)",""
"UTM:(11S 0479 3680 1000)",3.4,1,92,33.2633,-117.2201,0,"UTM:(11S 0479 3680 1000)",""
"UTM:(11S 0479 3682 1000)",1.0,1,90,33.2814,-117.2201,0,"UTM:(11S 0479 3682 1000)",""
"UTM:(11S 0479 3686 1000)",3.1,1,87,33.3175,-117.2202,0,"UTM:(11S 0479 3686 1000)",""
"UTM:(11S 0479 3687 1000)",3.1,1,86,33.3265,-117.2202,0,"UTM:(11S 0479 3687 1000)",""
"UTM:(11S 0479 3688 1000)",3.3,2,86,33.3355,-117.2202,0,"UTM:(11S 0479 3688 1000)",""
"UTM:(11S 0479 3689 1000)",3.4,3,85,33.3445,-117.2203,0,"UTM:(11S 0479 3689 1000)",""
"UTM:(11S 0479 3691 1000)",3.4,3,83,33.3625,-117.2203,0,"UTM:(11S 0479 3691 1000)",""
"UTM:(11S 0479 3694 1000)",3.8,1,81,33.3896,-117.2204,0,"UTM:(11S 0479 3694 1000)",""
"UTM:(11S 0479 3705 1000)",3.1,1,73,33.4888,-117.2207,0,"UTM:(11S 0479 3705 1000)",""
"UTM:(11S 0479 3711 1000)",3.1,1,69,33.5429,-117.2208,0,"UTM:(11S 0479 3711 1000)",""
"UTM:(11S 0479 3712 1000)",3.8,2,68,33.5520,-117.2209,0,"UTM:(11S 0479 3712 1000)",""
"UTM:(11S 0479 3713 1000)",4.9,4,67,33.5609,-117.2209,0,"UTM:(11S 0479 3713 1000)",""
"UTM:(11S 0479 3714 1000)",4.1,2,67,33.5700,-117.2209,0,"UTM:(11S 0479 3714 1000)",""
"UTM:(11S 0479 3715 1000)",4.0,4,66,33.5790,-117.2209,0,"UTM:(11S 0479 3715 1000)",""
"UTM:(11S 0479 3716 1000)",3.5,4,65,33.5880,-117.2209,0,"UTM:(11S 0479 3716 1000)",""
"UTM:(11S 0479 3728 1000)",3.4,1,59,33.6962,-117.2212,0,"UTM:(11S 0479 3728 1000)",""
"UTM:(11S 0479 3729 1000)",4.7,1,58,33.7053,-117.2212,0,"UTM:(11S 0479 3729 1000)",""
"UTM:(11S 0479 3736 1000)",3.1,1,55,33.7684,-117.2214,0,"UTM:(11S 0479 3736 1000)",""
"UTM:(11S 0479 3738 1000)",3.7,3,54,33.7865,-117.2214,0,"UTM:(11S 0479 3738 1000)",""
"UTM:(11S 0479 3739 1000)",2.2,1,54,33.7955,-117.2215,0,"UTM:(11S 0479 3739 1000)",""
"UTM:(11S 0479 3742 1000)",3.4,1,53,33.8225,-117.2215,0,"UTM:(11S 0479 3742 1000)",""
"UTM:(11S 0479 3754 1000)",3.1,1,51,33.9308,-117.2218,0,"UTM:(11S 0479 3754 1000)",""
"UTM:(11S 0479 3755 1000)",3.9,3,51,33.9398,-117.2218,0,"UTM:(11S 0479 3755 1000)",""
"UTM:(11S 0479 3756 1000)",4.4,4,51,33.9488,-117.2219,0,"UTM:(11S 0479 3756 1000)",""
"UTM:(11S 0479 3757 1000)",4.5,2,51,33.9578,-117.2219,0,"UTM:(11S 0479 3757 1000)",""
"UTM:(11S 0479 3766 1000)",4.2,3,52,34.0390,-117.2221,0,"UTM:(11S 0479 3766 1000)",""
"UTM:(11S 0479 3767 1000)",4.6,1,52,34.0480,-117.2221,0,"UTM:(11S 0479 3767 1000)",""
"UTM:(11S 0479 3768 1000)",4.3,3,52,34.0570,-117.2221,0,"UTM:(11S 0479 3768 1000)",""
"UTM:(11S 0479 3769 1000)",3.4,13,53,34.0661,-117.2222,0,"UTM:(11S 0479 3769 1000)",""
"UTM:(11S 0479 3771 1000)",3.4,1,53,34.0841,-117.2222,0,"UTM:(11S 0479 3771 1000)",""
"UTM:(11S 0479 3775 1000)",4.3,1,54,34.1201,-117.2223,0,"UTM:(11S 0479 3775 1000)",""
"UTM:(11S 0479 3776 1000)",4.2,2,55,34.1291,-117.2223,0,"UTM:(11S 0479 3776 1000)",""
"UTM:(11S 0479 3777 1000)",3.1,2,55,34.1382,-117.2224,0,"UTM:(11S 0479 3777 1000)",""
"UTM:(11S 0479 3787 1000)",3.8,1,59,34.2284,-117.2226,0,"UTM:(11S 0479 3787 1000)",""
"UTM:(11S 0479 3788 1000)",3.4,1,60,34.2374,-117.2226,0,"UTM:(11S 0479 3788 1000)",""
"UTM:(11S 0479 3817 1000)",3.8,1,79,34.4989,-117.2233,0,"UTM:(11S 0479 3817 1000)",""
"UTM:(11S 0479 3818 1000)",3.1,1,80,34.5080,-117.2234,0,"UTM:(11S 0479 3818 1000)",""
"UTM:(11S 0480 3618 1000)",2.7,2,148,32.7041,-117.2080,0,"UTM:(11S 0480 3618 1000)",""
"UTM:(11S 0480 3621 1000)",3.2,5,145,32.7311,-117.2081,0,"UTM:(11S 0480 3621 1000)",""
"UTM:(11S 0480 3622 1000)",3.1,4,144,32.7401,-117.2081,0,"UTM:(11S 0480 3622 1000)",""
"UTM:(11S 0480 3623 1000)",3.1,5,143,32.7492,-117.2081,0,"UTM:(11S 0480 3623 1000)",""
"UTM:(11S 0480 3624 1000)",3.4,9,142,32.7582,-117.2082,0,"UTM:(11S 0480 3624 1000)",""
"UTM:(11S 0480 3625 1000)",3.1,2,141,32.7672,-117.2082,0,"UTM:(11S 0480 3625 1000)",""
"UTM:(11S 0480 3626 1000)",3.1,1,140,32.7763,-117.2082,0,"UTM:(11S 0480 3626 1000)",""
"UTM:(11S 0480 3628 1000)",3.1,1,139,32.7943,-117.2082,0,"UTM:(11S 0480 3628 1000)",""
"UTM:(11S 0480 3629 1000)",3.4,1,138,32.8033,-117.2083,0,"UTM:(11S 0480 3629 1000)",""
"UTM:(11S 0480 3630 1000)",3.6,5,137,32.8123,-117.2083,0,"UTM:(11S 0480 3630 1000)",""
"UTM:(11S 0480 3631 1000)",2.7,1,136,32.8213,-117.2083,0,"UTM:(11S 0480 3631 1000)",""
"UTM:(11S 0480 3632 1000)",3.4,1,135,32.8303,-117.2083,0,"UTM:(11S 0480 3632 1000)",""
"UTM:(11S 0480 3633 1000)",2.7,1,134,32.8394,-117.2083,0,"UTM:(11S 0480 3633 1000)",""
"UTM:(11S 0480 3634 1000)",2.6,2,133,32.8484,-117.2084,0,"UTM:(11S 0480 3634 1000)",""
"UTM:(11S 0480 3635 1000)",3.1,8,132,32.8574,-117.2084,0,"UTM:(11S 0480 3635 1000)",""
"UTM:(11S 0480 3636 1000)",2.7,9,131,32.8665,-117.2084,0,"UTM:(11S 0480 3636 1000)",""
"UTM:(11S 0480 3637 1000)",3.3,59,130,32.8755,-117.2084,0,"UTM:(11S 0480 3637 1000)",""
"UTM:(11S 0480 3638 1000)",3.2,37,129,32.8845,-117.2084,0,"UTM:(11S 0480 3638 1000)",""
"UTM:(11S 0480 3639 1000)",3.1,13,128,32.8935,-117.2085,0,"UTM:(11S 0480 3639 1000)",""
"UTM:(11S 0480 3640 1000)",3.2,20,128,32.9025,-117.2086,0,"UTM:(11S 0480 3640 1000)",""
"UTM:(11S 0480 3642 1000)",4.1,1,126,32.9205,-117.2086,0,"UTM:(11S 0480 3642 1000)",""
"UTM:(11S 0480 3644 1000)",2.0,1,124,32.9386,-117.2086,0,"UTM:(11S 0480 3644 1000)",""
"UTM:(11S 0480 3645 1000)",2.3,3,123,32.9476,-117.2087,0,"UTM:(11S 0480 3645 1000)",""
"UTM:(11S 0480 3646 1000)",3.2,8,122,32.9566,-117.2087,0,"UTM:(11S 0480 3646 1000)",""
"UTM:(11S 0480 3647 1000)",3.1,2,121,32.9656,-117.2087,0,"UTM:(11S 0480 3647 1000)",""
"UTM:(11S 0480 3653 1000)",3.8,1,116,33.0198,-117.2088,0,"UTM:(11S 0480 3653 1000)",""
"UTM:(11S 0480 3657 1000)",3.1,1,112,33.0558,-117.2089,0,"UTM:(11S 0480 3657 1000)",""
"UTM:(11S 0480 3662 1000)",2.4,2,108,33.1010,-117.2089,0,"UTM:(11S 0480 3662 1000)",""
"UTM:(11S 0480 3664 1000)",3.1,1,106,33.1190,-117.2090,0,"UTM:(11S 0480 3664 1000)",""
"UTM:(11S 0480 3669 1000)",2.9,2,102,33.1641,-117.2091,0,"UTM:(11S 0480 3669 1000)",""
"UTM:(11S 0480 3670 1000)",4.1,1,101,33.1731,-117.2091,0,"UTM:(11S 0480 3670 1000)",""
"UTM:(11S 0480 3671 1000)",3.3,3,100,33.1822,-117.2091,0,"UTM:(11S 0480 3671 1000)",""
"UTM:(11S 0480 3675 1000)",3.8,2,97,33.2182,-117.2092,0,"UTM:(11S 0480 3675 1000)",""
"UTM:(11S 0480 3682 1000)",3.4,1,91,33.2814,-117.2095,0,"UTM:(11S 0480 3682 1000)",""
"UTM:(11S 0480 3683 1000)",2.7,1,90,33.2904,-117.2095,0,"UTM:(11S 0480 3683 1000)",""
"UTM:(11S 0480 3684 1000)",3.4,1,89,33.2994,-117.2095,0,"UTM:(11S 0480 3684 1000)",""
"UTM:(11S 0480 3685 1000)",3.1,1,88,33.3084,-117.2095,0,"UTM:(11S 0480 3685 1000)",""
"UTM:(11S 0480 3686 1000)",3.4,1,88,33.3175,-117.2095,0,"UTM:(11S 0480 3686 1000)",""
"UTM:(11S 0480 3687 1000)",3.8,1,87,33.3265,-117.2096,0,"UTM:(11S 0480 3687 1000)",""
"UTM:(11S 0480 3693 1000)",3.1,1,82,33.3806,-117.2097,0,"UTM:(11S 0480 3693 1000)",""
"UTM:(11S 0480 3710 1000)",3.8,1,70,33.5339,-117.2100,0,"UTM:(11S 0480 3710 1000)",""
"UTM:(11S 0480 3712 1000)",5.4,2,69,33.5520,-117.2100,0,"UTM:(11S 0480 3712 1000)",""
"UTM:(11S 0480 3713 1000)",5.2,3,68,33.5610,-117.2101,0,"UTM:(11S 0480 3713 1000)",""
"UTM:(11S 0480 3714 1000)",3.8,1,67,33.5700,-117.2101,0,"UTM:(11S 0480 3714 1000)",""
"UTM:(11S 0480 3716 1000)",3.7,4,66,33.5880,-117.2101,0,"UTM:(11S 0480 3716 1000)",""
"UTM:(11S 0480 3717 1000)",3.8,1,65,33.5970,-117.2101,0,"UTM:(11S 0480 3717 1000)",""
"UTM:(11S 0480 3718 1000)",5.0,1,65,33.6061,-117.2102,0,"UTM:(11S 0480 3718 1000)",""
"UTM:(11S 0480 3725 1000)",3.4,1,61,33.6692,-117.2104,0,"UTM:(11S 0480 3725 1000)",""
"UTM:(11S 0480 3727 1000)",4.6,1,60,33.6872,-117.2104,0,"UTM:(11S 0480 3727 1000)",""
"UTM:(11S 0480 3728 1000)",3.4,1,59,33.6963,-117.2104,0,"UTM:(11S 0480 3728 1000)",""
"UTM:(11S 0480 3729 1000)",4.3,2,59,33.7053,-117.2104,0,"UTM:(11S 0480 3729 1000)",""
"UTM:(11S 0480 3730 1000)",3.4,2,59,33.7143,-117.2105,0,"UTM:(11S 0480 3730 1000)",""
"UTM:(11S 0480 3738 1000)",3.8,1,55,33.7865,-117.2106,0,"UTM:(11S 0480 3738 1000)",""
"UTM:(11S 0480 3740 1000)",3.4,1,55,33.8045,-117.2107,0,"UTM:(11S 0480 3740 1000)",""
"UTM:(11S 0480 3744 1000)",2.9,2,54,33.8406,-117.2108,0,"UTM:(11S 0480 3744 1000)",""
"UTM:(11S 0480 3748 1000)",4.5,2,53,33.8766,-117.2108,0,"UTM:(11S 0480 3748 1000)",""
"UTM:(11S 0480 3749 1000)",3.6,2,53,33.8857,-117.2109,0,"UTM:(11S 0480 3749 1000)",""
"UTM:(11S 0480 3750 1000)",4.1,1,53,33.8947,-117.2109,0,"UTM:(11S 0480 3750 1000)",""
"UTM:(11S 0480 3753 1000)",4.1,1,52,33.9218,-117.2110,0,"UTM:(11S 0480 3753 1000)",""
"UTM:(11S 0480 3754 1000)",4.0,2,52,33.9308,-117.2110,0,"UTM:(11S 0480 3754 1000)",""
"UTM:(11S 0480 3755 1000)",3.8,1,52,33.9398,-117.2110,0,"UTM:(11S 0480 3755 1000)",""
"UTM:(11S 0480 3756 1000)",4.6,1,52,33.9488,-117.2110,0,"UTM:(11S 0480 3756 1000)",""
"UTM:(11S 0480 3757 1000)",3.4,1,52,33.9578,-117.2111,0,"UTM:(11S 0480 3757 1000)",""
"UTM:(11S 0480 3766 1000)",3.1,1,53,34.0390,-117.2113,0,"UTM:(11S 0480 3766 1000)",""
"UTM:(11S 0480 3767 1000)",3.8,5,53,34.0480,-117.2113,0,"UTM:(11S 0480 3767 1000)",""
"UTM:(11S 0480 3768 1000)",2.7,1,53,34.0571,-117.2113,0,"UTM:(11S 0480 3768 1000)",""
"UTM:(11S 0480 3769 1000)",4.4,5,54,34.0661,-117.2113,0,"UTM:(11S 0480 3769 1000)",""
"UTM:(11S 0480 3776 1000)",2.7,1,56,34.1292,-117.2115,0,"UTM:(11S 0480 3776 1000)",""
"UTM:(11S 0480 3777 1000)",3.4,1,56,34.1382,-117.2115,0,"UTM:(11S 0480 3777 1000)",""
"UTM:(11S 0480 3791 1000)",2.0,2,62,34.2644,-117.2118,0,"UTM:(11S 0480 3791 1000)",""
"UTM:(11S 0480 3812 1000)",4.1,1,76,34.4539,-117.2123,0,"UTM:(11S 0480 3812 1000)",""
"UTM:(11S 0480 3816 1000)",3.1,1,79,34.4899,-117.2124,0,"UTM:(11S 0480 3816 1000)",""
"UTM:(11S 0480 3818 1000)",4.2,1,80,34.5080,-117.2124,0,"UTM:(11S 0480 3818 1000)",""
"UTM:(11S 0480 3820 1000)",3.2,3,82,34.5260,-117.2124,0,"UTM:(11S 0480 3820 1000)",""
"UTM:(11S 0480 3823 1000)",3.4,1,84,34.5530,-117.2125,0,"UTM:(11S 0480 3823 1000)",""
"UTM:(11S 0480 3863 1000)",2.2,1,118,34.9138,-117.2134,0,"UTM:(11S 0480 3863 1000)",""
"UTM:(11S 0481 3621 1000)",3.0,6,145,32.7311,-117.1975,0,"UTM:(11S 0481 3621 1000)",""
"UTM:(11S 0481 3623 1000)",3.3,28,144,32.7492,-117.1975,0,"UTM:(11S 0481 3623 1000)",""
"UTM:(11S 0481 3624 1000)",3.6,11,143,32.7582,-117.1975,0,"UTM:(11S 0481 3624 1000)",""
"UTM:(11S 0481 3625 1000)",3.0,28,142,32.7673,-117.1976,0,"UTM:(11S 0481 3625 1000)",""
"UTM:(11S 0481 3626 1000)",3.3,6,141,32.7763,-117.1976,0,"UTM:(11S 0481 3626 1000)",""
"UTM:(11S 0481 3627 1000)",2.9,3,140,32.7853,-117.1976,0,"UTM:(11S 0481 3627 1000)",""
"UTM:(11S 0481 3628 1000)",2.7,3,139,32.7943,-117.1976,0,"UTM:(11S 0481 3628 1000)",""
"UTM:(11S 0481 3629 1000)",2.0,2,138,32.8033,-117.1976,0,"UTM:(11S 0481 3629 1000)",""
"UTM:(11S 0481 3631 1000)",3.0,4,136,32.8213,-117.1977,0,"UTM:(11S 0481 3631 1000)",""
"UTM:(11S 0481 3632 1000)",3.3,3,135,32.8304,-117.1977,0,"UTM:(11S 0481 3632 1000)",""
"UTM:(11S 0481 3633 1000)",4.3,1,134,32.8394,-117.1977,0,"UTM:(11S 0481 3633 1000)",""
"UTM:(11S 0481 3634 1000)",2.9,2,133,32.8484,-117.1977,0,"UTM:(11S 0481 3634 1000)",""
"UTM:(11S 0481 3635 1000)",2.4,5,133,32.8575,-117.1978,0,"UTM:(11S 0481 3635 1000)",""
"UTM:(11S 0481 3636 1000)",3.7,4,132,32.8665,-117.1978,0,"UTM:(11S 0481 3636 1000)",""
