# Columns: Geocoded box,CDI,No. of responses,Hypocentral distance,Latitude,Longitude,Suspect?,City,State
"UTM:(10S 0593 4152 1000)",3.8,5,19,37.5147,-121.9420,0,"UTM:(10S 0593 4152 1000)",""
"UTM:(10S 0593 4153 1000)",5.4,2,20,37.5237,-121.9418,0,"UTM:(10S 0593 4153 1000)",""
"UTM:(10S 0593 4154 1000)",4.0,10,20,37.5328,-121.9418,0,"UTM:(10S 0593 4154 1000)",""
"UTM:(10S 0593 4155 1000)",4.4,11,21,37.5418,-121.9416,0,"UTM:(10S 0593 4155 1000)",""
"UTM:(10S 0593 4156 1000)",4.0,8,21,37.5508,-121.9415,0,"UTM:(10S 0593 4156 1000)",""
"UTM:(10S 0593 4157 1000)",4.3,3,22,37.5598,-121.9413,0,"UTM:(10S 0593 4157 1000)",""
"UTM:(10S 0593 4172 1000)",3.1,1,33,37.6949,-121.9394,0,"UTM:(10S 0593 4172 1000)",""
"UTM:(10S 0593 4173 1000)",4.2,9,34,37.7039,-121.9393,0,"UTM:(10S 0593 4173 1000)",""
"UTM:(10S 0593 4174 1000)",3.9,8,35,37.7129,-121.9392,0,"UTM:(10S 0593 4174 1000)",""
"UTM:(10S 0593 4175 1000)",3.6,9,36,37.7219,-121.9391,0,"UTM:(10S 0593 4175 1000)",""
"UTM:(10S 0593 4176 1000)",3.9,15,37,37.7310,-121.9390,0,"UTM:(10S 0593 4176 1000)",""
"UTM:(10S 0593 4177 1000)",3.6,8,38,37.7400,-121.9388,0,"UTM:(10S 0593 4177 1000)",""
"UTM:(10S 0593 4178 1000)",3.7,13,39,37.7490,-121.9386,0,"UTM:(10S 0593 4178 1000)",""
"UTM:(10S 0593 4179 1000)",3.9,12,40,37.7580,-121.9385,0,"UTM:(10S 0593 4179 1000)",""
"UTM:(10S 0593 4180 1000)",3.7,8,40,37.7670,-121.9384,0,"UTM:(10S 0593 4180 1000)",""
"UTM:(10S 0593 4181 1000)",4.5,5,41,37.7760,-121.9383,0,"UTM:(10S 0593 4181 1000)",""
"UTM:(10S 0593 4182 1000)",3.2,10,42,37.7850,-121.9382,0,"UTM:(10S 0593 4182 1000)",""
"UTM:(10S 0593 4183 1000)",2.9,3,43,37.7940,-121.9381,0,"UTM:(10S 0593 4183 1000)",""
"UTM:(10S 0593 4184 1000)",3.5,12,44,37.8031,-121.9379,0,"UTM:(10S 0593 4184 1000)",""
"UTM:(10S 0593 4186 1000)",2.9,4,46,37.8212,-121.9376,0,"UTM:(10S 0593 4186 1000)",""
"UTM:(10S 0593 4187 1000)",3.4,6,47,37.8302,-121.9375,0,"UTM:(10S 0593 4187 1000)",""
"UTM:(10S 0593 4198 1000)",2.8,9,57,37.9292,-121.9360,0,"UTM:(10S 0593 4198 1000)",""
"UTM:(10S 0593 4199 1000)",3.8,2,58,37.9382,-121.9359,0,"UTM:(10S 0593 4199 1000)",""
"UTM:(10S 0593 4200 1000)",3.0,10,59,37.9472,-121.9358,0,"UTM:(10S 0593 4200 1000)",""
"UTM:(10S 0593 4201 1000)",3.2,3,60,37.9562,-121.9357,0,"UTM:(10S 0593 4201 1000)",""
"UTM:(10S 0593 4208 1000)",3.8,2,67,38.0194,-121.9348,0,"UTM:(10S 0593 4208 1000)",""
"UTM:(10S 0593 4237 1000)",2.7,1,95,38.2807,-121.9310,0,"UTM:(10S 0593 4237 1000)",""
"UTM:(10S 0594 4048 1000)",4.1,1,96,36.5772,-121.9437,0,"UTM:(10S 0594 4048 1000)",""
"UTM:(10S 0594 4049 1000)",3.4,2,95,36.5863,-121.9436,0,"UTM:(10S 0594 4049 1000)",""
"UTM:(10S 0594 4050 1000)",2.6,2,94,36.5953,-121.9436,0,"UTM:(10S 0594 4050 1000)",""
"UTM:(10S 0594 4051 1000)",3.3,6,93,36.6043,-121.9434,0,"UTM:(10S 0594 4051 1000)",""
"UTM:(10S 0594 4092 1000)",4.9,1,53,36.9738,-121.9383,0,"UTM:(10S 0594 4092 1000)",""
"UTM:(10S 0594 4093 1000)",3.7,9,52,36.9828,-121.9382,0,"UTM:(10S 0594 4093 1000)",""
"UTM:(10S 0594 4094 1000)",4.0,5,51,36.9918,-121.9381,0,"UTM:(10S 0594 4094 1000)",""
"UTM:(10S 0594 4095 1000)",5.6,2,50,37.0009,-121.9379,0,"UTM:(10S 0594 4095 1000)",""
"UTM:(10S 0594 4096 1000)",5.3,1,49,37.0100,-121.9378,0,"UTM:(10S 0594 4096 1000)",""
"UTM:(10S 0594 4099 1000)",5.4,1,47,37.0370,-121.9374,0,"UTM:(10S 0594 4099 1000)",""
"UTM:(10S 0594 4100 1000)",3.8,2,46,37.0460,-121.9373,0,"UTM:(10S 0594 4100 1000)",""
"UTM:(10S 0594 4107 1000)",3.7,3,39,37.1090,-121.9364,0,"UTM:(10S 0594 4107 1000)",""
"UTM:(10S 0594 4108 1000)",3.6,2,38,37.1180,-121.9363,0,"UTM:(10S 0594 4108 1000)",""
"UTM:(10S 0594 4109 1000)",3.9,2,37,37.1270,-121.9362,0,"UTM:(10S 0594 4109 1000)",""
"UTM:(10S 0594 4119 1000)",3.4,1,29,37.2172,-121.9349,0,"UTM:(10S 0594 4119 1000)",""
"UTM:(10S 0594 4121 1000)",4.1,7,27,37.2353,-121.9346,0,"UTM:(10S 0594 4121 1000)",""
"UTM:(10S 0594 4122 1000)",3.8,14,26,37.2443,-121.9345,0,"UTM:(10S 0594 4122 1000)",""
"UTM:(10S 0594 4123 1000)",3.9,13,25,37.2533,-121.9344,0,"UTM:(10S 0594 4123 1000)",""
"UTM:(10S 0594 4124 1000)",3.8,16,25,37.2623,-121.9343,0,"UTM:(10S 0594 4124 1000)",""
"UTM:(10S 0594 4125 1000)",4.2,15,24,37.2713,-121.9341,0,"UTM:(10S 0594 4125 1000)",""
"UTM:(10S 0594 4126 1000)",4.3,39,23,37.2803,-121.9340,0,"UTM:(10S 0594 4126 1000)",""
"UTM:(10S 0594 4127 1000)",4.7,24,23,37.2893,-121.9339,0,"UTM:(10S 0594 4127 1000)",""
"UTM:(10S 0594 4128 1000)",4.9,25,22,37.2983,-121.9338,0,"UTM:(10S 0594 4128 1000)",""
"UTM:(10S 0594 4129 1000)",4.3,17,21,37.3073,-121.9336,0,"UTM:(10S 0594 4129 1000)",""
"UTM:(10S 0594 4130 1000)",3.5,7,21,37.3163,-121.9335,0,"UTM:(10S 0594 4130 1000)",""
"UTM:(10S 0594 4131 1000)",4.9,12,20,37.3254,-121.9334,0,"UTM:(10S 0594 4131 1000)",""
"UTM:(10S 0594 4132 1000)",5.0,15,19,37.3344,-121.9332,0,"UTM:(10S 0594 4132 1000)",""
"UTM:(10S 0594 4133 1000)",4.8,15,19,37.3434,-121.9331,0,"UTM:(10S 0594 4133 1000)",""
"UTM:(10S 0594 4134 1000)",4.9,19,18,37.3524,-121.9330,0,"UTM:(10S 0594 4134 1000)",""
"UTM:(10S 0594 4138 1000)",4.7,4,17,37.3884,-121.9325,0,"UTM:(10S 0594 4138 1000)",""
"UTM:(10S 0594 4139 1000)",3.6,4,17,37.3974,-121.9323,0,"UTM:(10S 0594 4139 1000)",""
"UTM:(10S 0594 4140 1000)",5.2,19,16,37.4064,-121.9322,0,"UTM:(10S 0594 4140 1000)",""
"UTM:(10S 0594 4141 1000)",3.1,1,16,37.4154,-121.9321,0,"UTM:(10S 0594 4141 1000)",""
"UTM:(10S 0594 4147 1000)",3.8,1,17,37.4695,-121.9313,0,"UTM:(10S 0594 4147 1000)",""
"UTM:(10S 0594 4148 1000)",6.0,1,17,37.4785,-121.9312,0,"UTM:(10S 0594 4148 1000)",""
"UTM:(10S 0594 4149 1000)",4.1,5,17,37.4875,-121.9310,0,"UTM:(10S 0594 4149 1000)",""
"UTM:(10S 0594 4150 1000)",4.3,2,18,37.4965,-121.9309,0,"UTM:(10S 0594 4150 1000)",""
"UTM:(10S 0594 4151 1000)",4.2,8,18,37.5056,-121.9308,0,"UTM:(10S 0594 4151 1000)",""
"UTM:(10S 0594 4152 1000)",4.8,7,18,37.5147,-121.9307,0,"UTM:(10S 0594 4152 1000)",""
"UTM:(10S 0594 4153 1000)",4.9,4,19,37.5237,-121.9306,0,"UTM:(10S 0594 4153 1000)",""
"UTM:(10S 0594 4154 1000)",4.5,12,19,37.5327,-121.9304,0,"UTM:(10S 0594 4154 1000)",""
"UTM:(10S 0594 4155 1000)",4.6,5,20,37.5417,-121.9303,0,"UTM:(10S 0594 4155 1000)",""
"UTM:(10S 0594 4156 1000)",5.4,1,21,37.5507,-121.9301,0,"UTM:(10S 0594 4156 1000)",""
"UTM:(10S 0594 4170 1000)",3.4,1,31,37.6769,-121.9283,0,"UTM:(10S 0594 4170 1000)",""
"UTM:(10S 0594 4171 1000)",3.5,16,32,37.6859,-121.9282,0,"UTM:(10S 0594 4171 1000)",""
"UTM:(10S 0594 4172 1000)",4.2,21,33,37.6949,-121.9281,0,"UTM:(10S 0594 4172 1000)",""
"UTM:(10S 0594 4173 1000)",3.9,4,34,37.7039,-121.9280,0,"UTM:(10S 0594 4173 1000)",""
"UTM:(10S 0594 4174 1000)",3.6,9,35,37.7129,-121.9279,0,"UTM:(10S 0594 4174 1000)",""
"UTM:(10S 0594 4175 1000)",3.5,15,36,37.7219,-121.9277,0,"UTM:(10S 0594 4175 1000)",""
"UTM:(10S 0594 4176 1000)",3.9,6,36,37.7309,-121.9275,0,"UTM:(10S 0594 4176 1000)",""
"UTM:(10S 0594 4177 1000)",3.4,3,37,37.7400,-121.9274,0,"UTM:(10S 0594 4177 1000)",""
"UTM:(10S 0594 4178 1000)",3.1,1,38,37.7490,-121.9273,0,"UTM:(10S 0594 4178 1000)",""
"UTM:(10S 0594 4180 1000)",3.6,2,40,37.7670,-121.9271,0,"UTM:(10S 0594 4180 1000)",""
"UTM:(10S 0594 4181 1000)",3.4,5,41,37.7760,-121.9270,0,"UTM:(10S 0594 4181 1000)",""
"UTM:(10S 0594 4182 1000)",3.4,8,42,37.7850,-121.9268,0,"UTM:(10S 0594 4182 1000)",""
"UTM:(10S 0594 4183 1000)",3.5,11,43,37.7939,-121.9266,0,"UTM:(10S 0594 4183 1000)",""
"UTM:(10S 0594 4184 1000)",3.1,7,44,37.8029,-121.9265,0,"UTM:(10S 0594 4184 1000)",""
"UTM:(10S 0594 4185 1000)",3.3,5,45,37.8120,-121.9264,0,"UTM:(10S 0594 4185 1000)",""
"UTM:(10S 0594 4197 1000)",3.1,1,56,37.9201,-121.9248,0,"UTM:(10S 0594 4197 1000)",""
"UTM:(10S 0594 4198 1000)",2.0,1,57,37.9291,-121.9247,0,"UTM:(10S 0594 4198 1000)",""
"UTM:(10S 0594 4200 1000)",2.6,6,59,37.9472,-121.9245,0,"UTM:(10S 0594 4200 1000)",""
"UTM:(10S 0594 4201 1000)",3.3,3,60,37.9562,-121.9244,0,"UTM:(10S 0594 4201 1000)",""
"UTM:(10S 0594 4207 1000)",2.7,3,66,38.0102,-121.9236,0,"UTM:(10S 0594 4207 1000)",""
"UTM:(10S 0594 4208 1000)",2.0,2,67,38.0192,-121.9234,0,"UTM:(10S 0594 4208 1000)",""
"UTM:(10S 0595 4038 1000)",3.7,4,106,36.4870,-121.9339,0,"UTM:(10S 0595 4038 1000)",""
"UTM:(10S 0595 4039 1000)",3.4,1,105,36.4960,-121.9337,0,"UTM:(10S 0595 4039 1000)",""
"UTM:(10S 0595 4044 1000)",2.9,2,100,36.5412,-121.9331,0,"UTM:(10S 0595 4044 1000)",""
"UTM:(10S 0595 4050 1000)",3.9,5,94,36.5953,-121.9323,0,"UTM:(10S 0595 4050 1000)",""
"UTM:(10S 0595 4051 1000)",3.3,24,93,36.6043,-121.9322,0,"UTM:(10S 0595 4051 1000)",""
"UTM:(10S 0595 4052 1000)",2.0,4,92,36.6133,-121.9321,0,"UTM:(10S 0595 4052 1000)",""
"UTM:(10S 0595 4053 1000)",3.3,12,91,36.6223,-121.9320,0,"UTM:(10S 0595 4053 1000)",""
"UTM:(10S 0595 4054 1000)",2.8,13,90,36.6313,-121.9318,0,"UTM:(10S 0595 4054 1000)",""
"UTM:(10S 0595 4092 1000)",4.1,1,53,36.9737,-121.9271,0,"UTM:(10S 0595 4092 1000)",""
"UTM:(10S 0595 4093 1000)",3.8,1,52,36.9827,-121.9270,0,"UTM:(10S 0595 4093 1000)",""
"UTM:(10S 0595 4094 1000)",3.6,12,51,36.9917,-121.9268,0,"UTM:(10S 0595 4094 1000)",""
"UTM:(10S 0595 4095 1000)",4.1,6,50,37.0008,-121.9267,0,"UTM:(10S 0595 4095 1000)",""
"UTM:(10S 0595 4101 1000)",4.3,3,44,37.0549,-121.9259,0,"UTM:(10S 0595 4101 1000)",""
"UTM:(10S 0595 4106 1000)",3.8,1,40,37.0999,-121.9253,0,"UTM:(10S 0595 4106 1000)",""
"UTM:(10S 0595 4107 1000)",3.4,1,39,37.1090,-121.9252,0,"UTM:(10S 0595 4107 1000)",""
"UTM:(10S 0595 4108 1000)",3.8,5,38,37.1180,-121.9250,0,"UTM:(10S 0595 4108 1000)",""
"UTM:(10S 0595 4119 1000)",3.4,1,28,37.2172,-121.9236,0,"UTM:(10S 0595 4119 1000)",""
"UTM:(10S 0595 4121 1000)",4.2,11,27,37.2352,-121.9234,0,"UTM:(10S 0595 4121 1000)",""
"UTM:(10S 0595 4122 1000)",3.6,14,26,37.2442,-121.9232,0,"UTM:(10S 0595 4122 1000)",""
"UTM:(10S 0595 4123 1000)",3.6,18,25,37.2531,-121.9231,0,"UTM:(10S 0595 4123 1000)",""
"UTM:(10S 0595 4124 1000)",4.2,16,24,37.2621,-121.9230,0,"UTM:(10S 0595 4124 1000)",""
"UTM:(10S 0595 4125 1000)",4.1,28,23,37.2711,-121.9229,0,"UTM:(10S 0595 4125 1000)",""
"UTM:(10S 0595 4126 1000)",4.0,13,23,37.2802,-121.9227,0,"UTM:(10S 0595 4126 1000)",""
"UTM:(10S 0595 4127 1000)",4.5,13,22,37.2892,-121.9226,0,"UTM:(10S 0595 4127 1000)",""
"UTM:(10S 0595 4128 1000)",4.6,28,21,37.2982,-121.9225,0,"UTM:(10S 0595 4128 1000)",""
"UTM:(10S 0595 4129 1000)",4.3,21,21,37.3072,-121.9223,0,"UTM:(10S 0595 4129 1000)",""
"UTM:(10S 0595 4130 1000)",4.6,10,20,37.3162,-121.9222,0,"UTM:(10S 0595 4130 1000)",""
"UTM:(10S 0595 4131 1000)",4.7,15,19,37.3252,-121.9221,0,"UTM:(10S 0595 4131 1000)",""
"UTM:(10S 0595 4132 1000)",4.8,30,19,37.3342,-121.9220,0,"UTM:(10S 0595 4132 1000)",""
"UTM:(10S 0595 4133 1000)",5.2,14,18,37.3432,-121.9218,0,"UTM:(10S 0595 4133 1000)",""
"UTM:(10S 0595 4136 1000)",5.1,12,17,37.3704,-121.9214,0,"UTM:(10S 0595 4136 1000)",""
"UTM:(10S 0595 4137 1000)",4.4,6,16,37.3794,-121.9213,0,"UTM:(10S 0595 4137 1000)",""
"UTM:(10S 0595 4138 1000)",4.1,6,16,37.3884,-121.9212,0,"UTM:(10S 0595 4138 1000)",""
"UTM:(10S 0595 4139 1000)",4.8,41,16,37.3974,-121.9211,0,"UTM:(10S 0595 4139 1000)",""
"UTM:(10S 0595 4140 1000)",4.7,16,16,37.4064,-121.9209,0,"UTM:(10S 0595 4140 1000)",""
"UTM:(10S 0595 4141 1000)",5.1,6,15,37.4154,-121.9208,0,"UTM:(10S 0595 4141 1000)",""
"UTM:(10S 0595 4142 1000)",4.6,6,15,37.4244,-121.9207,0,"UTM:(10S 0595 4142 1000)",""
"UTM:(10S 0595 4143 1000)",5.0,1,15,37.4335,-121.9205,0,"UTM:(10S 0595 4143 1000)",""
"UTM:(10S 0595 4144 1000)",5.2,3,15,37.4425,-121.9204,0,"UTM:(10S 0595 4144 1000)",""
"UTM:(10S 0595 4145 1000)",4.8,11,15,37.4515,-121.9203,0,"UTM:(10S 0595 4145 1000)",""
"UTM:(10S 0595 4146 1000)",4.2,2,16,37.4605,-121.9202,0,"UTM:(10S 0595 4146 1000)",""
"UTM:(10S 0595 4147 1000)",5.4,3,16,37.4695,-121.9200,0,"UTM:(10S 0595 4147 1000)",""
"UTM:(10S 0595 4148 1000)",4.1,11,16,37.4784,-121.9199,0,"UTM:(10S 0595 4148 1000)",""
"UTM:(10S 0595 4149 1000)",4.1,7,16,37.4874,-121.9197,0,"UTM:(10S 0595 4149 1000)",""
"UTM:(10S 0595 4150 1000)",5.1,5,17,37.4964,-121.9196,0,"UTM:(10S 0595 4150 1000)",""
"UTM:(10S 0595 4151 1000)",4.6,7,17,37.5055,-121.9195,0,"UTM:(10S 0595 4151 1000)",""
"UTM:(10S 0595 4152 1000)",4.6,6,18,37.5145,-121.9194,0,"UTM:(10S 0595 4152 1000)",""
"UTM:(10S 0595 4153 1000)",4.2,4,18,37.5236,-121.9193,0,"UTM:(10S 0595 4153 1000)",""
"UTM:(10S 0595 4154 1000)",4.2,10,19,37.5326,-121.9191,0,"UTM:(10S 0595 4154 1000)",""
"UTM:(10S 0595 4165 1000)",3.4,1,27,37.6317,-121.9177,0,"UTM:(10S 0595 4165 1000)",""
"UTM:(10S 0595 4169 1000)",4.3,5,30,37.6677,-121.9171,0,"UTM:(10S 0595 4169 1000)",""
"UTM:(10S 0595 4170 1000)",4.0,17,31,37.6767,-121.9170,0,"UTM:(10S 0595 4170 1000)",""
"UTM:(10S 0595 4171 1000)",3.9,13,32,37.6857,-121.9169,0,"UTM:(10S 0595 4171 1000)",""
"UTM:(10S 0595 4173 1000)",2.7,1,33,37.7037,-121.9167,0,"UTM:(10S 0595 4173 1000)",""
"UTM:(10S 0595 4174 1000)",3.5,12,34,37.7127,-121.9165,0,"UTM:(10S 0595 4174 1000)",""
"UTM:(10S 0595 4175 1000)",3.6,28,35,37.7218,-121.9163,0,"UTM:(10S 0595 4175 1000)",""
"UTM:(10S 0595 4176 1000)",4.1,8,36,37.7308,-121.9162,0,"UTM:(10S 0595 4176 1000)",""
"UTM:(10S 0595 4177 1000)",3.5,13,37,37.7399,-121.9161,0,"UTM:(10S 0595 4177 1000)",""
"UTM:(10S 0595 4178 1000)",3.1,1,38,37.7489,-121.9160,0,"UTM:(10S 0595 4178 1000)",""
"UTM:(10S 0595 4181 1000)",3.2,5,41,37.7758,-121.9155,0,"UTM:(10S 0595 4181 1000)",""
"UTM:(10S 0595 4182 1000)",3.4,1,42,37.7848,-121.9154,0,"UTM:(10S 0595 4182 1000)",""
"UTM:(10S 0595 4183 1000)",3.3,5,42,37.7938,-121.9153,0,"UTM:(10S 0595 4183 1000)",""
"UTM:(10S 0595 4184 1000)",3.5,8,43,37.8028,-121.9152,0,"UTM:(10S 0595 4184 1000)",""
"UTM:(10S 0595 4186 1000)",3.4,7,45,37.8209,-121.9150,0,"UTM:(10S 0595 4186 1000)",""
"UTM:(10S 0595 4187 1000)",2.7,1,46,37.8299,-121.9147,0,"UTM:(10S 0595 4187 1000)",""
"UTM:(10S 0595 4197 1000)",1.0,1,56,37.9201,-121.9135,0,"UTM:(10S 0595 4197 1000)",""
"UTM:(10S 0595 4199 1000)",3.6,3,58,37.9381,-121.9132,0,"UTM:(10S 0595 4199 1000)",""
"UTM:(10S 0595 4200 1000)",3.2,4,59,37.9471,-121.9130,0,"UTM:(10S 0595 4200 1000)",""
"UTM:(10S 0595 4208 1000)",2.4,3,66,38.0191,-121.9120,0,"UTM:(10S 0595 4208 1000)",""
"UTM:(10S 0595 4209 1000)",2.0,1,67,38.0281,-121.9118,0,"UTM:(10S 0595 4209 1000)",""
"UTM:(10S 0596 4043 1000)",3.4,1,101,36.5320,-121.9220,0,"UTM:(10S 0596 4043 1000)",""
"UTM:(10S 0596 4044 1000)",3.8,1,100,36.5410,-121.9220,0,"UTM:(10S 0596 4044 1000)",""
"UTM:(10S 0596 4045 1000)",3.6,2,99,36.5500,-121.9218,0,"UTM:(10S 0596 4045 1000)",""
"UTM:(10S 0596 4046 1000)",3.7,6,98,36.5590,-121.9216,0,"UTM:(10S 0596 4046 1000)",""
"UTM:(10S 0596 4047 1000)",3.9,2,97,36.5680,-121.9215,0,"UTM:(10S 0596 4047 1000)",""
"UTM:(10S 0596 4048 1000)",3.4,7,96,36.5770,-121.9214,0,"UTM:(10S 0596 4048 1000)",""
"UTM:(10S 0596 4049 1000)",3.2,12,95,36.5861,-121.9213,0,"UTM:(10S 0596 4049 1000)",""
"UTM:(10S 0596 4050 1000)",4.3,4,94,36.5952,-121.9211,0,"UTM:(10S 0596 4050 1000)",""
"UTM:(10S 0596 4051 1000)",2.7,11,93,36.6042,-121.9211,0,"UTM:(10S 0596 4051 1000)",""
"UTM:(10S 0596 4052 1000)",3.6,16,92,36.6132,-121.9209,0,"UTM:(10S 0596 4052 1000)",""
"UTM:(10S 0596 4053 1000)",3.2,25,91,36.6222,-121.9207,0,"UTM:(10S 0596 4053 1000)",""
"UTM:(10S 0596 4054 1000)",3.5,7,90,36.6311,-121.9206,0,"UTM:(10S 0596 4054 1000)",""
"UTM:(10S 0596 4067 1000)",3.4,1,77,36.7484,-121.9190,0,"UTM:(10S 0596 4067 1000)",""
"UTM:(10S 0596 4092 1000)",4.4,13,53,36.9736,-121.9158,0,"UTM:(10S 0596 4092 1000)",""
"UTM:(10S 0596 4093 1000)",4.1,11,52,36.9826,-121.9157,0,"UTM:(10S 0596 4093 1000)",""
"UTM:(10S 0596 4094 1000)",4.1,6,51,36.9916,-121.9156,0,"UTM:(10S 0596 4094 1000)",""
"UTM:(10S 0596 4095 1000)",4.0,3,50,37.0007,-121.9154,0,"UTM:(10S 0596 4095 1000)",""
"UTM:(10S 0596 4106 1000)",3.4,1,39,37.0999,-121.9140,0,"UTM:(10S 0596 4106 1000)",""
"UTM:(10S 0596 4107 1000)",4.0,3,38,37.1089,-121.9139,0,"UTM:(10S 0596 4107 1000)",""
"UTM:(10S 0596 4108 1000)",3.4,1,38,37.1179,-121.9138,0,"UTM:(10S 0596 4108 1000)",""
"UTM:(10S 0596 4119 1000)",3.8,1,28,37.2171,-121.9124,0,"UTM:(10S 0596 4119 1000)",""
"UTM:(10S 0596 4120 1000)",4.4,10,27,37.2261,-121.9122,0,"UTM:(10S 0596 4120 1000)",""
"UTM:(10S 0596 4121 1000)",4.3,31,26,37.2351,-121.9121,0,"UTM:(10S 0596 4121 1000)",""
"UTM:(10S 0596 4122 1000)",4.0,16,25,37.2441,-121.9120,0,"UTM:(10S 0596 4122 1000)",""
"UTM:(10S 0596 4123 1000)",3.9,13,24,37.2531,-121.9118,0,"UTM:(10S 0596 4123 1000)",""
"UTM:(10S 0596 4124 1000)",3.7,15,24,37.2621,-121.9117,0,"UTM:(10S 0596 4124 1000)",""
"UTM:(10S 0596 4125 1000)",4.1,20,23,37.2711,-121.9116,0,"UTM:(10S 0596 4125 1000)",""
"UTM:(10S 0596 4126 1000)",4.8,27,22,37.2801,-121.9115,0,"UTM:(10S 0596 4126 1000)",""
"UTM:(10S 0596 4127 1000)",4.6,8,21,37.2891,-121.9113,0,"UTM:(10S 0596 4127 1000)",""
"UTM:(10S 0596 4128 1000)",4.8,15,21,37.2981,-121.9112,0,"UTM:(10S 0596 4128 1000)",""
"UTM:(10S 0596 4129 1000)",4.6,23,20,37.3072,-121.9111,0,"UTM:(10S 0596 4129 1000)",""
"UTM:(10S 0596 4130 1000)",4.3,16,19,37.3162,-121.9109,0,"UTM:(10S 0596 4130 1000)",""
"UTM:(10S 0596 4131 1000)",5.0,22,19,37.3252,-121.9108,0,"UTM:(10S 0596 4131 1000)",""
"UTM:(10S 0596 4132 1000)",4.9,44,18,37.3342,-121.9107,0,"UTM:(10S 0596 4132 1000)",""
"UTM:(10S 0596 4133 1000)",5.7,7,18,37.3432,-121.9105,0,"UTM:(10S 0596 4133 1000)",""
"UTM:(10S 0596 4135 1000)",5.0,19,16,37.3612,-121.9103,0,"UTM:(10S 0596 4135 1000)",""
"UTM:(10S 0596 4136 1000)",4.6,5,16,37.3702,-121.9101,0,"UTM:(10S 0596 4136 1000)",""
"UTM:(10S 0596 4137 1000)",4.6,5,16,37.3792,-121.9100,0,"UTM:(10S 0596 4137 1000)",""
"UTM:(10S 0596 4139 1000)",5.6,1,15,37.3972,-121.9098,0,"UTM:(10S 0596 4139 1000)",""
"UTM:(10S 0596 4140 1000)",5.5,4,15,37.4062,-121.9096,0,"UTM:(10S 0596 4140 1000)",""
"UTM:(10S 0596 4141 1000)",5.4,4,15,37.4153,-121.9095,0,"UTM:(10S 0596 4141 1000)",""
"UTM:(10S 0596 4142 1000)",5.1,9,15,37.4243,-121.9094,0,"UTM:(10S 0596 4142 1000)",""
"UTM:(10S 0596 4143 1000)",4.7,9,14,37.4333,-121.9093,0,"UTM:(10S 0596 4143 1000)",""
"UTM:(10S 0596 4144 1000)",5.0,14,15,37.4424,-121.9091,0,"UTM:(10S 0596 4144 1000)",""
"UTM:(10S 0596 4145 1000)",4.5,12,15,37.4513,-121.9090,0,"UTM:(10S 0596 4145 1000)",""
"UTM:(10S 0596 4146 1000)",4.5,11,15,37.4603,-121.9089,0,"UTM:(10S 0596 4146 1000)",""
"UTM:(10S 0596 4147 1000)",4.6,11,15,37.4693,-121.9087,0,"UTM:(10S 0596 4147 1000)",""
"UTM:(10S 0596 4148 1000)",3.8,4,15,37.4783,-121.9086,0,"UTM:(10S 0596 4148 1000)",""
"UTM:(10S 0596 4149 1000)",3.4,3,16,37.4873,-121.9084,0,"UTM:(10S 0596 4149 1000)",""
"UTM:(10S 0596 4150 1000)",4.2,7,16,37.4963,-121.9083,0,"UTM:(10S 0596 4150 1000)",""
"UTM:(10S 0596 4151 1000)",4.8,3,16,37.5054,-121.9082,0,"UTM:(10S 0596 4151 1000)",""
"UTM:(10S 0596 4152 1000)",4.6,2,17,37.5144,-121.9081,0,"UTM:(10S 0596 4152 1000)",""
"UTM:(10S 0596 4167 1000)",4.9,3,28,37.6496,-121.9060,0,"UTM:(10S 0596 4167 1000)",""
"UTM:(10S 0596 4168 1000)",4.0,11,29,37.6586,-121.9059,0,"UTM:(10S 0596 4168 1000)",""
"UTM:(10S 0596 4169 1000)",4.6,25,30,37.6677,-121.9058,0,"UTM:(10S 0596 4169 1000)",""
"UTM:(10S 0596 4170 1000)",4.1,26,30,37.6766,-121.9057,0,"UTM:(10S 0596 4170 1000)",""
"UTM:(10S 0596 4171 1000)",3.8,15,31,37.6856,-121.9056,0,"UTM:(10S 0596 4171 1000)",""
"UTM:(10S 0596 4172 1000)",3.3,2,32,37.6946,-121.9055,0,"UTM:(10S 0596 4172 1000)",""
"UTM:(10S 0596 4173 1000)",4.1,4,33,37.7036,-121.9052,0,"UTM:(10S 0596 4173 1000)",""
"UTM:(10S 0596 4174 1000)",3.1,1,34,37.7126,-121.9051,0,"UTM:(10S 0596 4174 1000)",""
"UTM:(10S 0596 4178 1000)",3.8,3,38,37.7488,-121.9047,0,"UTM:(10S 0596 4178 1000)",""
"UTM:(10S 0596 4179 1000)",4.1,7,39,37.7578,-121.9044,0,"UTM:(10S 0596 4179 1000)",""
"UTM:(10S 0596 4180 1000)",3.7,9,39,37.7668,-121.9043,0,"UTM:(10S 0596 4180 1000)",""
"UTM:(10S 0596 4181 1000)",3.8,3,40,37.7758,-121.9042,0,"UTM:(10S 0596 4181 1000)",""
"UTM:(10S 0596 4183 1000)",3.7,12,42,37.7938,-121.9040,0,"UTM:(10S 0596 4183 1000)",""
"UTM:(10S 0596 4184 1000)",3.7,12,43,37.8028,-121.9039,0,"UTM:(10S 0596 4184 1000)",""
"UTM:(10S 0596 4185 1000)",3.4,1,44,37.8118,-121.9036,0,"UTM:(10S 0596 4185 1000)",""
