OBJECTID	TARGET_FID	LON	LAT	MAX_MMI	EARTHQUAKE
164	3899	-118.0590626	35.02978462	2.7	DYFI\ca_2008b
165	903	-116.262432	33.09506866		
166	12777	-122.9099651	40.49357985		
167	6677	-118.5980518	36.77599673		
168	7836	-118.6878833	37.49214606	3.1	DYFI\ca_2019b
169	2835	-119.8556617	34.3792581	2.7	DYFI\ca_2019b
170	3238	-114.9149591	34.58724206		
171	12895	-122.7303021	40.56186003		
172	10100	-123.7182273	38.90417183	8.5	Historic MMI\pt__1952a
173	1585	-117.5200734	33.54545285	5	DYFI\ca_2010
174	6235	-116.6217581	36.48764317		
175	9906	-120.3048508	38.76404647	5	Historic MMI\pt__1954b
176	9771	-122.0116498	38.69396768	5	Historic MMI\pt__1906
177	10017	-120.7540084	38.8340565	2	DYFI\ca_1999
178	7606	-118.5082202	37.34945884	3.1	DYFI\ca_2019b
179	2309	-115.0047906	33.99350188		
180	1947	-116.262432	33.76977022	6	Historic MMI\pt__1992a
181	4965	-116.082769	35.68912602		
182	5283	-118.7777148	35.90770736		
183	13853	-120.0401397	41.10560022		
184	7037	-117.5200734	36.99155291		
185	8384	-121.5624922	37.84767304		
186	4830	-117.789568	35.61613202	7.9	Historic MMI\pt__1952a
187	11392	-122.2811444	39.6688006	2.7	DYFI\ca_2001
188	760	-118.6593517	33.02904335		
189	6679	-118.4183887	36.77599673	3.4	DYFI\ca_2019b
190	8736	-121.2031661	38.06017072	4.1	DYFI\ca_2019b
191	5880	-117.2505788	36.2706708		
192	665	-116.8014212	32.94442438	3.8	DYFI\ca_2009
193	3298	-119.9455247	34.66116407	5	Historic MMI\pt_1946
194	10831	-120.5743454	39.32219839		
195	10483	-120.5743454	39.11340829	2	DYFI\ca_2003
196	3928	-115.4539483	35.02978462		
197	11520	-121.2031661	39.73791355		
198	3685	-116.4420951	34.88253456		
199	6111	-117.3404104	36.41538631		
200	7714	-119.2268724	37.42083643		
201	15327	-123.0902849	41.97612773		
202	13379	-120.9336715	40.83428469		
203	6199	-119.8556931	36.48764317	3.1	DYFI\ca_2004
204	15101	-122.550639	41.84593627		
205	9109	-118.9697986	38.25964014		
206	3186	-119.5861986	34.58724206		
207	12665	-122.550639	40.42523013		
208	10123	-121.6523237	38.90399773		
209	15089	-123.6286173	41.84593627		
210	5149	-120.3946823	35.83491374		
211	5305	-116.8014212	35.90770736		
212	14058	-122.4608075	41.24083088		
213	3562	-117.0709158	34.80881039	6	DYFI\ca_2019b
214	8648	-118.6878833	37.98940647		
215	4838	-117.0709158	35.61613202		
216	5261	-120.7540084	35.90770736		
217	6212	-118.6878833	36.48764317		
218	12575	-120.2150193	40.35681087	4.9	Historic MMI\pt__1954b
219	3417	-119.6760301	34.73502021		
220	12304	-123.7184489	40.2197639		
221	4388	-115.8132744	35.32348985		
222	8857	-120.7540084	38.13086661		
223	12211	-121.6523237	40.15113624		
224	6195	-120.2150193	36.48764317	6	Historic MMI\pt__1952a
225	1249	-116.4420951	33.32055167	6	Historic MMI\pt_1918
226	12897	-122.550639	40.56186003		
227	10019	-120.5743454	38.8340565		
228	11296	-120.4845138	39.59961844		
229	14192	-120.84384	41.30834436		
230	9792	-120.1251877	38.69396768	3.4	DYFI\ca_2019b
231	559	-115.9031059	32.86900579		
232	8025	-122.5396299	37.63325673	2.9	DYFI\ca_2007
233	1922	-118.4740715	33.77252332		
234	11872	-120.84384	39.94483687	3.6	DYFI\ca_2001
235	7817	-120.3946823	37.49214606	2.2	DYFI\ca_2019b
236	4019	-117.6997365	35.10331038		
237	15002	-121.023503	41.77898207		
238	5632	-118.6878833	36.12568658		
239	9993	-122.9099651	38.8340565	3.4	DYFI\ca_2000
240	12562	-121.3828291	40.35681087		
241	430	-117.0709158	32.793523	6.4	Historic MMI\pt__1968
242	11957	-123.6286173	40.01367269		
243	6548	-119.7658616	36.70400952	5.9	Historic MMI\pt__1992a
244	7800	-121.9218183	37.49214606	7.5	Historic MMI\pt__1952a
245	4717	-117.5200734	35.54307135		
246	3926	-115.6336113	35.02978462	5	Historic MMI\pt__1968
247	2159	-118.0590626	33.91898986	8	Historic MMI\pt__1987a
248	4925	-119.6760301	35.68912602		
249	10226	-122.8201336	38.97387013	7	Historic MMI\pt__1906
250	14850	-124.250438	41.72184916		
251	4804	-120.1251877	35.61613202	4	Historic MMI\pt__1927b
252	9996	-122.6404705	38.8340565	2	DYFI\ca_2005b
253	4817	-118.9573779	35.61613202	4.5	Historic MMI\pt__1898
254	9660	-121.5624922	38.62382017	4.8	DYFI\ca_2019b
255	10572	-122.9997966	39.18307398	7	Historic MMI\pt__1906
256	5029	-120.7540084	35.76205328		
257	7012	-119.7658616	36.99155291		
258	9445	-120.0353562	38.48331914	4	Historic MMI\pt__1954b
259	4219	-120.5743454	35.25016306	2.8	DYFI\ca_2004
260	13145	-121.1133345	40.69821162		
261	10248	-120.84384	38.97387013	4.8	Historic MMI\pt__1954b
262	3663	-118.4183887	34.88253456		
263	3688	-116.1726005	34.88253456		
264	8155	-121.2929976	37.70566666	3.6	DYFI\ca_2019b
265	1704	-117.2505788	33.62029027	6.8	Historic MMI\pt__1968
266	4742	-115.3007244	35.52104942		
267	1475	-116.9810842	33.47055056	5	DYFI\ca_2019b
268	2038	-118.4691941	33.81264171		
269	341	-114.6436595	32.74439547	7.5	Historic MMI\pt__1968
270	10462	-122.4608075	39.11340829		
271	13118	-123.5387858	40.69821162		
272	5083	-115.9031059	35.76205328		
273	5170	-118.5082202	35.83491374		
274	10141	-120.0353562	38.90399773	4.8	Historic MMI\pt__1954b
275	11275	-122.3709759	39.59961844		
276	14518	-122.8201336	41.51046567		
277	15225	-121.8319868	41.91282048		
278	6577	-117.1607473	36.70400952		
279	7127	-119.8556931	37.06326967		
280	5871	-118.0590626	36.2706708	2.8	DYFI\ca_1999
281	7806	-121.3828291	37.49214606		
282	11642	-120.6641769	39.80695727	5.5	Historic MMI\pt__1966
283	10455	-123.0896282	39.11340829		
284	6001	-116.8014212	36.34306217		
285	13576	-124.077775	40.97007905	6.3	Historic MMI\pt__1980b
286	10456	-122.9997966	39.11340829		
287	10362	-121.023503	39.04367366		
288	5490	-121.023503	36.05309384		
289	11862	-121.7421552	39.94483687		
290	12692	-120.1251877	40.42523013		
291	12650	-123.8981119	40.42523013	8	Historic MMI\pt__1906
292	5263	-120.5743454	35.90770736		
293	2877	-116.082769	34.36508134		
294	1719	-115.9031059	33.62029027		
295	6225	-117.5200734	36.48764317		
296	13475	-122.7303021	40.90221672		
297	14740	-123.7184489	41.64486375		
298	2046	-117.789568	33.84441261	7.2	Historic MMI\pt__1968
299	2837	-119.6816175	34.37547456	7.5	Historic MMI\pt__1925
300	3119	-115.1844537	34.51325422		
301	9652	-122.2811444	38.62382017	3.1	DYFI\ca2014
302	2542	-114.9149591	34.14233		
303	11168	-121.5624922	39.53036711	4.5	Historic MMI\pt__1952a
304	7575	-121.2929976	37.34945884		
305	450	-115.2742852	32.793523		
306	2059	-116.6217581	33.84441261	6.1	Historic MMI\pt__1992a
307	4938	-118.5082202	35.68912602	7	DYFI\ca_2019b
308	13375	-121.2929976	40.83428469		
309	2191	-115.1844537	33.91898986		
310	12194	-123.1794597	40.15113624		
311	4040	-115.8132744	35.10331038		
312	10604	-120.1251877	39.18307398	5.8	Historic MMI\pt__1966
313	13719	-121.6523237	41.03787166		
314	13147	-120.9336715	40.69821162		
315	14741	-123.6286173	41.64486375		
316	9311	-121.6523237	38.41296569		
317	9328	-120.1251877	38.41296569		
318	11375	-123.8081667	39.6688742	8	Historic MMI\pt__1906
319	14774	-120.6641769	41.64486375		
320	10125	-121.4726607	38.90399773	2.7	DYFI\ca_2001
321	1715	-116.262432	33.62029027	5	DYFI\ca_2019b
322	2057	-116.8014212	33.84441261	3.6	DYFI\ca_2009
323	11648	-120.1251877	39.80695727	6	Historic MMI\pt__1966
324	3066	-119.9455247	34.51325422		
325	6073	-120.7540084	36.41538631		
326	9211	-120.2150193	38.34254367		
327	4620	-115.8132744	35.46994406		
328	4625	-115.3641167	35.46994406		
329	9673	-120.3946823	38.62382017		
330	13806	-124.2303563	41.10796894		
331	4726	-116.7115897	35.54307135		
332	7233	-120.7540084	37.13491868	3.1	DYFI\ca_2004
333	8620	-121.2031661	37.98940647	5.5	Historic MMI\pt__1906
334	4258	-117.0709158	35.25016306		
335	3111	-115.9031059	34.51325422		
336	2638	-116.7115897	34.21664596	3.1	DYFI\ca_2009
337	5070	-117.0709158	35.76205328		
338	10243	-121.2929976	38.97387013	3.1	DYFI\ca_2001
339	13122	-123.1794597	40.69821162		
340	11415	-120.2150193	39.6688006	7.3	Historic MMI\pt__1966
341	13928	-123.7184489	41.17324759	5	Historic MMI\pt__1906
342	3639	-120.5743454	34.88253456		
343	3701	-115.0047906	34.88253456		
344	13491	-121.2929976	40.90221672		
345	6661	-120.0353562	36.77599673	5.8	Historic MMI\pt__1984a
346	4579	-119.496367	35.46994406	2.7	DYFI\ca_1999
347	14308	-120.84384	41.37578799		
348	7464	-120.84384	37.27801331	4.3	DYFI\ca_2007
349	9643	-123.0896282	38.62382017		
350	3563	-116.9810842	34.80881039	5.1	DYFI\ca_2005a
351	4103	-120.5743454	35.17676988	5.3	Historic MMI\pt__1927b
352	6668	-119.4065355	36.77599673	6	Historic MMI\pt__1986b
353	13156	-120.1251877	40.69821162		
354	8265	-121.8319868	37.77670394	4.1	DYFI\ca_2007
355	9444	-120.1251877	38.48331914		
356	9089	-120.7540084	38.27205313	5.5	Historic MMI\pt__1906
357	3062	-120.3048508	34.51325422	6.5	Historic MMI\pt__1925
358	11997	-120.0389527	40.01370978		
359	2847	-118.7777148	34.36508134	4.3	Historic MMI\pt__1968
360	14275	-123.8082804	41.37578799		
361	7562	-122.444374	37.35105858		
362	6888	-120.4845138	36.91976847		
363	6989	-121.8319868	36.99155291	8.5	Historic MMI\pt__1984a
364	7932	-120.4845138	37.56338767		
365	3679	-116.9810842	34.88253456	6.1	Historic MMI\pt__1952a
366	11291	-120.9336715	39.59961844		
367	14759	-122.0116498	41.64486375		
368	9295	-123.0896282	38.41296569	3.4	DYFI\ca_2000
369	4595	-118.0590626	35.46994406		
370	7913	-122.1913129	37.56338767	4.1	DYFI\ca_2007
371	3204	-117.9692311	34.58724206	5.6	DYFI\ca_2019b
372	11042	-122.4608075	39.46104663		
373	4963	-116.262432	35.68912602		
374	1337	-118.9926746	33.42761765		
375	4132	-117.9692311	35.17676988	3.8	DYFI\ca_2008b
376	10702	-121.7421552	39.25267069		
377	11391	-122.3709759	39.6688006		
378	3536	-119.4065355	34.80881039	4	DYFI\ca_2003
379	8524	-119.4065355	37.9185739		
380	1110	-118.4762373	33.27867807		
381	3353	-115.0047906	34.66116407		
382	7003	-120.5743454	36.99155291	3.8	DYFI\ca_2019b
383	3870	-120.6578777	35.02868084		
384	10688	-122.9997966	39.25267069		
385	6788	-119.0472094	36.8479164		
386	5073	-116.8014212	35.76205328		
387	4736	-115.8132744	35.54307135		
388	2390	-118.1488941	34.06794862	8	Historic MMI\pt__1987a
389	5834	-121.3828291	36.2706708		
390	13595	-122.3709759	40.97007905		
391	12556	-121.9218183	40.35681087	1	Historic MMI\pt__1952a
392	13473	-122.9099651	40.90221672		
393	2543	-114.8251276	34.14233		
394	13026	-121.3828291	40.63007062		
395	6448	-118.3285572	36.63195482		
396	6543	-120.2150193	36.70400952		
397	7573	-121.4726607	37.34945884		
398	3785	-117.8793995	34.95619266	5	Historic MMI\pt__1952a
399	6456	-117.6099049	36.63195482		
400	13815	-123.4489543	41.10559451		
401	7102	-122.1014814	37.06326967	7	Historic MMI\pt__1984a
402	13247	-122.3709759	40.76628298		
403	5996	-117.2505788	36.34306217		
404	11502	-122.8201336	39.73791355		
405	2991	-116.262432	34.43920062		
406	11508	-122.2811444	39.73791355		
407	3125	-114.6454645	34.51325422		
408	13849	-120.3946823	41.10559451		
409	5621	-119.6760301	36.12568658		
410	5759	-117.6997365	36.19821225		
411	6870	-122.0932987	36.93161977		
412	8382	-121.7421552	37.84767304		
413	2249	-120.3923788	33.99937037		
414	5713	-121.8262966	36.20962734		
415	1133	-116.4420951	33.24545522	4.9	Historic MMI\pt__1968
416	5510	-119.2268724	36.05309384		
417	4799	-120.5743454	35.61613202	4.5	DYFI\ca_2019b
418	3909	-117.1607473	35.02978462	6.1	DYFI\ca_2019b
419	4918	-120.3048508	35.68912602	5.8	Historic MMI\pt__1952b
420	7819	-120.2150193	37.49214606	4.5	Historic MMI\pt__1872
421	3327	-117.3404104	34.66116407	3.8	DYFI\ca_2019a
422	12412	-124.4089136	40.28613733		
423	12325	-121.8319868	40.2197639		
424	14735	-124.1654971	41.64564725		
425	11842	-123.5387858	39.94483687		
426	7837	-118.5980518	37.49214606	3.8	DYFI\ca_2019b
427	4153	-116.082769	35.17676988		
428	11616	-122.9997966	39.80695727		
429	6567	-118.0590626	36.70400952	8	Historic MMI\pt__1952a
430	14189	-121.1133345	41.30834436		
431	6453	-117.8793995	36.63195482		
432	2869	-116.8014212	34.36508134	4.7	DYFI\ca_1999
433	6655	-120.5743454	36.77599673		
434	13498	-120.6641769	40.90221672		
435	11873	-120.7540084	39.94483687		
436	7937	-120.0353562	37.56338767	4	Historic MMI\pt__1872
437	12645	-124.3472696	40.42523013		
438	2857	-117.8793995	34.36508134		
439	7040	-117.2532108	36.98940775		
440	5887	-116.6217581	36.2706708		
441	7796	-122.2811444	37.49214606	8.5	Historic MMI\pt__1984a
442	9557	-120.3946823	38.55360398		
443	3072	-119.4065355	34.51325422		
444	14049	-123.2692912	41.24083088		
445	4387	-115.9031059	35.32348985		
446	4240	-118.6878833	35.25016306		
447	3424	-119.0472094	34.73502021	1	Historic MMI\pt__1927b
448	7146	-118.1488941	37.06326967		
449	4123	-118.7777148	35.17676988	8	Historic MMI\pt__1952a
450	14638	-122.4608075	41.57769967		
451	3334	-116.7115897	34.66116407		
452	5085	-115.7234428	35.76205328	3.7	DYFI\ca_2019b
453	9100	-119.7658616	38.27205313		
454	1826	-116.7115897	33.69506275	5.4	Historic MMI\pt__1968
455	11740	-122.2811444	39.87593172		
456	13380	-120.84384	40.83428469		
457	10709	-121.1133345	39.25267069	3.5	DYFI\ca_2007
458	15326	-123.1788256	41.97635512		
459	9663	-121.2929976	38.62382017	4	DYFI\ca_2019b
460	13350	-123.5387858	40.83428469		
461	8163	-120.5743454	37.70566666	3.4	DYFI\ca_2019b
462	11505	-122.550639	39.73791355		
463	9453	-119.3189672	38.48149167		
464	7681	-122.1913129	37.42083643	9	Historic MMI\pt__1984a
465	6669	-119.316704	36.77599673	4.1	DYFI\ca_2019b
466	8501	-121.4726607	37.9185739	5	Historic MMI\pt__1984a
467	3415	-119.8556931	34.73502021		
468	7705	-120.0353562	37.42083643	2	DYFI\ca_2007
469	12675	-121.6523237	40.42523013		
470	5608	-120.84384	36.12568658		
471	10828	-120.84384	39.32219839	2	DYFI\ca2014
472	13153	-120.3946823	40.69821162		
473	2627	-117.6997365	34.21664596	5.5	Historic MMI\pt__1952a
474	1729	-115.0047906	33.62029027		
475	13947	-122.0116498	41.17324759		
476	4338	-120.3048508	35.32348985		
477	6220	-117.9692311	36.48764317		
478	4281	-115.0065651	35.24870371		
479	15336	-122.2812919	41.97713918		
480	4142	-117.0709158	35.17676988		
481	7117	-120.7540084	37.06326967	3.8	DYFI\ca_2007
482	3531	-119.8556931	34.80881039		
483	4135	-117.6997365	35.17676988		
484	8134	-123.1432869	37.73440643		
485	3211	-117.3404104	34.58724206	6	Historic MMI\pt__1952a
486	5735	-119.8556931	36.19821225	6	Historic MMI\pt__1984a
487	4350	-119.2268724	35.32348985	5.3	DYFI\ca_2019b
488	15207	-123.4489543	41.91282048		
489	7138	-118.8675463	37.06326967	2.7	DYFI\ca_2019b
490	3468	-115.0946221	34.73502021		
491	8289	-119.6760301	37.77670394		
492	14046	-123.5387858	41.24083088		
493	12447	-121.2929976	40.28832212		
494	4845	-116.4420951	35.61613202		
495	7922	-121.3828291	37.56338767		
496	2424	-115.0946221	34.06794862		
497	4455	-120.2150193	35.39675021		
498	9770	-122.1014814	38.69396768	4.1	DYFI\ca2014
499	8521	-119.6760301	37.9185739		
500	5734	-119.9455247	36.19821225		
501	9648	-122.6404705	38.62382017	6.5	Historic MMI\pt__1906
502	890	-117.3934556	33.11901549		
503	4220	-120.4845138	35.25016306		
504	5057	-118.2387256	35.76205328		
505	1473	-117.1607473	33.47055056	5.4	Historic MMI\pt__1968
506	338	-114.9158617	32.73049149		
507	3641	-120.3946823	34.88253456	4.2	Historic MMI\pt__1952b
508	4831	-117.6997365	35.61613202	8.1	Historic MMI\pt__1993
509	4216	-120.84384	35.25016306	6.1	DYFI\ca_2003
510	8189	-118.2395576	37.70499939		
511	7823	-119.8556931	37.49214606	2.9	DYFI\ca_2019b
512	6657	-120.3946823	36.77599673	6	Historic MMI\pt__1984a
513	10118	-122.1014814	38.90399773		
514	1351	-117.6906028	33.41129546		
515	6299	-121.2929976	36.55983269		
516	7344	-121.2031661	37.20649991		
517	3431	-118.4183887	34.73502021	3	Historic MMI\pt__1933
518	14283	-123.0896282	41.37578799		
519	2176	-116.5319266	33.91898986	5.1	Historic MMI\pt__1992a
520	4238	-118.8675463	35.25016306	7	Historic MMI\pt__1952a
521	14392	-123.7184489	41.44316177		
522	6194	-120.3048508	36.48764317	3.1	DYFI\ca_2003
523	5277	-119.316704	35.90770736	4.5	Historic MMI\pt_1857
524	6207	-119.1370409	36.48764317	4.3	DYFI\ca_2019b
525	8741	-120.7540084	38.06017072		
526	6184	-121.2031661	36.48764317	3.4	DYFI\ca_2004
527	11737	-122.550639	39.87593172	1	Historic MMI\pt__1952a
528	2975	-117.6997365	34.43920062	4.1	DYFI\ca_2019b
529	3773	-118.9573779	34.95619266	8	Historic MMI\pt__1952a
530	13948	-121.9218183	41.17324759		
531	6099	-118.4183887	36.41538631		
532	12451	-120.9336715	40.28832212		
533	2155	-118.4183887	33.91898986	7	Historic MMI\pt__1952a
534	1037	-114.6845091	33.17920304		
535	7569	-121.8319868	37.34945884	7.5	Historic MMI\pt__1984a
536	3702	-114.9149591	34.88253456		
537	14419	-121.2929976	41.44316177		
538	4125	-118.5980518	35.17676988	6.5	Historic MMI\pt__1952a
539	12093	-121.8319868	40.08243916		
540	14544	-120.4845138	41.51046567		
541	12456	-120.4845138	40.28832212	4.7	Historic MMI\pt__1952a
542	10249	-120.7540084	38.97387013		
543	14409	-122.1913129	41.44316177		
544	6560	-118.6878833	36.70400952		
545	8259	-122.3709759	37.77670394	8	Historic MMI\pt__1984a
546	2041	-118.2387256	33.84441261	8.5	Historic MMI\pt__1987a
547	4702	-118.8675463	35.54307135		
548	2994	-115.9929374	34.43920062		
549	9552	-120.84384	38.55360398	2	Historic MMI\pt__1906
550	7024	-118.6878833	36.99155291		
551	2141	-119.6832008	33.93772279		
552	2142	-119.5918327	33.94786211		
553	8165	-120.3946823	37.70566666	1	DYFI\ca_2007
554	313	-117.1607473	32.71797609	7	Historic MMI\pt__1992a
555	12809	-120.0380184	40.49356683		
556	6803	-117.6997365	36.8479164		
557	6310	-120.3048508	36.55983269		
558	9884	-122.2811444	38.76404647		
559	314	-117.0709158	32.71797609	6.7	Historic MMI\pt__1968
560	5870	-118.1488941	36.2706708		
561	4494	-116.7115897	35.39675021		
562	14539	-120.9336715	41.51046567		
563	4029	-116.8014212	35.10331038		
564	14271	-124.1647968	41.36735769		
565	12662	-122.8201336	40.42523013		
566	4572	-120.1251877	35.46994406		
567	5861	-118.9573779	36.2706708		
568	5890	-116.3522635	36.2706708		
569	4504	-115.8132744	35.39675021		
570	7910	-122.4608075	37.56338767	8	Historic MMI\pt__1952a
571	12415	-124.1676065	40.28832212		
572	6569	-117.8793995	36.70400952		
573	11880	-120.1251877	39.94483687		
574	5260	-120.84384	35.90770736	3.5	Historic MMI\pt__1906
575	9760	-122.9997966	38.69396768	7	Historic MMI\pt__1906
576	5990	-117.789568	36.34306217		
577	12094	-121.7421552	40.08243916		
578	670	-116.3522635	32.94442438	4	DYFI\ca_1992d
579	1829	-116.4420951	33.69506275	5.3	DYFI\ca_2019b
580	4577	-119.6760301	35.46994406	3.4	DYFI\ca_2004
581	13949	-121.8319868	41.17324759		
582	2753	-116.8014212	34.29089643	5.7	Historic MMI\pt__1968
583	6309	-120.3946823	36.55983269		
584	3781	-118.2387256	34.95619266	4.8	DYFI\ca_2019b
585	1342	-118.5078509	33.39580123		
586	2528	-116.1726005	34.14233	6.7	DYFI\ca_2019b
587	5269	-120.0353562	35.90770736		
588	13935	-123.0896282	41.17324759		
589	3440	-117.6099049	34.73502021		
590	1946	-116.3522635	33.76977022	6.8	Historic MMI\pt__1968
591	8855	-120.9336715	38.13086661	3.1	DYFI\ca_2019b
592	12321	-122.1913129	40.2197639	4	Historic MMI\pt__1898
593	9893	-121.4726607	38.76404647		
594	5383	-120.2150193	35.98043408		
595	3552	-117.9692311	34.80881039		
596	15113	-121.4726607	41.84593627		
597	4162	-115.2742852	35.17676988		
598	9432	-121.2031661	38.48331914	5	Historic MMI\pt__1948b
599	5145	-120.7540084	35.83491374	2.7	DYFI\ca_2019b
600	8393	-120.7540084	37.84767304	3.1	DYFI\ca_2019b
601	13146	-121.023503	40.69821162		
602	5533	-117.1607473	36.05309384		
603	14749	-122.9099651	41.64486375		
604	4603	-117.3404104	35.46994406		
605	13342	-124.2364001	40.82816098		
606	11068	-120.1251877	39.46104663		
607	4148	-116.5319266	35.17676988		
608	12431	-122.7303021	40.28832212		
609	9897	-121.1133345	38.76404647	1	DYFI\ca2014
610	2158	-118.1488941	33.91898986	7	Historic MMI\pt__1987a
611	7460	-121.2031661	37.27801331	2	DYFI\ca_2003
612	2404	-116.8912527	34.06794862	6	Historic MMI\pt__1968
613	3060	-120.4845138	34.51325422		
614	13152	-120.4845138	40.69821162		
615	8135	-123.0788114	37.71514201		
616	9184	-122.6404705	38.34254367	7.4	Historic MMI\pt__1906
617	11847	-123.0896282	39.94483687		
618	8398	-120.3048508	37.84767304		
619	11402	-121.3828291	39.6688006	2	Historic MMI\pt__1906
620	3874	-120.3048508	35.02978462		
621	3467	-115.1844537	34.73502021		
622	13619	-120.2150193	40.97007905		
623	5634	-118.5082202	36.12568658	5.3	DYFI\ca_2019b
624	4810	-119.5861986	35.61613202		
625	5082	-115.9929374	35.76205328		
626	4356	-118.6878833	35.32348985		
